panel zone shear distortion (rad),panel zone shear force (kN)
9.10E-05,1.417183028
0.0015478,137.8210495
0.001820941,154.3548515
0.002185129,165.1018228
0.002913505,175.022104
0.002913505,160.1416822
0.001729894,74.16591181
8.19E-04,-9.329788269
-1.82E-04,-87.86534775
-0.001001517,-136.6400636
-0.002185129,-168.8809775
-2.73E-04,-43.22408236
0.001001517,102.2733752
0.003004552,180.8089347
0.00400607,197.3427367
0.00491654,207.2630179
0.005827011,211.3964684
0.006009105,206.4363278
0.003550835,9.684084026
0.001820941,-107.7059101
0.001365706,-132.5066131
0.001183612,-144.9069646
5.46E-04,-162.2674567
0,-177.1478785
-0.001001517,-190.3749201
0.001274659,-51.49098336
0.003186646,102.2733752
0.004461305,160.9683723
0.004734446,184.1156951
0.005371775,205.6096377
0.006009105,218.8366793
0.008103187,227.1035803
0.010743551,241.157312
0.016024279,253.5576635
0.020394537,261.8245645
0.022397572,263.4779447
0.020576631,136.1676693
0.019028832,12.16415433
0.018209408,-44.87746256
0.017116844,-96.13224875
0.016570561,-115.9728111
0.015113809,-153.1738656
0.012837633,-185.4147795
0.010834598,-211.8688627
0.009104704,-226.7492845
0.005827011,-247.416537
0.003277693,-259.8168885
-5.46E-04,-277.1773806
-0.003186646,-283.7909014
-0.007192716,-294.5378727
-0.011016692,-301.9780836
-0.015933232,-308.5916044
-0.017389985,-308.5916044
-0.013566009,-27.51697046
-0.012655539,49.36520882
-0.011562974,89.04633361
-0.010561457,117.9804871
-0.009013657,144.4345703
-0.00737481,165.9285129
-0.005735964,184.1156951
-0.003095599,204.7829476
-7.28E-04,218.0099892
0.00245827,237.0238615
0.004825493,247.7708328
0.008558422,264.3046348
0.014203338,288.2786477
0.017025797,295.7188586
0.018482549,299.8523091
0.021122914,306.4658299
0.020849772,248.5975229
0.019666161,140.3011198
0.018482549,59.28549001
0.018027314,8.857393926
0.017389985,-34.13049126
0.016388467,-82.07851705
0.01538695,-125.0664022
0.01447648,-147.3870349
0.013566009,-164.747527
0.011836115,-182.9347092
0.009924127,-207.7354122
0.007738998,-224.2692142
0.005007587,-244.9364667
0.001183612,-266.4304093
-0.001365706,-278.0040707
-0.006373293,-292.0578024
-0.012291351,-301.9780836
-0.016115326,-309.4182945
-0.016843703,-309.4182945
-0.014112291,-118.4528814
-0.012837633,-25.86359027
-0.012200303,42.75168802
-0.011198786,76.64598211
-0.009924127,108.886896
-0.009013657,131.2075287
-0.00737481,150.221401
-0.005644917,169.2352733
-0.003095599,191.555906
-0.001456753,205.6096377
7.28E-04,217.1832991
0.003823976,232.890411
0.00646434,250.2509031
0.00983308,262.6512546
0.014385432,275.8782962
0.01939302,291.5854081
0.022579666,300.6789992
0.025402124,309.7725903
0.029499241,313.9060408
0.034324734,317.2128012
0.038786039,323.8263219
0.041153263,324.653012
0.043611533,325.4797021
0.041699545,183.289005
0.040880121,103.9267554
0.039878604,48.53851872
0.039241275,0.590492928
0.038786039,-31.65042096
0.038057663,-66.37140516
0.037147193,-89.51872795
0.035872534,-120.9329517
0.034233687,-144.0802745
0.032594841,-174.6678082
0.029954476,-201.1218914
0.027314112,-222.615834
0.025037936,-235.8428756
0.021213961,-260.6435786
0.017207891,-279.6574509
0.01047041,-301.9780836
0.00491654,-316.0318153
3.64E-04,-327.6054767
-0.045341426,-349.9261094
-0.058361153,-352.4061797
-0.0615478,-352.4061797
-0.062913505,-352.4061797
-0.061638847,-257.3368182
-0.060637329,-163.9208369
-0.057905918,3.897253328
-0.056449165,50.19189892
-0.054628225,91.52640391
-0.052261002,132.0342188
-0.049711684,159.3149921
-0.046889226,182.4623149
-0.044066768,207.2630179
-0.039241275,232.0637209
-0.034871017,251.9042833
-0.030591806,269.2647754
-0.025311077,286.6252675
-0.020576631,298.1989289
-0.01629742,305.6391398
-0.011562974,314.7327309
-0.006191199,322.1729418
9.10E-05,330.4398427
0.007283763,334.5732932
0.015113809,338.7067437
0.024582701,340.3601239
0.036783005,343.6668843
0.04707132,346.1469546
0.056813354,347.8003348
0.064279211,348.6270249
0.067010622,349.453715
0.065644917,234.5437912
0.063550835,80.77943261
0.061365706,-34.13049126
0.061001517,-54.79774376
0.059817906,-81.25182695
0.058179059,-106.87922
0.055902883,-143.2535844
0.053353566,-168.0542874
0.050895296,-196.1617508
0.04861912,-216.8290033
0.046251897,-234.1894954
0.043884674,-249.0699172
0.041699545,-262.2969588
0.039241275,-274.6973103
0.03660091,-287.0976618
0.033596358,-297.017943
0.029772382,-312.7250549
0.017936267,-338.352448
0.01138088,-344.9659688
-0.01875569,-359.0197005
-0.049620637,-368.9399817
-0.058270106,-368.9399817
-0.061274659,-366.4599114
-0.059635812,-206.082032
-0.057814871,-91.17210815
-0.057359636,-27.51697046
-0.056631259,16.29760482
-0.055356601,41.09830782
-0.054355083,67.55239101
-0.053262519,91.52640391
-0.051623672,113.0203465
-0.050349014,132.0342188
-0.048163885,152.7014713
-0.046433991,170.0619634
-0.04461305,184.9423852
-0.042792109,198.1694268
-0.040060698,213.8765387
-0.037602428,232.0637209
-0.035235205,241.157312
-0.03168437,256.8644239
-0.028042489,270.0914655
-0.024036419,284.9718873
-0.01939302,296.5455487
-0.014112291,302.3323794
-0.006828528,317.2128012
-0.001092564,322.1729418
0.007283763,327.9597724
0.024673748,336.2266734
0.041153263,339.5334338
0.053080425,343.6668843
0.061183612,343.6668843
0.064643399,343.6668843
0.066100152,343.6668843
0.066282246,308.9459002
0.063186646,118.8071772
0.062276176,36.13816722
0.061274659,-22.55682987
0.059453718,-69.67816555
0.056904401,-104.3991497
0.05353566,-147.3870349
0.050895296,-171.3610478
