panel zone shear distortion (rad),panel zone shear force (kN)
0.000000,0.000000
0.000176,77.460531
0.000348,177.713643
0.000512,295.547096
0.000662,423.790201
0.000797,553.909316
0.000911,676.745610
0.001003,783.325118
0.001071,865.663755
0.001112,917.490087
0.001125,934.816418
0.001111,916.303195
0.001069,863.381618
0.001001,780.122648
0.000908,672.865016
0.000792,549.638110
0.000657,419.435268
0.000506,291.407337
0.000343,174.053805
0.000170,74.488705
-0.000006,-2.177808
-0.000182,-80.457903
-0.000354,-181.393199
-0.000517,-299.698548
-0.000667,-428.147277
-0.000801,-558.172413
-0.000915,-680.608047
-0.001006,-786.500494
-0.001072,-867.911776
-0.001112,-918.638398
-0.001125,-934.776337
-0.001110,-915.077824
-0.001067,-861.065561
-0.000998,-776.893354
-0.000904,-668.966589
-0.000788,-545.359139
-0.000653,-415.082812
-0.000501,-287.279569
-0.000337,-170.413917
-0.000165,-71.542576
0.000012,4.384290
0.000188,83.480667
0.000359,185.092237
0.000522,303.861397
0.000672,432.506161
0.000805,562.427057
0.000918,684.452009
0.001009,789.648507
0.001074,870.125487
0.001113,919.748029
0.001125,934.696178
0.001109,913.814080
0.001065,858.715782
0.000995,773.637509
0.000901,665.050652
0.000784,541.072746
0.000648,410.733168
0.000496,283.164086
0.000331,166.794209
0.000159,68.622290
-0.000018,-6.619382
-0.000194,-86.528668
-0.000365,-188.810519
-0.000527,-308.035342
-0.000676,-436.866517
-0.000809,-566.672905
-0.000921,-688.277174
-0.001011,-792.768889
-0.001076,-872.304698
-0.001114,-920.818883
-0.001125,-934.575949
-0.001108,-912.512072
-0.001063,-856.332482
-0.000992,-770.355391
-0.000897,-661.117527
-0.000780,-536.779274
-0.000643,-406.386669
-0.000490,-279.061180
-0.000326,-163.194910
-0.000153,-65.727994
0.000047,18.225727
0.000399,212.070757
0.000741,498.440415
0.001065,858.428662
0.001362,1265.405777
0.001626,1687.418139
0.001850,2067.525548
0.002028,2207.915047
0.002155,2309.124514
0.002230,2368.177095
0.002249,2383.327037
0.002213,2309.684440
0.002122,2129.270038
0.001979,1858.481943
0.001787,1521.831201
0.001551,1149.586009
0.001276,774.868075
0.000970,430.484602
0.000640,145.804930
0.000294,-56.013850
-0.000059,-182.968814
-0.000411,-439.464180
-0.000752,-786.285583
-0.001075,-1202.814345
-0.001372,-1660.854265
-0.001634,-1892.160312
-0.001856,-2065.999395
-0.002033,-2204.706449
-0.002159,-2304.239910
-0.002231,-2361.669980
-0.002249,-2375.297918
-0.002211,-2298.020996
-0.002119,-2114.497805
-0.001974,-1841.421751
-0.001780,-1503.529046
-0.001542,-1131.220793
-0.001267,-757.646029
-0.000959,-415.530499
-0.000629,-134.060541
-0.000282,63.874314
0.000071,192.176909
0.000422,452.748932
0.000763,803.077461
0.001086,1222.239350
0.001381,1681.805693
0.001642,1892.203938
0.001863,2064.401095
0.002038,2201.429161
0.002162,2299.291933
0.002233,2355.106585
0.002249,2367.221252
0.002209,2286.325600
0.002115,2099.718419
0.001968,1824.386457
0.001773,1485.288320
0.001534,1112.954690
0.001257,740.558364
0.000949,400.740176
0.000617,122.500452
0.000271,-71.541097
-0.000083,-201.530207
-0.000434,-466.156155
-0.000774,-819.957657
-0.001096,-1241.709289
-0.001390,-1691.320774
-0.001650,-1892.173970
-0.001870,-2062.730859
-0.002043,-2198.083470
-0.002165,-2294.280937
-0.002234,-2348.487330
-0.002248,-2359.097508
-0.002207,-2274.598957
-0.002110,-2084.932768
-0.001962,-1807.377055
-0.001765,-1467.110023
-0.001525,-1094.788594
-0.001247,-723.605761
-0.000938,-386.113999
-0.000606,-111.124636
-0.000259,79.014664
0.000142,241.219047
0.000668,702.867861
0.001178,1368.306195
0.001659,1893.475488
0.002099,2236.393846
0.002487,2542.731923
0.002814,2803.312573
0.003071,3010.135294
0.003253,3078.491444
0.003354,3083.037223
0.003372,3083.440438
0.003306,2974.745440
0.003160,2729.905810
0.002935,2229.342508
0.002637,1623.078233
0.002274,982.807521
0.001856,378.376638
0.001391,-122.808788
0.000892,-462.602485
0.000371,-598.048638
-0.000159,-726.772751
-0.000686,-1147.281645
-0.001195,-1531.423783
-0.001675,-1899.044785
-0.002113,-2239.815395
-0.002499,-2543.814157
-0.002824,-2801.920681
-0.003079,-3006.199857
-0.003257,-3068.708670
-0.003356,-3073.117810
-0.003371,-3073.381983
-0.003303,-2960.086626
-0.003153,-2710.794682
-0.002926,-2202.209137
-0.002626,-1594.359001
-0.002261,-954.934360
-0.001841,-353.794813
-0.001375,141.878240
-0.000875,474.380740
-0.000353,601.376090
0.000177,749.095715
0.000703,1156.302244
0.001211,1538.802091
0.001690,1904.508103
0.002127,2243.127660
0.002511,2544.786382
0.002834,2800.420831
0.003086,3002.161409
0.003262,3058.921416
0.003357,3063.193782
0.003370,3063.318891
0.003299,2945.426292
0.003147,2689.626478
0.002917,2175.145995
0.002615,1565.782036
0.002248,927.276812
0.001826,329.495493
0.001359,-160.612159
0.000858,-485.790609
0.000336,-604.327043
-0.000195,-771.706686
-0.000720,-1165.229954
-0.001228,-1546.079916
-0.001705,-1909.865407
-0.002141,-2246.330720
-0.002523,-2545.648793
-0.002843,-2798.813333
-0.003093,-2998.020377
-0.003266,-3049.129676
-0.003359,-3053.265137
-0.003369,-3053.251165
-0.003295,-2930.764567
-0.003140,-2666.278942
-0.002908,-2148.154854
-0.002604,-1537.349089
-0.002235,-899.836370
-0.001811,-305.479679
-0.001342,179.010241
-0.000841,496.832642
-0.000318,606.902987
0.000283,839.486680
0.000983,1357.263262
0.001659,1868.418595
0.002294,2358.704232
0.002872,2813.732423
0.003380,3046.281019
0.003804,3066.970513
0.004133,3082.961629
0.004361,3093.846928
0.004481,3099.345110
0.004490,3099.307967
0.004389,2929.871663
0.004179,2579.728660
0.003865,2057.529393
0.003456,1376.175019
0.002962,526.812413
0.002395,-319.636093
0.001768,-945.621856
0.001098,-1256.550228
0.000401,-909.852507
-0.000307,-853.747305
-0.001006,-1369.794537
-0.001681,-1878.815014
-0.002314,-2366.588224
-0.002891,-2818.770212
-0.003395,-3037.041133
-0.003816,-3057.581836
-0.004143,-3073.408647
-0.004367,-3084.118185
-0.004483,-3089.433491
-0.004489,-3089.210877
-0.004383,-2913.658393
-0.004170,-2557.616521
-0.003853,-2029.881429
-0.003441,-1343.491041
-0.002944,-489.168659
-0.002375,350.635643
-0.001747,966.355741
-0.001075,1264.229852
-0.000377,890.486890
0.000330,867.898704
0.001029,1382.204142
0.001703,1889.079418
0.002335,2374.332390
0.002909,2823.663346
0.003411,3027.796577
0.003829,3048.187912
0.004152,3063.849968
0.004372,3074.383436
0.004485,3079.515706
0.004487,3079.107613
0.004378,2897.443779
0.004161,2535.512832
0.003841,2002.256431
0.003426,1310.848908
0.002927,451.903500
0.002355,-381.150496
0.001725,-986.524688
0.001052,-1271.300782
0.000354,-871.217104
-0.000354,-881.940455
-0.001052,-1394.491767
-0.001725,-1899.211619
-0.002355,-2381.936677
-0.002927,-2828.411918
-0.003426,-3018.547331
-0.003841,-3038.788722
-0.004161,-3054.285579
-0.004378,-3064.642673
-0.004487,-3069.591753
-0.004485,-3066.500389
-0.004372,-2878.730203
-0.004152,-2510.920136
-0.003829,-1972.157096
-0.003411,-1275.751456
-0.002909,-412.670587
-0.002335,413.172904
-0.001703,1007.731523
-0.001029,1278.950649
-0.000330,852.043652
0.000471,964.205290
0.001344,1606.636099
0.002183,2242.186709
0.002969,2852.469603
0.003681,3021.757067
0.004302,3052.309536
0.004816,3077.548341
0.005212,3096.837572
0.005479,3109.688308
0.005611,3115.770691
0.005604,3104.178185
0.005459,2861.838966
0.005178,2394.740130
0.004770,1714.421554
0.004244,837.690805
0.003613,-213.792106
0.002893,-1324.067301
0.002101,-2018.286290
0.001258,-1471.004768
0.000383,-885.183198
-0.000501,-982.103487
-0.001373,-1622.433032
-0.002210,-2255.367166
-0.002994,-2862.545366
-0.003703,-3012.853318
-0.004321,-3043.240345
-0.004832,-3068.290299
-0.005223,-3087.371937
-0.005486,-3100.001465
-0.005613,-3105.854492
-0.005601,-3086.534002
-0.005451,-2836.574964
-0.005167,-2362.152724
-0.004754,-1674.988087
-0.004225,-792.057754
-0.003591,264.825100
-0.002868,1366.814425
-0.002074,1993.450720
-0.001229,1446.787751
-0.000354,862.063718
0.000530,999.867323
0.001401,1638.080162
0.002237,2268.384687
0.003019,2872.447998
0.003725,3003.944476
0.004339,3034.165212
0.004847,3059.025613
0.005234,3077.899118
0.005492,3090.307077
0.005615,3095.930573
0.005599,3068.882632
0.005444,2811.310650
0.005155,2329.578055
0.004739,1635.586259
0.004205,746.480629
0.003568,-315.773096
0.002842,-1408.726133
0.002047,-1968.696267
0.001200,-1422.670809
0.000324,-839.062225
-0.000560,-1017.496289
-0.001430,-1653.577105
-0.002265,-2281.239036
-0.003043,-2882.177424
-0.003747,-2995.030511
-0.004358,-3025.084110
-0.004862,-3049.754260
-0.005245,-3068.419101
-0.005499,-3080.605136
-0.005616,-3085.998931
-0.005596,-3051.224283
-0.005437,-2786.046443
-0.005143,-2297.016745
-0.004723,-1596.216879
-0.004185,-700.960408
-0.003545,366.634968
-0.002817,1449.800538
-0.002019,1944.023719
