panel zone shear distortion (rad),panel zone shear force (kN)
0,0
0.001205821,999.6251294
-0.001039501,-575.7840745
0.001247401,999.6251294
-0.00016632,-23.99100311
-0.000540541,-391.8530507
-0.000956341,-535.7990693
-0.001164241,-679.745088
0.001122661,1031.613134
0.001954262,1551.418201
0.001496881,1039.610135
0.0004158,159.9400207
-0.00024948,-351.8680455
-0.000665281,-575.7840745
-0.001039501,-871.6731128
-0.001621622,-1079.59514
-0.002079002,-1135.574147
0.000540541,727.7270942
0.001164241,1151.568149
0.001746362,1407.472182
0.001954262,1543.4212
-0.00024948,-383.8560497
-0.000956341,-791.7031025
-0.001164241,-959.6401242
-0.001787942,-1111.583144
-0.002079002,-1127.577146
0.001455301,1399.475181
0.001954262,1567.412203
0.002494802,1647.382213
0.003076923,1703.36122
0.003659044,1727.352224
0.004033264,1743.346226
0.004241164,1703.36122
0.002785863,319.8800414
0.001288981,-591.7780766
0.000665281,-951.6431232
-0.000748441,-1399.475181
-0.001912682,-1671.373216
-0.002702703,-1783.331231
-0.003035343,-1727.352224
-0.002494802,-1391.47818
-0.001746362,-759.7150983
-4.158E-05,407.8470528
0.000790021,1047.607136
0.001538462,1399.475181
0.002370062,1631.388211
0.003326403,1719.355223
0.004074844,1759.340228
0.004324324,1687.367218
0.003076923,663.7510859
0.001704782,-231.91303
0.001330561,-519.8050673
0.00049896,-623.7660807
-0.00024948,-751.7180973
-0.00037422,-943.6461221
-0.000665281,-1159.56515
-0.001247401,-1343.496174
-0.001829522,-1439.460186
-0.002328482,-1575.409204
-0.002702703,-1679.370217
-0.002910603,-1743.346226
0.0002079,591.7780766
0.000831601,1087.592141
0.001580042,1407.472182
0.002453222,1591.403206
0.003409563,1727.352224
0.004116424,1751.343227
0.004033264,1719.355223
0.003367983,1543.4212
0.002785863,1335.499173
0.002245322,1159.56515
0.002037422,1015.619131
0.002702703,895.6641159
0.002785863,807.6971045
0.001081081,663.7510859
0.000790021,375.8590486
0.00029106,-55.97900725
-4.158E-05,-455.829059
-0.000540541,-751.7180973
-0.000997921,-983.6311273
-0.001413721,-1191.553154
-0.001829522,-1359.490176
-0.002286902,-1511.433196
-0.002827443,-1655.379214
