panel zone shear distortion (rad),panel zone shear force (kN)
1.98E-05,-13.50004279
5.94E-05,119.2963471
0.000153279,253.5721733
0.000281819,399.6820037
0.000370784,538.3438506
0.000459776,677.913928
0.000533918,819.1691257
0.000622897,951.999961
0.000692074,1081.430819
0.00073162,957.062756
0.000687093,822.5517562
0.00060302,690.6031305
0.000523943,558.6495485
0.000449816,427.6017188
0.000360852,290.6634027
0.000232312,152.282822
0.000118624,27.10701637
0.000103801,-16.88614307
9.39E-05,152.2952126
0.000237322,289.8542972
0.000336202,429.2955124
0.000405364,568.8185056
0.000489422,700.7720876
0.000558612,841.1971154
0.000657479,976.5395234
0.000751408,1111.92406
0.000805747,1247.261512
0.000904642,1376.730781
0.000909578,1366.582888
0.000914514,1246.431342
0.000884809,1108.538951
0.000800767,977.370932
0.000696936,838.6471319
0.000617857,700.7547404
0.000543745,556.9817755
0.000439914,414.0699561
0.000370739,276.3138611
0.000212523,143.0059877
0.000113673,9.364894215
7.91E-05,-35.45282178
4.95E-05,-123.5100148
-9.84E-06,-247.2740367
-0.000103757,-383.5308704
-0.000158081,-511.2654569
-0.000197598,-640.6764896
-0.000286562,-776.8552625
-0.000350802,-911.3427201
-0.000434785,-1047.506624
-0.000523765,-1177.758979
-0.000597891,-1306.315061
-0.000662101,-1434.049647
-0.000726402,-1461.098304
-0.000716485,-1302.052698
-0.000676924,-1170.102833
-0.000622571,-1044.908318
-0.000538527,-918.0398339
-0.00046938,-786.0887301
-0.000400204,-650.7525171
-0.000321097,-512.0311951
-0.000246985,-374.9912762
-0.000148105,-239.5968275
-0.000113539,-115.8324339
-2.95E-05,-8.328966596
-3.45E-05,-10.02694819
-1.46E-05,11.12458094
6.94E-05,143.0667016
0.000207751,281.4336527
0.00029175,411.6376834
0.000400487,552.0069538
0.000469708,691.5547279
0.000548755,829.4186209
0.000642701,977.4725347
0.000711891,1111.119911
0.000815722,1244.808175
0.000884899,1379.320414
0.000879934,1376.805124
0.000914559,1387.783186
0.000914589,1248.153634
0.000850244,1117.010397
0.00079094,976.5766954
0.000701976,828.5364109
0.000622897,683.0436319
0.0005141,542.640907
0.000430103,396.3588476
0.000321335,261.9928179
0.000182923,123.597988
9.40E-05,-7.508449375
8.41E-05,-23.58412399
7.92E-05,-21.04739862
9.96E-06,-133.6634833
-4.93E-05,-262.4946368
-0.000138323,-402.106842
-0.000177809,-528.9839997
-0.000256902,-650.7797763
-0.000331029,-790.3473756
-0.000415041,-929.9025839
-0.000474317,-1061.009889
-0.000543492,-1192.112237
-0.000632501,-1318.135683
-0.000706613,-1448.41034
-0.000711565,-1438.250057
