panel zone shear distortion (rad),panel zone shear force (kN)
0.000000,0.000000
0.000132,58.095398
0.000261,133.285232
0.000384,221.660322
0.000497,317.842651
0.000597,415.431987
0.000683,507.559207
0.000752,587.493839
0.000803,649.247816
0.000834,688.117565
0.000844,701.112314
0.000833,687.227396
0.000802,647.536214
0.000750,585.091986
0.000681,504.648762
0.000594,412.228583
0.000493,314.576451
0.000380,218.555503
0.000257,130.540354
0.000128,55.866529
-0.000004,-1.633356
-0.000137,-60.343427
-0.000265,-136.044899
-0.000388,-224.773911
-0.000500,-321.110458
-0.000601,-418.629310
-0.000686,-510.456036
-0.000754,-589.875371
-0.000804,-650.933832
-0.000834,-688.978799
-0.000844,-701.082253
-0.000832,-686.308368
-0.000800,-645.799171
-0.000748,-582.670015
-0.000678,-501.724942
-0.000591,-409.019354
-0.000489,-311.312109
-0.000376,-215.459677
-0.000253,-127.810438
-0.000123,-53.656932
0.000009,3.288218
0.000141,62.610501
0.000270,138.819177
0.000392,227.896048
0.000504,324.379621
0.000604,421.820293
0.000689,513.339006
0.000756,592.236380
0.000806,652.594115
0.000835,689.811022
0.000844,701.022134
0.000832,685.360560
0.000799,644.036836
0.000746,580.228132
0.000676,498.787989
0.000588,405.804559
0.000486,308.049876
0.000372,212.373064
0.000248,125.095657
0.000119,51.466718
-0.000013,-4.964536
-0.000145,-64.896501
-0.000274,-141.607889
-0.000395,-231.026507
-0.000507,-327.649888
-0.000607,-425.004679
-0.000691,-516.207881
-0.000758,-594.576667
-0.000807,-654.228524
-0.000836,-690.614162
-0.000844,-700.931962
-0.000831,-684.384054
-0.000797,-642.249362
-0.000744,-577.766543
-0.000673,-495.838145
-0.000585,-402.584456
-0.000482,-304.790001
-0.000368,-209.295885
-0.000244,-122.396182
-0.000115,-49.295995
0.000035,13.669295
0.000299,159.053068
0.000556,373.830311
0.000799,643.821497
0.001022,949.054333
0.001220,1265.563605
0.001387,1550.644161
0.001521,1655.936285
0.001617,1731.843385
0.001672,1776.132821
0.001687,1787.495278
0.001660,1732.263330
0.001592,1596.952529
0.001484,1393.861457
0.001340,1141.373401
0.001163,862.189507
0.000957,581.151056
0.000728,322.863451
0.000480,109.353698
0.000221,-42.010387
-0.000044,-137.226610
-0.000308,-329.598135
-0.000564,-589.714187
-0.000806,-902.110759
-0.001029,-1245.640699
-0.001226,-1419.120234
-0.001392,-1549.499546
-0.001524,-1653.529837
-0.001619,-1728.179933
-0.001674,-1771.252485
-0.001687,-1781.473439
-0.001658,-1723.515747
-0.001589,-1585.873354
-0.001480,-1381.066314
-0.001335,-1127.646785
-0.001157,-848.415595
-0.000950,-568.234521
-0.000720,-311.647874
-0.000472,-100.545406
-0.000212,47.905736
0.000053,144.132681
0.000317,339.561699
0.000573,602.308096
0.000814,916.679512
0.001036,1261.354270
0.001232,1419.152954
0.001397,1548.300821
0.001528,1651.071871
0.001622,1724.468949
0.001675,1766.329939
0.001687,1775.415939
0.001657,1714.744200
0.001586,1574.788814
0.001476,1368.289843
0.001330,1113.966240
0.001150,834.716017
0.000943,555.418773
0.000712,300.555132
0.000463,91.875339
0.000203,-53.655823
-0.000062,-151.147655
-0.000325,-349.617117
-0.000581,-614.968243
-0.000822,-931.281967
-0.001043,-1268.490580
-0.001238,-1419.130477
-0.001402,-1547.048144
-0.001532,-1648.562602
-0.001624,-1720.710702
-0.001676,-1761.365497
-0.001686,-1769.323131
-0.001655,-1705.949217
-0.001583,-1563.699576
-0.001472,-1355.532791
-0.001324,-1100.332517
-0.001144,-821.091446
-0.000935,-542.704321
-0.000704,-289.585499
-0.000455,-83.343477
-0.000194,59.260998
0.000106,180.914285
0.000501,527.150895
0.000884,1026.229646
0.001244,1420.106616
0.001574,1677.295384
0.001866,1907.048942
0.002111,2102.484430
0.002304,2257.601471
0.002439,2308.868583
0.002515,2312.277917
0.002529,2312.580329
0.002480,2231.059080
0.002370,2047.429357
0.002201,1672.006881
0.001978,1217.308675
0.001706,737.105641
0.001392,283.782478
0.001043,-92.106591
0.000669,-346.951864
0.000278,-448.536478
-0.000119,-545.079564
-0.000514,-860.461234
-0.000896,-1148.567837
-0.001256,-1424.283589
-0.001585,-1679.861546
-0.001875,-1907.860617
-0.002118,-2101.440511
-0.002309,-2254.649893
-0.002443,-2301.531502
-0.002517,-2304.838358
-0.002528,-2305.036487
-0.002477,-2220.064969
-0.002365,-2033.096012
-0.002194,-1651.656852
-0.001970,-1195.769251
-0.001696,-716.200770
-0.001381,-265.346110
-0.001031,106.408680
-0.000656,355.785555
-0.000265,451.032067
0.000133,561.821786
0.000527,867.226683
0.000909,1154.101568
0.001268,1428.381077
0.001595,1682.345745
0.001883,1908.589786
0.002125,2100.315623
0.002314,2251.621057
0.002446,2294.191062
0.002518,2297.395337
0.002527,2297.489168
0.002474,2209.069719
0.002360,2017.219859
0.002188,1631.359497
0.001961,1174.336527
0.001686,695.457609
0.001370,247.121619
0.001019,-120.459119
0.000643,-364.342956
0.000252,-453.245282
-0.000146,-578.780014
-0.000540,-873.922465
-0.000921,-1159.559937
-0.001279,-1432.399055
-0.001605,-1684.748040
-0.001892,-1909.236594
-0.002132,-2099.110000
-0.002320,-2248.515283
-0.002450,-2286.847257
-0.002519,-2289.948853
-0.002527,-2289.938374
-0.002472,-2198.073425
-0.002355,-1999.709206
-0.002181,-1611.116141
-0.001953,-1153.011817
-0.001676,-674.877277
-0.001358,-229.109759
-0.001007,134.257681
-0.000631,372.624481
-0.000239,455.177240
0.000212,629.615010
0.000737,1017.947446
0.001244,1401.313946
0.001721,1769.028174
0.002154,2110.299317
0.002535,2284.710764
0.002853,2300.227884
0.003100,2312.221222
0.003271,2320.385196
0.003361,2324.508833
0.003368,2324.480976
0.003292,2197.403747
0.003134,1934.796495
0.002899,1543.147044
0.002592,1032.131265
0.002222,395.109310
0.001796,-239.727070
0.001326,-709.216392
0.000824,-942.412671
0.000301,-682.389381
-0.000230,-640.310479
-0.000755,-1027.345903
-0.001261,-1409.111261
-0.001736,-1774.941168
-0.002168,-2114.077659
-0.002546,-2277.780850
-0.002862,-2293.186377
-0.003107,-2305.056486
-0.003275,-2313.088639
-0.003362,-2317.075119
-0.003367,-2316.908158
-0.003288,-2185.243795
-0.003127,-1918.212391
-0.002890,-1522.411072
-0.002581,-1007.618280
-0.002208,-366.876494
-0.001781,262.976732
-0.001310,724.766806
-0.000806,948.172389
-0.000283,667.865167
0.000248,650.924028
0.000772,1036.653107
0.001277,1416.809564
0.001751,1780.749292
0.002181,2117.747510
0.002558,2270.847433
0.002871,2286.140934
0.003114,2297.887476
0.003279,2305.787577
0.003364,2309.636780
0.003365,2309.330709
0.003283,2173.082834
0.003121,1901.634624
0.002881,1501.692323
0.002570,983.136681
0.002195,338.927625
0.001766,-285.862872
0.001294,-739.893516
0.000789,-953.475586
0.000265,-653.412828
-0.000265,-661.455341
-0.000789,-1045.868825
-0.001294,-1424.408714
-0.001766,-1786.452508
-0.002195,-2121.308939
-0.002570,-2263.910498
-0.002881,-2279.091541
-0.003121,-2290.714184
-0.003283,-2298.482004
-0.003365,-2302.193815
-0.003364,-2299.875292
-0.003279,-2159.047652
-0.003114,-1883.190102
-0.002871,-1479.117822
-0.002558,-956.813592
-0.002181,-309.502940
-0.001751,309.879678
-0.001277,755.798642
-0.000772,959.212987
-0.000248,639.032739
0.000354,723.153968
0.001008,1204.977074
0.001637,1681.640032
0.002226,2139.352202
0.002760,2266.317800
0.003226,2289.232152
0.003612,2308.161256
0.003909,2322.628179
0.004109,2332.266231
0.004208,2336.828018
0.004203,2328.133639
0.004094,2146.379225
0.003884,1796.055097
0.003578,1285.816166
0.003183,628.268104
0.002710,-160.344080
0.002170,-993.050475
0.001576,-1513.714717
0.000943,-1103.253576
0.000287,-663.887398
-0.000376,-736.577615
-0.001029,-1216.824774
-0.001658,-1691.525374
-0.002245,-2146.909024
-0.002777,-2259.639988
-0.003240,-2282.430259
-0.003624,-2301.217725
-0.003917,-2315.528953
-0.004114,-2325.001099
-0.004210,-2329.390869
-0.004201,-2314.900502
-0.004089,-2127.431223
-0.003875,-1771.614543
-0.003566,-1256.241065
-0.003168,-594.043315
-0.002693,198.618825
-0.002151,1025.110819
-0.001555,1495.088040
-0.000922,1085.090813
-0.000265,646.547788
0.000398,749.900493
0.001051,1228.560121
0.001678,1701.288516
0.002264,2154.335998
0.002794,2252.958357
0.003255,2275.623909
0.003635,2294.269209
0.003926,2308.424339
0.004119,2317.730308
0.004211,2321.947929
0.004199,2301.661974
0.004083,2108.482988
0.003866,1747.183541
0.003554,1226.689694
0.003154,559.860472
0.002676,-236.829822
0.002132,-1056.544600
0.001535,-1476.522201
0.000900,-1067.003107
0.000243,-629.296668
-0.000420,-763.122217
-0.001072,-1240.182829
-0.001698,-1710.929277
-0.002283,-2161.633068
-0.002810,-2246.272883
-0.003269,-2268.813083
-0.003646,-2287.315695
-0.003934,-2301.314325
-0.004124,-2310.453852
-0.004212,-2314.499198
-0.004197,-2288.418212
-0.004077,-2089.534832
-0.003857,-1722.762558
-0.003542,-1197.162659
-0.003139,-525.720306
-0.002659,274.976226
-0.002113,1087.350403
-0.001514,1458.017789
-0.000879,1048.990979
-0.000221,612.134487
0.000530,839.874919
0.001312,1414.397606
0.002062,1983.883084
0.002761,2236.688519
0.003392,2267.850838
0.003939,2294.823023
0.004389,2316.929434
0.004730,2333.614642
0.004954,2344.457154
0.005056,2349.179819
0.005033,2310.929459
0.004886,2065.430695
0.004618,1618.748681
0.004236,981.918888
0.003749,170.674472
0.003170,-794.942423
0.002512,-1891.075814
0.001792,-1626.544053
0.001028,-1142.265199
0.000239,-621.842076
-0.000556,-855.906329
-0.001338,-1428.590927
-0.002087,-1995.764688
-0.002784,-2230.286794
-0.003412,-2261.321470
-0.003956,-2288.141723
-0.004402,-2310.075667
-0.004739,-2326.572133
-0.004960,-2337.214291
-0.005057,-2341.729939
-0.005030,-2296.527456
-0.004879,-2044.196737
-0.004607,-1590.971724
-0.004221,-948.049535
-0.003731,-131.313841
-0.003149,839.057549
-0.002489,1939.091191
-0.001767,1605.062287
-0.001002,1121.309774
-0.000212,601.825987
0.000583,871.818797
0.001364,1442.651419
0.002111,2007.501390
0.002806,2223.881241
0.003431,2254.787410
0.003972,2281.454983
0.004415,2303.215846
0.004749,2319.523106
0.004965,2329.964606
0.005059,2334.273104
0.005027,2282.119740
0.004872,2022.964008
0.004596,1563.208462
0.004207,914.211561
0.003713,92.007056
0.003128,-883.092137
0.002466,-1955.423393
0.001743,-1583.653396
0.000976,-1100.443323
0.000186,-581.914344
-0.000609,-887.611876
-0.001389,-1456.578741
-0.002135,-2019.092972
