panel zone shear distortion (rad),panel zone shear force (kN)
0.000000,0.000000
0.000150,65.841452
0.000296,151.056597
0.000435,251.215031
0.000563,360.221671
0.000677,470.822919
0.000775,575.233768
0.000853,665.826351
0.000910,735.814192
0.000945,779.866574
0.000956,794.593956
0.000944,778.857716
0.000909,733.874375
0.000851,663.104251
0.000772,571.935264
0.000674,467.192394
0.000559,356.519977
0.000430,247.696237
0.000291,147.945734
0.000145,63.315399
-0.000005,-1.851137
-0.000155,-68.389218
-0.000301,-154.184219
-0.000439,-254.743766
-0.000567,-363.925185
-0.000681,-474.446551
-0.000777,-578.516840
-0.000855,-668.525420
-0.000912,-737.725009
-0.000946,-780.842638
-0.000956,-794.559887
-0.000943,-777.816150
-0.000907,-731.905727
-0.000848,-660.359351
-0.000769,-568.621601
-0.000670,-463.555268
-0.000555,-352.820390
-0.000426,-244.187634
-0.000286,-144.851829
-0.000140,-60.811189
0.000010,3.726647
0.000160,70.958567
0.000305,157.328401
0.000444,258.282187
0.000571,367.630237
0.000684,478.062998
0.000780,581.784207
0.000857,671.201231
0.000913,739.606664
0.000946,781.785824
0.000956,794.491752
0.000942,776.741968
0.000905,729.908414
0.000846,657.591883
0.000766,565.293054
0.000666,459.911834
0.000551,349.123193
0.000421,240.689473
0.000282,141.775078
0.000135,58.328947
-0.000015,-5.626475
-0.000165,-73.549367
-0.000310,-160.488941
-0.000448,-261.830041
-0.000575,-371.336540
-0.000688,-481.671970
-0.000783,-585.035598
-0.000860,-673.853555
-0.000915,-741.458994
-0.000947,-782.696050
-0.000956,-794.389556
-0.000942,-775.635262
-0.000904,-727.882610
-0.000844,-654.802082
-0.000763,-561.949898
-0.000663,-456.262383
-0.000547,-345.428668
-0.000417,-237.202003
-0.000277,-138.715673
-0.000130,-55.868795
0.000040,15.491868
0.000339,180.260143
0.000630,423.674353
0.000905,729.664363
0.001158,1075.594911
0.001382,1434.305419
0.001572,1757.396716
0.001723,1876.727790
0.001832,1962.755836
0.001895,2012.950531
0.001912,2025.827982
0.001881,1963.231774
0.001804,1809.879533
0.001682,1579.709651
0.001519,1293.556521
0.001318,977.148108
0.001085,658.637864
0.000825,365.911911
0.000544,123.934191
0.000250,-47.611772
-0.000050,-155.523492
-0.000349,-373.544553
-0.000639,-668.342746
-0.000914,-1022.392193
-0.001166,-1411.726125
-0.001389,-1608.336266
-0.001578,-1756.099486
-0.001728,-1874.000482
-0.001835,-1958.603924
-0.001897,-2007.419483
-0.001912,-2019.003231
-0.001879,-1953.317846
-0.001801,-1797.323135
-0.001678,-1565.208489
-0.001513,-1277.999689
-0.001311,-961.537674
-0.001077,-643.999124
-0.000816,-353.200924
-0.000534,-113.951460
-0.000240,54.293167
0.000060,163.350372
0.000359,384.836592
0.000649,682.615842
0.000923,1038.903447
0.001174,1429.534839
0.001396,1608.373348
0.001584,1754.740930
0.001732,1871.214787
0.001838,1954.398143
0.001898,2001.840597
0.001911,2012.138064
0.001878,1943.376760
0.001797,1784.760656
0.001673,1550.728489
0.001507,1262.495072
0.001304,946.011486
0.001068,629.474609
0.000806,340.629150
0.000525,104.125384
0.000230,-60.809933
-0.000070,-171.300676
-0.000369,-396.232732
-0.000658,-696.964009
-0.000932,-1055.452896
-0.001182,-1437.622658
-0.001403,-1608.347874
-0.001589,-1753.321230
-0.001736,-1868.370949
-0.001840,-1950.138796
-0.001899,-1996.214230
-0.001911,-2005.232881
-0.001876,-1933.409113
-0.001794,-1772.192853
-0.001668,-1536.270496
-0.001501,-1247.043520
-0.001296,-930.570305
-0.001060,-615.064897
