panel zone shear distortion (rad),panel zone shear force (kN)
0.000348361,-1.132686095
0.001168033,143.284791
0.00147541,287.7022682
0.003729508,429.28803
0.008647541,582.2006529
0.0275,757.7669976
0.03477459,800.2427262
0.034569672,715.2912691
0.033852459,568.0420767
0.032008197,276.3754072
0.029856557,-9.627831808
0.024733607,-278.6407794
0.013258197,-573.1391641
4.09836E-05,-726.051787
-0.025061475,-935.5987145
-0.034897541,-944.0938603
-0.033872951,-711.8932108
-0.032643443,-587.2977403
-0.030901639,-289.9676403
-0.028545082,-6.796116571
-0.02148503,-2.704685021
-0.017556886,292.1059823
-0.006155689,584.2119646
0.000838323,724.8555858
0.007928144,792.4727113
0.013580838,857.3851518
0.018562874,876.317947
0.025556886,897.9554271
0.027760479,916.8882223
0.033892216,922.2975923
0.040598802,965.5725527
0.03897006,567.9838545
0.036670659,283.9919273
0.034946108,16.22811013
0.033796407,-59.50307047
0.030730539,-283.9919273
0.02,-586.9166497
0.009844311,-722.1509007
-0.013628743,-895.2507421
-0.026946108,-984.5053478
-0.042658683,-1016.961568
-0.050227545,-1033.189678
-0.061437126,-1044.008418
-0.060287425,-735.6743258
-0.06,-584.2119646
-0.057700599,-294.8106673
-0.055113772,-8.114055064
