panel zone shear distortion (rad),panel zone shear force (kN)
2.91E-06,29.92935843
2.63E-06,29.70237043
2.35E-06,29.74019837
3.48E-06,29.68950915
9.35E-07,29.56316052
9.34E-07,29.72733886
1.23E-05,45.39432718
2.64E-05,72.02871337
3.35E-05,84.80699594
4.45E-05,92.0480469
5.56E-05,106.6854499
6.49E-05,126.9624036
7.31E-05,147.8705428
7.90E-05,175.812876
8.92E-05,209.3997863
0.000103384,242.3848657
0.000118385,274.9053131
0.000136497,306.075984
0.000157157,338.2181861
0.000175553,372.8314754
0.000193949,407.8044997
0.000212627,440.7902588
0.000228193,474.886733
0.000247154,508.7982432
0.000268096,543.0139437
0.000287907,578.7927578
0.000309417,613.8536071
0.000329794,647.6009134
0.000347908,680.2019811
0.000367718,715.2313188
0.000386678,747.048512
0.00040649,784.1842765
0.000426583,818.259975
0.000448657,851.8688038
0.000467621,885.1329812
0.000489981,918.2750083
0.000512056,952.5149205
0.000531584,988.0546591
0.000552526,1021.570141
0.000572619,1053.456579
0.000592148,1087.306039
0.000613091,1120.265327
0.000637148,1155.690053
0.000659224,1189.941265
0.00068328,1224.103938
0.000707053,1257.744177
0.000726015,1292.29803
0.000747807,1326.561369
0.000769882,1362.063261
0.000790259,1396.414392
0.000814881,1431.952618
0.000829032,1444.181752
0.000833844,1448.24806
0.000836958,1446.199994
0.000826768,1425.894302
0.000825918,1426.052053
0.000822806,1425.907166
0.000825069,1426.147001
0.000825635,1425.908673
0.000810071,1404.528031
0.000792524,1369.604478
0.000766771,1332.289411
0.000739318,1293.098379
0.00071696,1254.499743
0.000692337,1217.179291
0.00066913,1179.087254
0.000648187,1141.671167
0.000626962,1107.362929
0.000607152,1070.171568
0.000587057,1035.137315
0.00056668,998.167255
0.000544038,964.0923785
0.000522528,927.7075512
0.000500171,893.0515657
0.000479228,857.8137643
0.000461399,822.7552557
0.000443853,786.9257435
0.000425174,751.1291655
0.000406494,714.921376
0.000385269,678.9484692
0.000361213,642.6521384
0.000341684,607.019742
0.000321025,572.0539414
0.00030178,538.0160941
0.000285366,504.9304629
0.000265839,470.7848237
0.000246029,436.5513882
0.000225369,401.3279183
0.000205275,368.6198403
0.000185181,336.3479249
0.0001682,302.1322468
0.000150087,268.1450472
0.000132542,233.1984388
0.000116977,199.0398884
9.97E-05,168.5928305
8.27E-05,137.4986056
6.86E-05,104.4034168
5.53E-05,74.41108393
4.17E-05,46.61212984
3.26E-05,13.6346177
2.33E-05,-14.94730612
1.40E-05,-37.15767221
7.17E-06,-58.04858795
-1.46E-05,-77.18327777
-3.87E-05,-98.82057701
-4.72E-05,-112.319747
-6.84E-05,-132.2740114
-9.56E-05,-156.7639019
-0.00011764,-179.1460257
-0.000143394,-205.0600677
-0.000170279,-234.1002198
-0.000196317,-261.7585862
-0.000228014,-290.4775688
-0.000259428,-316.4463931
-0.000288013,-349.333044
-0.000319145,-380.1876197
-0.000349993,-408.8303538
-0.00037801,-443.7977684
-0.000410556,-473.58673
-0.000441686,-505.727445
-0.000472536,-538.4677639
-0.000503668,-570.0789386
-0.000535366,-603.3111573
-0.000564233,-635.2321151
-0.000594232,-667.3835454
-0.000623947,-700.2994734
-0.000650551,-735.8191825
-0.000678002,-771.5287631
-0.000707719,-806.7008402
-0.000736021,-840.5560537
-0.000766304,-873.559762
-0.000797152,-906.452218
-0.000823756,-939.5629532
-0.000850923,-973.1725919
-0.00087696,-1006.588267
-0.000902431,-1037.965942
-0.00093158,-1069.469968
-0.000962711,-1102.530694
-0.000991012,-1137.345195
-0.001020445,-1172.175995
-0.001048463,-1207.884852
-0.001073651,-1243.315258
-0.001101668,-1279.074039
-0.001128551,-1314.121261
-0.001155155,-1348.032071
-0.001184588,-1381.313429
-0.001214587,-1415.269211
-0.001240908,-1446.997968
-0.001268359,-1478.498573
-0.001280527,-1487.321968
-0.001285054,-1464.225594
-0.001284204,-1464.332653
-0.001283638,-1464.074271
-0.001279959,-1463.95435
-0.001280807,-1463.922949
-0.001281372,-1463.569608
-0.001281373,-1463.658139
-0.001277977,-1462.891266
-0.001259582,-1431.826685
-0.001236942,-1396.047808
-0.001214018,-1358.313532
-0.001189395,-1320.407954
-0.001163075,-1282.887739
-0.001139585,-1247.658593
-0.001116095,-1210.821941
-0.001091758,-1173.22082
-0.001068268,-1136.569196
-0.001045061,-1098.880292
-0.00101959,-1061.90448
-0.000993835,-1025.218462
-0.000968363,-989.5666941
-0.000940912,-952.7834694
-0.000915441,-917.1752349
-0.000891385,-881.1550763
-0.000865632,-847.1742891
-0.000840727,-813.3167923
-0.000814973,-779.0439254
-0.000784974,-746.6012153
-0.000755823,-711.151502
-0.000728088,-675.4611578
-0.000697522,-641.5446046
-0.000670636,-605.9605341
-0.000643468,-571.8934175
-0.000611206,-536.4849535
-0.000580924,-501.640504
-0.000549509,-469.1286111
-0.000516963,-435.7113907
-0.000485265,-403.2244838
-0.00045385,-373.0613795
-0.000421588,-342.8234703
-0.000389891,-307.5099843
-0.000359609,-274.8445249
-0.000327347,-243.6244553
-0.000294234,-214.7428092
-0.00026112,-183.0400771
-0.000226593,-153.1819925
-0.000192065,-119.2859516
-0.000160933,-86.5061609
-0.000128388,-55.46241313
-9.87E-05,-27.25217322
-7.04E-05,0.50250894
-4.07E-05,27.92045711
-2.08E-05,47.4798664
-1.57E-05,50.68592772
-2.74E-05,37.29592844
-2.54E-05,37.3780145
-2.06E-05,37.48326242
-4.99E-06,59.93644989
7.18E-06,81.3196011
1.34E-05,87.56973753
2.42E-05,103.0561087
3.58E-05,118.7571255
4.48E-05,136.5148412
5.30E-05,162.5791449
6.60E-05,191.8913741
7.93E-05,222.9656847
9.26E-05,253.6309624
0.000107931,284.4240711
0.00012208,318.2550004
0.000138495,349.9159793
0.000157739,384.0117034
0.000175003,416.9033158
0.000193966,451.1182169
0.000214343,484.8092346
0.000233022,520.152634
0.000250852,554.1413329
0.000269529,587.416126
0.000289339,621.5939326
0.000307735,654.5346576
0.000328112,689.0264864
0.000349055,724.1228396
0.000369999,759.9145197
0.000391507,792.0486816
0.00041245,826.1863954
0.000430279,860.2507065
0.000450938,894.4769711
0.000470183,930.6961311
0.000489994,966.1658747
0.000513201,1000.190861
0.000535843,1034.48064
0.000557635,1068.518471
0.000580842,1102.176461
0.000599804,1138.150075
0.000618483,1174.766804
0.000640274,1211.306326
0.000661216,1245.474665
0.000683858,1281.125553
0.00070848,1315.660851
0.000730273,1350.939144
0.000752349,1386.414539
0.000775272,1421.069026
0.000793384,1451.073193
0.000798477,1444.488753
0.00079876,1444.229613
0.000797061,1444.109692
0.000792815,1442.493598
0.000775835,1413.534709
0.000753195,1379.896744
0.000733101,1339.616549
0.000711026,1301.847449
0.000686971,1262.157427
0.000666027,1225.491528
0.000641121,1188.883517
0.000617631,1152.953442
0.000597537,1117.111121
0.000576876,1081.894893
0.000554519,1045.189637
0.000537256,1010.180374
0.000514615,974.1745779
0.00049339,938.2872063
0.000472163,902.3256798
0.000449521,867.3235519
0.000426314,831.2799392
0.0004082,797.0900455
0.000386975,760.6753306
0.000367165,725.2498633
0.000348486,689.6674128
0.000328675,654.2740914
0.000306601,619.5988109
0.000285939,584.4774707
0.00026443,549.1140378
0.000242638,514.862804
0.000224526,479.4437799
0.000206415,444.5350791
0.000188019,411.575052
0.000171887,378.3880212
0.000153209,344.0910497
0.000131983,309.7047921
0.000114436,277.4586336
9.52E-05,244.1444914
7.71E-05,210.6362593
6.38E-05,176.3747829
4.74E-05,142.1969016
3.15E-05,110.2752549
1.82E-05,81.46926432
3.21E-06,51.89235712
-9.52E-06,24.88553667
-1.89E-05,-4.031343653
-3.07E-05,-32.46267563
-3.84E-05,-47.18803068
-5.54E-05,-72.20155542
-8.06E-05,-91.21189071
-8.88E-05,-107.5626852
-0.000106312,-121.182332
-0.000131501,-146.7202431
-0.000160368,-170.1181518
-0.000186689,-193.8829257
-0.000213574,-222.2857174
-0.000241875,-251.0997247
-0.000266497,-280.7387863
-0.000293665,-308.4735512
-0.000324797,-337.7956052
-0.000354797,-369.3468267
-0.000386777,-397.2821309
-0.000419323,-429.2087938
-0.000447059,-461.7302413
-0.000477907,-494.0915494
-0.00050734,-527.3800422
-0.000534225,-557.6607538
-0.000566205,-590.1371218
-0.000597337,-623.7010276
-0.000626771,-654.8461594
-0.00065762,-688.9983821
-0.000687902,-722.7200515
-0.000714788,-758.3910714
-0.000744221,-793.3039817
-0.000772804,-829.1142211
-0.000800539,-862.7795356
-0.000829689,-896.0287381
-0.00085884,-928.107477
-0.000886011,-961.8741691
-0.000914312,-995.3139441
-0.000942612,-1029.094255
-0.000967234,-1061.429877
-0.000992138,-1094.791791
-0.001019307,-1129.397913
-0.001043647,-1165.074634
-0.001069967,-1199.431439
-0.001099683,-1236.861213
