panel zone shear distortion (rad),panel zone shear force (kN)
0.000000,0.000000
0.000212,92.952638
0.000418,213.256372
0.000614,354.656515
0.000795,508.548241
0.000956,664.691179
0.001093,812.094732
0.001204,939.990142
0.001285,1038.796506
0.001334,1100.988105
0.001350,1121.779702
0.001333,1099.563834
0.001283,1036.057942
0.001201,936.147177
0.001089,807.438020
0.000951,659.565732
0.000789,503.322321
0.000608,349.688805
0.000411,208.864566
0.000205,89.386446
-0.000007,-2.613370
-0.000219,-96.549484
-0.000425,-217.671839
-0.000620,-359.638258
-0.000800,-513.776732
-0.000961,-669.806895
-0.001098,-816.729657
-0.001207,-943.800593
-0.001287,-1041.494131
-0.001335,-1102.366078
-0.001350,-1121.731605
-0.001332,-1098.093388
-0.001280,-1033.278673
-0.001198,-932.272024
-0.001085,-802.759907
-0.000946,-654.430967
-0.000783,-498.099374
-0.000601,-344.735483
-0.000404,-204.496700
-0.000198,-85.851091
0.000014,5.261148
0.000226,100.176801
0.000431,222.110684
0.000626,364.633676
0.000806,519.007394
0.000966,674.912468
0.001102,821.342410
0.001210,947.578208
0.001289,1044.150584
0.001336,1103.697635
0.001350,1121.635414
0.001330,1096.576896
0.001278,1030.458938
0.001194,928.365011
0.001081,798.060782
0.000941,649.287295
0.000777,492.879802
0.000595,339.796903
0.000398,200.153051
0.000191,82.346749
-0.000021,-7.943258
-0.000232,-103.834401
-0.000438,-226.572622
-0.000633,-369.642411
-0.000812,-524.239821
-0.000971,-680.007486
-0.001106,-825.932609
-0.001213,-951.322667
-0.001291,-1046.765638
-0.001337,-1104.982659
-0.001350,-1121.491138
-0.001329,-1095.014487
-0.001276,-1027.598978
-0.001191,-924.426469
-0.001077,-793.341033
-0.000936,-644.135129
-0.000772,-487.664002
-0.000588,-334.873416
-0.000391,-195.833892
-0.000184,-78.873593
0.000057,21.870872
0.000479,254.484908
0.000889,598.128498
0.001278,1030.114395
0.001635,1518.486933
0.001951,2024.901767
0.002220,2481.030657
0.002433,2649.498056
0.002586,2770.949416
0.002676,2841.812514
0.002699,2859.992445
0.002656,2771.621328
0.002547,2555.124046
0.002375,2230.178331
0.002145,1826.197441
0.001861,1379.503211
0.001532,929.841690
0.001164,516.581522
0.000768,174.965916
0.000353,-67.216620
-0.000071,-219.562577
