panel zone shear distortion (rad),panel zone shear force (kN)
0.000000,0.000000
0.000167,73.587505
0.000331,168.827961
0.000486,280.769741
0.000629,402.600691
0.000757,526.213850
0.000866,642.908329
0.000953,744.158862
0.001017,822.380567
0.001056,871.615583
0.001069,888.075597
0.001055,870.488035
0.001015,820.212537
0.000951,741.116515
0.000862,639.221766
0.000753,522.156205
0.000625,398.463504
0.000481,276.836970
0.000325,165.351115
0.000162,70.764270
-0.000006,-2.068918
-0.000173,-76.435008
-0.000336,-172.323539
-0.000491,-284.713621
-0.000634,-406.739913
-0.000761,-530.263792
-0.000869,-646.577645
-0.000956,-747.175470
-0.001019,-824.516187
-0.001057,-872.706478
-0.001069,-888.037520
-0.001054,-869.323932
-0.001014,-818.012283
-0.000948,-738.048686
-0.000859,-635.518260
-0.000749,-518.091182
-0.000620,-394.328671
-0.000476,-272.915591
-0.000320,-161.893221
-0.000156,-67.965447
0.000011,4.165076
0.000179,79.306634
0.000341,175.837625
0.000496,288.668327
0.000638,410.880853
0.000765,534.305704
0.000872,650.229408
0.000958,750.166082
0.001021,826.619212
0.001058,873.760627
0.001069,887.961369
0.001053,868.123376
0.001012,815.779993
0.000945,734.955634
0.000856,631.798119
0.000745,514.019108
0.000615,390.196510
0.000471,269.005882
0.000315,158.454499
0.000151,65.191176
-0.000017,-6.288413
-0.000184,-82.202234
-0.000347,-179.369993
-0.000501,-292.633575
-0.000643,-415.023191
-0.000768,-538.339260
-0.000875,-653.863316
-0.000961,-753.130444
-0.001022,-828.689463
-0.001058,-874.777939
-0.001069,-887.847151
-0.001052,-866.886469
-0.001010,-813.515858
-0.000943,-731.837621
-0.000852,-628.061651
-0.000741,-509.940311
-0.000611,-386.067335
-0.000466,-265.108121
-0.000309,-155.035164
-0.000145,-62.441594
0.000045,17.314441
0.000379,201.467219
0.000704,473.518394
0.001012,815.507229
0.001294,1202.135489
0.001545,1603.047232
0.001757,1964.149270
0.001926,2097.519295
0.002048,2193.668288
0.002118,2249.768240
0.002137,2264.160685
0.002103,2194.200218
0.002016,2022.806536
0.001880,1765.557846
0.001698,1445.739641
0.001473,1092.106709
0.001212,736.124671
0.000922,408.960371
0.000608,138.514684
0.000279,-53.213157
-0.000056,-173.820373
-0.000390,-417.490971
-0.000715,-746.971304
-0.001021,-1142.673627
-0.001303,-1577.811552
-0.001552,-1797.552297
-0.001764,-1962.699425
-0.001931,-2094.471126
-0.002051,-2189.027915
-0.002120,-2243.586481
-0.002137,-2256.533023
-0.002101,-2183.119946
-0.002013,-2008.772915
-0.001875,-1749.350664
-0.001691,-1428.352594
-0.001465,-1074.659754
-0.001203,-719.763727
-0.000912,-394.753974
-0.000597,-127.357514
-0.000268,60.680599
0.000067,182.568063
0.000401,430.111485
0.000725,762.923588
0.001031,1161.127382
0.001312,1597.715408
0.001560,1797.593742
0.001770,1961.181040
0.001936,2091.357703
0.002054,2184.327336
0.002121,2237.351256
0.002136,2248.860189
0.002098,2172.009320
0.002009,1994.732498
0.001870,1733.167135
0.001684,1411.023904
0.001457,1057.306955
0.001194,703.530446
0.000901,380.703167
0.000587,116.375429
0.000257,-67.964042
-0.000078,-191.453697
-0.000412,-442.848348
-0.000736,-778.959774
-0.001041,-1179.623825
-0.001321,-1606.754735
-0.001568,-1797.565271
-0.001776,-1959.594316
-0.001941,-2088.179296
-0.002057,-2179.566890
-0.002123,-2231.062963
-0.002136,-2241.142632
-0.002096,-2160.869009
-0.002005,-1980.686129
-0.001864,-1717.008202
-0.001677,-1393.754522
-0.001449,-1040.049164
-0.001185,-687.425473
-0.000891,-366.808299
-0.000576,-105.568405
-0.000246,75.063931
0.000134,229.158095
0.000635,667.724468
0.001119,1299.890885
0.001576,1798.801713
0.001994,2124.574153
0.002363,2415.595327
0.002673,2663.146944
0.002918,2859.628530
0.003090,2924.566871
0.003186,2928.885362
0.003203,2929.268416
0.003141,2826.008168
0.003002,2593.410519
0.002788,2117.875383
0.002505,1541.924322
0.002161,933.667145
0.001763,359.457806
0.001321,-116.668349
0.000847,-439.472360
0.000352,-568.146206
-0.000151,-690.434114
-0.000651,-1089.917562
-0.001135,-1454.852594
-0.001591,-1804.092545
-0.002008,-2127.824625
-0.002374,-2416.623449
-0.002683,-2661.824647
-0.002925,-2855.889864
-0.003094,-2915.273236
-0.003188,-2919.461920
-0.003202,-2919.712884
-0.003138,-2812.082294
-0.002996,-2575.254948
-0.002779,-2092.098680
-0.002495,-1514.641051
-0.002148,-907.187642
-0.001749,-336.105073
-0.001306,134.784328
-0.000831,450.661703
-0.000336,571.307285
0.000168,711.640929
0.000668,1098.487132
0.001151,1461.861986
0.001606,1809.282697
0.002021,2130.971277
0.002386,2417.547063
0.002692,2660.399789
0.002932,2852.053339
0.003099,2905.975345
0.003189,2910.034093
0.003201,2910.152947
0.003134,2798.154977
0.002990,2555.145155
0.002771,2066.388696
0.002484,1487.492934
0.002136,880.912971
0.001735,313.020718
0.001291,-152.581551
0.000815,-461.501078
0.000319,-574.110691
-0.000185,-733.121352
-0.000684,-1106.968456
-0.001167,-1468.775920
-0.001620,-1814.372137
-0.002034,-2134.014184
-0.002397,-2418.366353
-0.002701,-2658.872667
-0.002938,-2848.119358
-0.003103,-2896.673192
-0.003191,-2900.601880
-0.003200,-2900.588607
-0.003131,-2784.226338
-0.002983,-2532.964995
-0.002763,-2040.747111
-0.002473,-1460.481635
-0.002123,-854.844551
-0.001721,-290.205695
-0.001275,170.059729
-0.000799,471.991009
-0.000302,576.557838
0.000269,797.512346
0.000934,1289.400099
0.001576,1774.997665
0.002179,2240.769021
0.002729,2673.045802
0.003211,2893.966968
0.003613,2913.621987
0.003927,2928.813548
0.004143,2939.154582
0.004257,2944.377855
0.004266,2944.342569
0.004169,2783.378080
0.003970,2450.742227
0.003672,1954.652923
0.003284,1307.366269
0.002814,500.471792
0.002275,-303.654288
0.001680,-898.340763
0.001043,-1193.722716
0.000381,-864.359882
-0.000291,-811.059940
-0.000956,-1301.304810
-0.001597,-1784.874264
-0.002199,-2248.258813
-0.002746,-2677.831702
-0.003225,-2885.189076
-0.003625,-2904.702745
-0.003935,-2919.738215
-0.004148,-2929.912276
-0.004259,-2934.961817
-0.004264,-2934.750333
-0.004164,-2767.975474
-0.003961,-2429.735695
-0.003660,-1928.387358
-0.003269,-1276.316489
-0.002797,-464.710226
-0.002256,333.103861
-0.001659,918.037954
-0.001021,1201.018360
-0.000358,845.962545
0.000314,824.503768
0.000978,1313.093935
0.001618,1794.625447
0.002218,2255.615770
0.002763,2682.480179
0.003240,2876.406748
0.003637,2895.778516
0.003944,2910.657470
0.004154,2920.664264
0.004261,2925.539921
0.004263,2925.152232
0.004159,2752.571590
0.003953,2408.737190
0.003649,1902.143610
0.003255,1245.306463
0.002780,429.308325
0.002237,-362.092971
0.001639,-937.198453
0.001000,-1207.735743
0.000336,-827.656249
-0.000336,-837.843432
-0.001000,-1324.767179
-0.001639,-1804.251038
-0.002237,-2262.839843
-0.002780,-2686.991322
-0.003255,-2867.619964
-0.003649,-2886.849285
-0.003953,-2901.571300
-0.004159,-2911.410539
-0.004263,-2916.112165
-0.004261,-2913.175370
-0.004154,-2734.793692
-0.003944,-2385.374129
-0.003637,-1873.549241
-0.003240,-1211.963883
-0.002763,-392.037057
-0.002218,392.514258
-0.001618,957.344947
-0.000978,1215.003116
-0.000314,809.441469
0.000448,915.995026
0.001277,1526.304294
0.002074,2130.077374
0.002820,2709.846123
0.003497,2870.669213
0.004087,2899.694059
0.004576,2923.670924
0.004952,2941.995694
0.005205,2954.203892
0.005330,2959.982157
0.005324,2948.969276
0.005186,2718.747018
0.004919,2275.003123
0.004532,1628.700477
0.004032,795.806265
0.003433,-203.102501
0.002748,-1257.863935
0.001996,-1917.371975
0.001195,-1397.454530
0.000364,-840.924038
-0.000476,-932.998313
-0.001304,-1541.311381
-0.002100,-2142.598807
-0.002844,-2719.418097
-0.003518,-2862.210652
-0.004105,-2891.078328
-0.004590,-2914.875784
-0.004962,-2933.003340
-0.005212,-2945.001392
-0.005332,-2950.561767
-0.005321,-2932.207302
-0.005179,-2694.746216
-0.004908,-2244.045088
-0.004517,-1591.238683
-0.004013,-752.454866
-0.003411,251.583845
-0.002724,1298.473704
-0.001970,1893.778184
-0.001168,1374.448364
-0.000336,818.960532
0.000504,949.873957
0.001331,1556.176154
0.002126,2154.965453
0.002868,2728.825598
0.003539,2853.747252
0.004122,2882.456951
0.004604,2906.074332
0.004972,2924.004162
0.005218,2935.791724
0.005334,2941.134044
0.005319,2915.438500
0.005172,2670.745118
0.004897,2213.099153
0.004502,1553.806946
0.003995,709.156598
0.003389,-299.984441
0.002700,-1338.289826
0.001944,-1870.261454
0.001140,-1351.537268
0.000308,-797.109113
-0.000532,-966.621475
-0.001358,-1570.898250
-0.002151,-2167.177084
-0.002891,-2738.068553
-0.003560,-2845.278986
-0.004140,-2873.829905
-0.004618,-2897.266547
-0.004983,-2914.998146
-0.005224,-2926.574879
-0.005336,-2931.698985
-0.005316,-2898.663068
-0.005165,-2646.744120
-0.004886,-2182.165907
-0.004486,-1516.406035
-0.003976,-665.912388
-0.003368,348.303220
-0.002676,1377.310511
-0.001918,1846.822533
-0.001113,1328.721907
-0.000280,775.370351
0.000671,1063.841564
0.001662,1791.570300
0.002612,2512.918574
0.003498,2833.138791
0.004297,2872.611061
0.004989,2906.775829
0.005559,2934.777283
0.005991,2955.911880
0.006275,2969.645728
0.006405,2975.627771
0.006375,2927.177315
0.006189,2616.212214
0.005849,2050.414996
0.005365,1243.763925
0.004749,216.187665
0.004015,-1006.927069
0.003182,-2395.362698
0.002270,-2060.289134
0.001303,-1446.869252
0.000303,-787.666630
-0.000705,-1084.148017
-0.001695,-1809.548507
-0.002643,-2527.968604
