panel zone shear distortion (rad),panel zone shear force (kN)
-1.37E-06,42.58248696
-4.95E-07,42.39333454
-2.82E-06,42.22912742
-2.53E-06,44.72300718
1.87E-05,71.42634369
3.53E-05,87.87630003
4.55E-05,105.4026053
6.38E-05,131.1871184
8.82E-05,146.6176674
9.96E-05,158.676191
0.000123719,181.7973893
0.000150193,209.1872368
0.000177537,239.9876147
0.000203719,268.6642597
0.000230774,298.7191616
0.000261319,328.5799088
0.000290121,359.9973959
0.000319794,392.2340859
0.000348302,423.0332338
0.000374774,452.9809662
0.000403284,487.8096156
0.000435576,519.6745027
0.000464668,551.2625195
0.000494049,583.5106688
0.000522557,618.3834171
0.000549904,650.8898431
0.000581613,682.5471601
0.000612741,714.1844396
0.000640087,747.4034067
0.000669176,779.2868775
0.000696813,811.1510626
0.000726487,846.1615353
0.000759651,877.5652659
0.000789034,908.3460065
0.000817542,937.9033097
0.000846923,971.3064749
0.000875434,1002.843048
0.000904526,1034.55805
0.000936235,1068.508471
0.000964744,1100.203478
0.000993543,1130.680144
0.001021762,1161.844948
0.001051145,1196.135981
0.001083145,1226.454783
0.001114563,1258.356803
0.001141036,1290.800446
0.001169253,1324.057847
0.001198636,1356.155461
0.001226273,1384.034094
0.001232383,1388.098892
0.001231509,1389.933604
0.001229473,1390.510474
0.001230636,1390.05083
0.001230346,1389.186409
0.001232092,1388.417715
0.001233546,1387.843799
0.001230054,1386.582569
0.0012286,1385.30853
0.001230345,1383.883173
0.001231219,1383.075914
0.001232091,1382.438494
0.001230927,1381.971685
0.001228018,1381.706857
0.001229182,1381.435598
0.001230928,1381.126519
0.001231511,1381.032296
0.001230636,1380.180708
0.001229763,1380.022977
0.001227436,1379.348457
0.001230346,1378.932323
0.001231219,1378.36489
0.001230928,1377.935897
0.001229763,1377.279948
0.001227145,1376.970889
0.001228309,1376.737492
0.001232091,1376.384133
0.001230928,1376.13789
0.001230345,1376.100071
0.00122889,1375.835272
0.001227146,1375.368456
0.001229182,1375.412729
0.001232382,1375.204286
0.001230055,1375.242124
0.001228018,1375.242135
0.001223072,1368.58183
0.001198346,1339.323327
0.001172747,1305.698847
0.001143365,1270.86649
0.001108747,1236.012542
0.001078492,1199.666661
0.001048821,1165.016022
0.001020894,1129.660245
0.000991803,1094.806846
0.000960676,1061.253048
0.00092693,1028.541974
0.000899293,994.6343052
0.000870493,963.2860387
0.000842567,931.7936853
0.000812602,898.0700915
0.000779147,863.9990298
0.000749474,829.7509018
0.000722711,798.7874264
0.000692457,764.9116438
0.000663656,732.0003189
0.000632238,701.0383319
0.000599365,668.0577463
0.000572602,632.9587131
0.000544384,597.8982815
0.000516166,564.4073951
0.000485329,531.9628612
0.000453328,500.2249936
0.000422783,465.3787082
0.000397474,434.8384901
0.000369256,402.8101555
0.00033871,370.4222724
0.000309036,336.8926754
0.000279073,306.6906615
0.000251436,275.7779948
0.000226127,244.4031753
0.000195873,215.8423861
0.000165908,182.7405857
0.00013769,149.5329132
0.000109181,119.819269
8.36E-05,88.11577533
5.77E-05,60.19779079
2.57E-05,29.93245374
-3.40E-06,0.171053853
-2.87E-05,-24.34742949
-4.73E-05,-46.70430313
-5.75E-05,-64.81685933
-7.12E-05,-82.89395039
-9.50E-05,-105.5351227
-0.000117446,-126.1611037
-0.000136645,-146.4522439
-0.000152935,-166.121363
-0.000173881,-190.6316844
-0.000199771,-216.4891705
-0.000225081,-243.4830248
-0.000248353,-272.5933518
-0.00027308,-299.1820942
-0.000296934,-327.4655016
-0.000323407,-356.9339205
-0.000353079,-388.3834227
-0.000378389,-419.8193828
-0.000403407,-450.6010026
-0.000429879,-481.2859397
-0.000456351,-511.3735771
-0.000487188,-540.507543
-0.00051657,-572.0642995
-0.000542461,-605.6051643
-0.000569806,-638.9395539
-0.000598314,-670.1732462
-0.000626533,-701.968237
-0.000656498,-732.2435063
-0.000684134,-762.5881535
-0.000710607,-794.4654155
-0.000739115,-827.9747211
-0.000767624,-859.871771
-0.000798752,-889.6673747
-0.000829006,-920.1077014
-0.000856352,-951.9967534
-0.000882533,-984.2350148
-0.000913077,-1016.187581
-0.00094275,-1048.310859
-0.000973006,-1079.008737
-0.001001223,-1109.738894
-0.001026822,-1140.872243
-0.001056204,-1170.132531
-0.001086749,-1199.299475
-0.001116423,-1232.362081
-0.001145514,-1266.629454
-0.001171403,-1296.223622
-0.001198167,-1326.261457
-0.001227548,-1355.522611
-0.001250239,-1377.980721
-0.001252276,-1380.139575
