panel zone shear distortion (rad),panel zone shear force (kN)
0.000000,0.000000
0.000229,100.698691
0.000453,231.027736
0.000665,384.211224
0.000861,550.927261
0.001035,720.082111
0.001185,879.769293
0.001304,1018.322654
0.001392,1125.362882
0.001445,1192.737113
0.001462,1215.261344
0.001444,1191.194153
0.001389,1122.396104
0.001301,1014.159442
0.001180,874.724521
0.001030,714.529543
0.000855,545.265848
0.000658,378.829538
0.000445,226.269947
0.000222,96.835317
-0.000008,-2.831151
-0.000237,-104.595274
-0.000460,-235.811159
-0.000672,-389.608113
-0.000867,-556.591460
-0.001041,-725.624137
-0.001189,-884.790462
-0.001308,-1022.450643
-0.001394,-1128.285308
-0.001446,-1194.229918
-0.001462,-1215.209238
-0.001443,-1189.601171
-0.001387,-1119.385229
-0.001297,-1009.961360
-0.001175,-869.656566
-0.001025,-708.966881
-0.000848,-539.607656
-0.000651,-373.463440
-0.000438,-221.538092
-0.000214,-93.005349
0.000015,5.699577
0.000244,108.524868
0.000467,240.619908
0.000679,395.019816
0.000873,562.258010
0.001046,731.155174
0.001193,889.787611
0.001311,1026.543059
0.001396,1131.163133
0.001447,1195.672437
0.001462,1215.105032
0.001441,1187.958304
0.001385,1116.330516
0.001294,1005.728762
0.001171,864.565847
0.001019,703.394569
0.000842,533.953119
0.000644,368.113312
0.000431,216.832472
0.000206,89.208978
-0.000023,-8.605197
-0.000252,-112.487268
-0.000474,-245.453674
-0.000685,-400.445945
-0.000879,-567.926472
-0.001052,-736.674777
-0.001198,-894.760327
-0.001315,-1030.599555
-0.001399,-1133.996108
-0.001448,-1197.064548
-0.001462,-1214.948733
-0.001440,-1186.265694
-0.001382,-1113.232227
-0.001290,-1001.462008
-0.001166,-859.452785
-0.001014,-697.813057
-0.000836,-528.302669
-0.000638,-362.779534
-0.000423,-212.153383
-0.000199,-85.446392
0.000061,23.693445
0.000519,275.691984
0.000963,647.972540
0.001384,1115.957261
0.001771,1645.027511
0.002114,2193.643581
0.002405,2687.783212
0.002636,2870.289561
0.002802,3001.861868
0.002899,3078.630224
0.002924,3098.325149
0.002877,3002.589772
0.002759,2768.051050
0.002573,2416.026525
