panel zone shear distortion (rad),panel zone shear force (kN)
0.000000,0.000000
0.000141,61.968425
0.000279,142.170915
0.000409,236.437677
0.000530,339.032161
0.000637,443.127453
0.000729,541.396488
0.000803,626.660095
0.000857,692.531004
0.000889,733.992070
0.000900,747.853135
0.000889,733.042556
0.000855,690.705295
0.000801,624.098118
0.000726,538.292013
0.000634,439.710488
0.000526,335.548214
0.000405,233.125870
0.000274,139.243044
0.000136,59.590964
-0.000005,-1.742247
-0.000146,-64.366323
-0.000283,-145.114559
-0.000413,-239.758839
-0.000534,-342.517822
-0.000641,-446.537930
-0.000732,-544.486438
-0.000805,-629.200396
-0.000858,-694.329420
-0.000890,-734.910719
-0.000900,-747.821070
-0.000888,-732.062259
-0.000854,-688.852449
-0.000798,-621.514683
-0.000723,-535.173271
-0.000631,-436.287311
-0.000522,-332.066250
-0.000401,-229.823655
-0.000270,-136.331134
-0.000132,-57.234061
0.000009,3.507432
0.000150,66.784534
0.000288,148.073789
0.000418,243.089118
0.000537,346.004929
0.000644,449.941645
0.000734,547.561607
0.000807,631.718805
0.000859,696.100389
0.000891,735.798423
0.000900,747.756943
0.000887,731.051264
0.000852,686.972625
0.000796,618.910008
0.000721,532.040521
0.000627,432.858197
0.000518,328.586535
0.000397,226.531269
0.000265,133.435367
0.000127,54.897832
-0.000014,-5.295506
-0.000155,-69.222934
-0.000292,-151.048415
-0.000422,-246.428274
-0.000541,-349.493214
-0.000647,-453.338324
-0.000737,-550.621739
-0.000809,-634.215111
-0.000861,-697.843759
-0.000891,-736.655106
-0.000900,-747.660759
-0.000886,-730.009658
-0.000851,-685.065986
-0.000794,-616.284312
-0.000718,-528.894022
-0.000624,-429.423419
-0.000514,-325.109335
-0.000392,-223.248944
-0.000261,-130.555928
-0.000122,-52.582395
0.000038,14.580582
0.000319,169.656605
0.000593,398.752332
0.000852,686.742930
0.001090,1012.324622
0.001301,1349.934512
0.001480,1654.020438
0.001622,1766.332037
0.001724,1847.299611
0.001784,1894.541676
0.001799,1906.661630
0.001771,1847.747552
0.001698,1703.416031
0.001583,1486.785554
0.001430,1217.464961
0.001241,919.668807
0.001021,619.894460
0.000776,344.387681
0.000512,116.643944
0.000235,-44.811080
-0.000047,-146.375051
-0.000329,-351.571344
-0.000602,-629.028466
-0.000860,-962.251476
-0.001097,-1328.683412
-0.001307,-1513.728250
-0.001485,-1652.799516
-0.001626,-1763.765159
-0.001727,-1843.391928
-0.001785,-1889.335984
-0.001799,-1900.238335
-0.001769,-1838.416797
-0.001695,-1691.598244
-0.001579,-1473.137401
-0.001424,-1202.823237
-0.001234,-904.976635
-0.001013,-606.116823
-0.000768,-332.424399
-0.000503,-107.248433
-0.000226,51.099451
0.000057,153.741527
0.000338,362.199145
0.000611,642.461969
0.000868,977.791480
0.001105,1345.444554
0.001314,1513.763151
0.001490,1651.520876
0.001630,1761.143329
0.001730,1839.433546
0.001786,1884.085268
0.001799,1893.777001
0.001767,1829.060480
0.001692,1679.774735
0.001574,1459.509166
0.001418,1188.230656
0.001227,890.363752
0.001005,592.446691
0.000759,320.592141
0.000494,98.000361
0.000217,-57.232878
-0.000066,-161.224166
-0.000347,-372.924924
-0.000620,-655.966126
-0.000877,-993.367431
-0.001112,-1353.056619
-0.001320,-1513.739176
-0.001496,-1650.184687
-0.001634,-1758.466776
-0.001732,-1835.424749
-0.001787,-1878.789864
-0.001799,-1887.278006
-0.001765,-1819.679165
-0.001688,-1667.946214
-0.001570,-1445.901644
-0.001412,-1173.688019
-0.001220,-875.830875
-0.000998,-578.884609
-0.000750,-308.891199
-0.000485,-88.899709
-0.000207,63.211731
0.000113,192.975238
0.000535,562.294288
0.000943,1094.644956
0.001327,1514.780390
0.001679,1789.115076
0.001990,2034.185538
0.002251,2242.650058
0.002457,2408.108236
0.002602,2462.793155
0.002683,2466.429779
0.002697,2466.752351
0.002645,2379.796352
0.002528,2183.924648
0.002348,1783.474006
0.002110,1298.462587
0.001820,786.246017
0.001485,302.701310
0.001113,-98.247031
