panel zone shear distortion (rad),panel zone shear force (kN)
0.000000,0.000000
0.000203,89.079611
0.000400,204.370690
0.000588,339.879160
0.000762,487.358731
0.000916,636.995714
0.001048,778.257451
0.001154,900.823886
0.001231,995.513318
0.001278,1055.113600
0.001294,1075.038881
0.001277,1053.748674
0.001229,992.888861
0.001151,897.141045
0.001044,773.794769
0.000911,632.083827
0.000756,482.350558
0.000582,335.118438
0.000394,200.161876
0.000196,85.662011
-0.000007,-2.504479
-0.000209,-92.526589
-0.000407,-208.602179
-0.000594,-344.653331
-0.000767,-492.369369
-0.000921,-641.898275
-0.001052,-782.699254
-0.001157,-904.475569
-0.001233,-998.098542
-0.001279,-1056.434158
-0.001294,-1074.992788
-0.001276,-1052.339497
-0.001227,-990.225395
-0.001148,-893.427357
-0.001040,-769.311578
-0.000906,-627.163010
-0.000751,-477.345234
-0.000576,-330.371504
-0.000388,-195.976004
-0.000189,-82.273962
0.000014,5.041934
0.000216,96.002768
0.000413,212.856072
0.000600,349.440607
0.000772,497.382085
0.000926,646.791115
0.001056,787.119810
0.001160,908.095783
0.001235,1000.644310
0.001280,1057.710233
0.001294,1074.900605
0.001275,1050.886192
0.001225,987.523149
0.001144,889.683136
0.001036,764.808249
0.000902,622.233657
0.000745,472.343143
0.000570,325.638699
0.000381,191.813341
0.000183,78.915634
-0.000020,-7.612289
-0.000223,-99.507968
-0.000420,-217.132096
-0.000606,-354.240644
-0.000778,-502.396495
-0.000930,-651.673841
-0.001060,-791.518750
-0.001163,-911.684222
-0.001237,-1003.150403
-0.001281,-1058.941715
-0.001294,-1074.762341
-0.001274,-1049.388883
-0.001223,-984.782354
-0.001141,-885.908699
-0.001032,-760.285156
-0.000897,-617.296165
-0.000739,-467.344669
-0.000564,-320.920357
-0.000375,-187.674146
-0.000176,-75.587193
0.000054,20.959586
0.000459,243.881370
0.000852,573.206477
0.001225,987.192962
0.001567,1455.216644
0.001870,1940.530860
0.002127,2377.654380
0.002332,2539.102304
0.002479,2655.493191
0.002564,2723.403659
0.002587,2740.826093
0.002545,2656.137106
0.002441,2448.660544
0.002276,2137.254234
0.002055,1750.105881
0.001783,1322.023911
0.001468,891.098286
0.001116,495.057292
0.000736,167.675670
0.000338,-64.415927
-0.000068,-210.414136
-0.000472,-505.383807
-0.000865,-904.228420
-0.001237,-1383.236496
