panel zone shear distortion (rad),panel zone shear force (kN)
0.000000,0.000000
0.000194,85.206584
0.000383,195.485008
0.000563,325.101805
0.000728,466.169221
0.000876,609.300248
0.001002,744.420171
0.001104,861.657630
0.001178,952.230131
0.001223,1009.239096
0.001237,1028.298060
0.001222,1007.933514
0.001176,949.719780
0.001101,858.134913
0.000998,740.151518
0.000872,604.601921
0.000723,461.378794
0.000557,320.548071
0.000377,191.459186
0.000187,81.937576
-0.000006,-2.395589
-0.000200,-88.503693
-0.000389,-199.532519
-0.000568,-329.668403
-0.000734,-470.962005
-0.000881,-613.989654
-0.001006,-748.668852
-0.001107,-865.150544
-0.001180,-954.702953
-0.001224,-1010.502238
-0.001237,-1028.253971
-0.001221,-1006.585606
-0.001174,-947.172117
-0.001098,-854.582689
-0.000995,-735.863248
-0.000867,-599.895053
-0.000718,-456.591093
-0.000551,-316.007526
-0.000371,-187.455309
-0.000181,-78.696833
0.000013,4.822719
0.000207,91.828734
0.000395,203.601460
0.000574,334.247537
0.000739,475.756777
0.000885,618.669763
0.001010,752.897210
0.001109,868.613358
0.001182,957.138035
0.001225,1011.722832
0.001237,1028.165796
0.001220,1005.195488
0.001172,944.587360
0.001095,851.001260
0.000991,731.555717
0.000862,595.180020
0.000713,451.806485
0.000545,311.480494
0.000364,183.473630
0.000175,75.484519
-0.000019,-7.281320
-0.000213,-95.181534
-0.000401,-207.691570
-0.000580,-338.838877
-0.000744,-480.553169
-0.000890,-623.340196
-0.001014,-757.104892
-0.001112,-872.045778
-0.001184,-959.535168
-0.001226,-1012.900771
-0.001237,-1028.033544
-0.001218,-1003.763280
-0.001170,-941.965730
-0.001092,-847.390930
-0.000987,-727.229280
-0.000858,-590.457202
-0.000707,-447.025335
-0.000539,-306.967298
-0.000358,-179.514401
-0.000168,-72.300793
0.000052,20.048300
0.000439,233.277832
0.000815,548.284457
0.001171,944.271529
0.001499,1391.946355
0.001789,1856.159953
0.002035,2274.278102
0.002230,2428.706552
0.002371,2540.036965
0.002453,2604.994805
0.002474,2621.659741
0.002435,2540.652884
0.002335,2342.197042
0.002177,2044.330137
0.001966,1674.014321
0.001706,1264.544610
0.001404,852.354883
0.001067,473.533062
0.000704,160.385423
0.000324,-61.615235
-0.000065,-201.265695
-0.000452,-483.410598
-0.000827,-864.914141
-0.001183,-1323.095779
-0.001509,-1826.939692
-0.001798,-2081.376344
