panel zone shear distortion (rad),panel zone shear force (kN)
1.79512E-07,-0.763283822
1.79512E-07,-0.763283822
-1.67985E-05,-0.916266081
-1.68345E-05,-0.763283822
1.79512E-07,-0.763283822
2.51088E-07,-1.067620869
1.79512E-07,-0.763283822
-1.25702E-05,-0.916266081
2.51088E-07,-1.067620869
-1.67629E-05,-1.067620869
3.23046E-07,-1.373585386
2.87067E-07,-1.220603128
3.23046E-07,-1.373585386
7.19581E-07,-3.059645173
-1.40361E-05,-12.66172311
-1.13875E-05,-23.9238213
7.92304E-06,-33.68864632
1.05258E-05,-44.75544801
-2.04822E-06,-63.63410972
1.91761E-05,-81.53628892
1.80905E-06,-98.29923854
-7.50424E-05,-115.5504294
-8.38427E-05,-132.6388732
-0.000109728,-148.4253403
-0.000145143,-161.9333483
-0.00016375,-174.1393795
-0.000182548,-185.5316754
-0.000208634,-200.1789129
-0.000259747,-219.708563
-0.000271933,-239.238213
-0.000314033,-257.1403922
-0.000344052,-275.0425714
-0.000382414,-294.5722215
-0.000412815,-310.8469298
-0.000456735,-323.8666965
-0.000475533,-335.2589924
-0.000506411,-346.6512882
-0.000533263,-358.0435841
-0.000574886,-380.8281758
-0.000652469,-413.3775925
-0.000723145,-441.0445968
-0.000785957,-462.2017176
-0.000853849,-481.7313677
-0.000906111,-496.3786052
-0.000919445,-511.0258428
-0.000926639,-517.5357261
-0.000942653,-520.7906678
-0.000938243,-522.4181386
-0.000934216,-522.4181386
-0.000941888,-524.0456094
-0.000937095,-527.3005511
-0.000952726,-532.1829636
-0.000960303,-537.0653761
-0.000955605,-537.0653761
-0.000972672,-538.692847
-0.000955893,-538.692847
-0.000955222,-538.692847
-0.000955222,-538.692847
-0.00095992,-538.692847
-0.00096433,-537.0653761
-0.000952249,-537.0653761
-0.000960303,-537.0653761
-0.000968357,-537.0653761
-0.00096433,-537.0653761
-0.000951578,-537.0653761
-0.000956276,-537.0653761
-0.000956276,-537.0653761
-0.000960303,-537.0653761
-0.000968357,-537.0653761
-0.000969028,-537.0653761
-0.000973055,-537.0653761
-0.000960303,-537.0653761
-0.000969028,-537.0653761
-0.000970176,-532.1829636
-0.000979562,-509.3983719
-0.000972934,-483.3588385
