panel zone shear distortion (rad),panel zone shear force (kN)
0.000000,0.000000
0.000220,96.825664
0.000435,222.142054
0.000639,369.433870
0.000828,529.737751
0.000996,692.386645
0.001139,845.932012
0.001254,979.156398
0.001338,1082.079694
0.001389,1146.862609
0.001406,1168.520523
0.001388,1145.378993
0.001336,1079.227023
0.001251,975.153310
0.001135,841.081271
0.000990,687.047638
0.000822,524.294084
0.000633,364.259171
0.000428,217.567256
0.000213,93.110882
-0.000007,-2.722260
-0.000228,-100.572379
-0.000442,-226.741499
-0.000646,-374.623185
-0.000834,-535.184096
-0.001001,-697.715516
-0.001143,-850.760059
-0.001257,-983.125618
-0.001341,-1084.889719
-0.001391,-1148.297998
-0.001406,-1168.470421
-0.001387,-1143.847280
-0.001334,-1076.331951
-0.001247,-971.116692
-0.001130,-836.208237
-0.000985,-681.698924
-0.000816,-518.853515
-0.000626,-359.099461
-0.000421,-213.017396
-0.000206,-89.428220
0.000015,5.480363
0.000235,104.350834
0.000449,231.365296
0.000653,379.826746
0.000840,540.632702
0.001006,703.033821
0.001148,855.565011
0.001261,987.060634
0.001343,1087.656858
0.001392,1149.685036
0.001406,1168.370223
0.001386,1142.267600
0.001331,1073.394727
0.001244,967.046887
0.001126,831.313314
0.000980,676.340932
0.000810,513.416460
0.000620,353.955107
0.000414,208.492762
0.000198,85.777863
-0.000022,-8.274227
-0.000242,-108.160835
-0.000456,-236.013148
-0.000659,-385.044178
-0.000846,-546.083146
-0.001011,-708.341132
-0.001152,-860.346468
-0.001264,-990.961111
-0.001345,-1090.380873
-0.001393,-1151.023603
-0.001406,-1168.219936
-0.001385,-1140.640091
-0.001329,-1070.415603
-0.001241,-962.944238
-0.001121,-826.396909
-0.000975,-670.974093
-0.000804,-507.983336
-0.000613,-348.826475
-0.000407,-203.993637
-0.000191,-82.159992
0.000059,22.782159
0.000499,265.088446
0.000926,623.050519
0.001331,1073.035828
0.001703,1581.757222
0.002033,2109.272674
0.002312,2584.406935
0.002534,2759.893809
0.002694,2886.405642
0.002787,2960.221369
0.002812,2979.158797
0.002767,2887.105550
0.002653,2661.587548
0.002474,2323.102428
0.002234,1902.289001
0.001939,1436.982512
0.001595,968.585094
0.001213,538.105752
0.000800,182.256163
0.000368,-70.017312
-0.000074,-228.711017
-0.000513,-549.330225
-0.000940,-982.856979
-0.001344,-1503.517931
-0.001715,-2076.067831
-0.002043,-2365.200391
-0.002320,-2582.499244
-0.002541,-2755.883061
-0.002698,-2880.299888
-0.002789,-2952.087474
-0.002811,-2969.122398
-0.002764,-2872.526245
-0.002648,-2643.122257
-0.002467,-2301.777189
-0.002225,-1879.411308
-0.001928,-1414.025992
-0.001583,-947.057536
-0.001199,-519.413123
-0.000786,-167.575676
-0.000353,79.842893
0.000088,240.221136
0.000528,565.936165
0.000954,1003.846827
0.001357,1527.799187
0.001726,2102.257116
0.002053,2365.254923
0.002329,2580.501368
0.002547,2751.786451
0.002703,2874.114916
0.002791,2943.883231
0.002811,2959.026565
0.002761,2857.907000
0.002643,2624.648024
0.002460,2280.483072
0.002216,1856.610400
0.001917,1391.193362
0.001571,925.697955
0.001186,500.925220
0.000772,153.125565
0.000338,-89.426372
-0.000103,-251.912759
-0.000542,-582.695194
-0.000968,-1024.947072
-0.001370,-1552.136611
-0.001738,-2114.150967
-0.002063,-2365.217462
-0.002337,-2578.413574
-0.002553,-2747.604337
-0.002707,-2867.851171
-0.002793,-2935.609162
-0.002810,-2948.871885
-0.002758,-2843.248696
-0.002638,-2606.165960
-0.002453,-2259.221318
-0.002207,-1833.887529
-0.001906,-1368.485743
-0.001559,-904.507202
-0.001173,-482.642499
-0.000758,-138.905796
-0.000324,98.768330
0.000177,301.523809
0.000835,878.584826
0.001473,1710.382744
0.002074,2366.844360
0.002624,2795.492307
0.003109,3178.414903
0.003518,3504.140716
0.003839,3762.669118
0.004066,3848.114305
0.004192,3853.796529
0.004215,3854.300548
0.004133,3718.431799
0.003949,3412.382262
0.003668,2786.678135
0.003296,2028.847792
0.002843,1228.509402
0.002320,472.970797
0.001739,-153.510985
0.001115,-578.253106
0.000464,-747.560797
-0.000199,-908.465939
-0.000857,-1434.102056
-0.001494,-1914.279729
-0.002093,-2373.805981
-0.002641,-2799.769243
-0.003124,-3179.767696
-0.003530,-3502.400851
-0.003848,-3757.749821
-0.004072,-3835.885837
-0.004194,-3841.397263
-0.004214,-3841.727478
-0.004129,-3700.108282
-0.003942,-3388.493353
-0.003657,-2752.761421
-0.003283,-1992.948751
-0.002827,-1193.667951
-0.002301,-442.243516
-0.001719,177.347800
-0.001094,592.975925
-0.000442,751.720112
0.000221,936.369644
0.000879,1445.377805
0.001514,1923.502614
0.002113,2380.635128
0.002659,2803.909575
0.003139,3180.982977
0.003542,3500.526038
0.003857,3752.701762
0.004077,3823.651770
0.004197,3828.992228
0.004212,3829.148614
0.004124,3681.782865
0.003934,3362.033098
0.003646,2718.932494
0.003269,1957.227545
0.002810,1159.096014
0.002283,411.869366
0.001698,-200.765199
0.001072,-607.238261
0.000420,-755.408804
-0.000243,-964.633357
-0.000900,-1456.537442
-0.001535,-1932.599895
-0.002132,-2387.331759
-0.002676,-2807.913400
-0.003154,-3182.060991
-0.003554,-3498.516667
-0.003866,-3747.525472
-0.004083,-3811.412095
-0.004199,-3816.581421
-0.004211,-3816.563956
-0.004119,-3663.455708
-0.003926,-3332.848677
-0.003635,-2685.193568
-0.003255,-1921.686362
-0.002794,-1124.795462
-0.002264,-381.849598
-0.001678,223.762802
-0.001051,621.040802
-0.000398,758.628734
0.000354,1049.358350
0.001229,1696.579077
0.002074,2335.523244
0.002868,2948.380290
0.003591,3517.165529
0.004225,3807.851274
0.004754,3833.713141
0.005167,3853.702036
0.005451,3867.308660
0.005601,3874.181388
0.005613,3874.134959
0.005486,3662.339579
0.005223,3224.660825
0.004832,2571.911741
0.004321,1720.218774
0.003703,658.515516
0.002994,-399.545116
0.002210,-1182.027320
0.001373,-1570.687785
0.000501,-1137.315634
-0.000383,-1067.184131
-0.001258,-1712.243171
-0.002101,-2348.518768
-0.002893,-2958.235280
-0.003613,-3523.462765
-0.004244,-3796.301416
-0.004770,-3821.977295
-0.005178,-3841.760809
-0.005459,-3855.147731
-0.005604,-3861.791864
-0.005611,-3861.513596
-0.005479,-3642.072992
-0.005212,-3197.020652
-0.004816,-2537.351786
-0.004302,-1679.363801
-0.003681,-611.460824
-0.002969,438.294554
-0.002183,1207.944677
-0.001344,1580.287316
-0.000471,1113.108612
0.000413,1084.873380
0.001287,1727.755178
0.002129,2361.349273
