panel zone shear distortion (rad),panel zone shear force (kN)
3.48E-05,64.71304838
6.95E-05,147.1220363
0.000236339,316.1202177
0.000389195,501.0256899
0.000535154,661.3606903
0.000632452,791.7329441
0.000792333,914.5227759
0.000792291,905.2816983
0.000674068,636.4496013
0.000576832,476.8978549
0.000361333,296.1439567
0.000222335,117.9061786
4.86E-05,-40.20132039
6.25E-05,-33.48294507
7.64E-05,-56.97101307
-4.16E-05,-228.6097139
-0.000138915,-400.250883
-0.000291833,-582.0068853
-0.000416911,-722.7720606
-0.000604612,-889.5129578
-0.000653208,-979.4192963
-0.000632328,-960.8565121
-0.000618448,-730.2870183
-0.000458527,-598.7069739
-0.000333471,-414.4004603
-0.000284895,-252.0628975
-0.000104155,-81.30371166
-7.64E-05,-20.74536358
4.87E-05,97.03789687
0.000222439,279.4339953
0.000347496,453.4249254
0.000521296,627.2776344
0.000639392,769.3345203
0.000785393,909.6949048
0.00060457,606.4917919
0.000479534,431.7126714
0.000277933,248.4461082
0.000111157,80.24961009
3.47E-05,-29.89676193
4.87E-05,-13.89146562
-5.57E-05,-100.5098829
-0.000159859,-271.3826077
-0.000250155,-434.5281066
-0.000354351,-613.0293276
-0.00050031,-747.9875654
-0.000611468,-922.141399
-0.000667046,-981.8348772
-0.000736607,-955.75549
-0.000653166,-758.0234152
-0.00050725,-613.8701736
-0.000326511,-431.2502884
-0.000250113,-255.3851439
-0.000166777,-93.86901022
-6.25E-05,-31.62732484
7.65E-05,132.3596782
0.000236339,303.8366272
0.000410118,479.5306407
0.000569914,673.1144326
0.000695012,831.5061077
0.000785371,932.4355908
0.000799293,909.7492061
0.000639308,666.4979129
0.00050727,514.1303807
0.000361354,345.9743614
0.000166735,161.0453587
5.56E-05,-3.731661008
3.48E-05,-28.98499535
-2.79E-05,-9.734576825
-0.00015294,-188.0483601
-0.000222419,-356.243871
-0.000340535,-528.796642
-0.000458611,-688.7301423
-0.000569746,-854.0081978
-0.000701868,-984.360706
-0.000680946,-956.6144362
-0.000694866,-986.0407521
-0.000548886,-698.1176687
-0.00047251,-545.6398882
-0.000298753,-367.2554969
-0.000201474,-195.6110368
-7.64E-05,-29.95336682
-7.64E-05,-8.91451346
-9.73E-05,-13.92850562
2.08E-05,137.373983
0.000271057,319.8225725
0.000423976,499.7372705
0.000535092,657.274936
0.00064629,805.4283659
0.000722708,914.7366896
0.000806211,908.9182333
0.00058373,642.2713488
0.000521254,490.6015041
0.000326573,315.6940356
0.000125078,135.8066528
-2.09E-05,-26.5358465
6.94E-06,-22.3275032
0,-39.94742112
-0.000125057,-220.8380598
-0.000271037,-376.4603737
-0.000347413,-559.9030044
-0.00048639,-715.0201524
-0.000660148,-884.2605502
-0.000701848,-960.815375
-0.000764407,-951.5578425
-0.000583646,-713.4059257
-0.000444648,-570.8734932
-0.000368273,-384.0789971
-0.000222293,-226.7387906
-0.000104176,-55.18614899
-9.73E-05,-14.82276418
-8.34E-05,-16.4693906
1.39E-05,123.9508899
0.000180635,304.7219014
0.000423997,489.6520561
0.000528194,638.100029
0.000653292,784.4220277
0.000722728,910.5982795
0.000625472,626.5207085
0.000472594,467.0611097
0.000277933,290.5213138
0.000118075,114.7985043
-2.09E-05,-26.53913748
-2.09E-05,-24.83128235
-7.65E-05,-64.33721822
-0.000173779,-235.9518949
-0.000271037,-405.0836901
-0.000389133,-592.7108046
-0.000486348,-730.2804362
-0.000639266,-904.4786987
-0.000736628,-978.4517476
-0.000743526,-986.0407521
-0.000639288,-744.571526
-0.000493308,-615.611103
-0.000333449,-433.7004246
-0.000284915,-258.7287817
-0.000159859,-93.01500038
-6.94E-05,-13.13906485
-7.64E-05,-11.42151777
2.09E-08,83.58140035
0.000180719,257.6526306
0.000305755,436.6606629
0.000514336,609.7844193
0.000611572,742.4241599
0.000750591,913.9336899
0.000771409,928.2297159
0.000750528,928.2445254
0.000660106,751.7902949
0.00056981,615.7361603
0.000465654,448.5328807
0.000277955,266.9661098
9.73E-05,86.22603352
-1.39E-05,-23.97743705
-1.39E-05,-14.724479
-2.78E-05,-71.89199665
-0.000173717,-260.3199715
-0.000284937,-425.2656376
-0.000368231,-607.0183488
