panel zone shear distortion (rad),panel zone shear force (kN)
0,0
0.001570513,1423.778429
-0.001121795,-886.8105645
-0.001538462,-1285.468525
-0.001826923,-1505.137197
0.001442308,1285.468525
0.001602564,1415.642553
-0.001762821,-1456.321936
0.001474359,1407.506676
0.001858974,1521.40895
0.002660256,1773.621129
0.00349359,1936.338664
0.004198718,2107.192075
0.004807692,2188.550843
0.005288462,2237.366103
0.005641026,2237.366103
0.005769231,2115.327952
0.005769231,1871.25165
0.005769231,1619.039471
0.005544872,1399.370799
0.004871795,943.7617017
0.003878205,162.7175348
0.002339744,-715.957153
0.001057692,-1293.604401
3.20513E-05,-1610.903594
-0.000865385,-1863.115773
-0.001666667,-2025.833308
-0.002371795,-2139.735582
-0.002820513,-2180.414966
-0.003333333,-2204.822596
-0.003589744,-2204.822596
-0.003173077,-1610.903594
-0.002147436,-821.7235506
-0.001121795,-40.67938369
0.000128205,748.50066
0.000929487,1130.886867
0.001538462,1399.370799
0.001858974,1578.360087
0.003044872,1854.979896
0.003846154,2058.376815
0.004519231,2188.550843
0.005128205,2237.366103
0.005544872,2237.366103
0.005705128,2188.550843
0.005801282,2001.425678
0.005673077,1659.718855
0.005288462,1179.702127
0.004711538,805.4517972
0.003878205,154.581658
0.002628205,-569.5113717
0.001346154,-1220.381511
0.000416667,-1529.544827
-0.000705128,-1789.892883
-0.001346154,-1952.610417
-0.002339744,-2107.192075
-0.003108974,-2221.09435
-0.003589744,-2221.09435
-0.003237179,-1708.534115
-0.002275641,-911.2181948
-0.001314103,-187.125165
9.61538E-05,691.5495228
0.001474359,1415.642553
0.002179487,1781.757006
0.002564103,1936.338664
0.003621795,2139.735582
0.004807692,2269.90961
0.006025641,2334.996624
0.006891026,2391.947761
0.007820513,2440.763022
0.009102564,2481.442405
0.009935897,2481.442405
0.009839744,2261.773733
0.008814103,1334.283785
0.006762821,-8.135876739
0.005384615,-659.0060159
0.004583333,-935.625825
0.003429487,-1350.555539
0.002564103,-1602.767718
0.001474359,-1822.43639
0.00025641,-2042.105061
-0.000737179,-2172.279089
-0.002019231,-2294.31724
-0.002948718,-2367.540131
-0.003685897,-2391.947761
-0.004391026,-2432.627145
-0.005064103,-2457.034775
-0.005288462,-2457.034775
-0.005288462,-2107.192075
-0.005032051,-1732.941745
-0.004358974,-1220.381511
-0.003237179,-447.4732206
-0.002083333,260.3480556
-0.00125,748.50066
-0.000288462,1228.517388
0.000352564,1464.457813
0.00125,1708.534115
0.002403846,1920.06691
0.003846154,2131.599706
0.005608974,2326.860747
0.006730769,2416.355391
0.007820513,2497.714159
0.009455128,2595.34468
0.010737179,2644.15994
0.012820513,2692.975201
0.014519231,2733.654584
0.01599359,2758.062214
0.017019231,2774.333968
0.017660256,2774.333968
0.017724359,2709.246954
0.017467949,2587.208803
0.016858974,2172.279089
0.016217949,1675.990608
0.015576923,1090.207483
0.014358974,341.706823
0.013782051,-24.40763022
0.013173077,-357.9785765
0.012596154,-602.0548787
0.012019231,-829.8594274
0.011314103,-1049.528099
0.010512821,-1277.332648
0.009615385,-1480.729566
0.008814103,-1635.311225
0.007852564,-1781.757006
0.006762821,-1903.795157
0.005448718,-2082.784445
0.004326923,-2180.414966
0.003044872,-2294.31724
0.001346154,-2408.219515
-0.000608974,-2497.714159
-0.00224359,-2595.34468
-0.004230769,-2644.15994
-0.005384615,-2668.56757
-0.007275641,-2701.111077
-0.009519231,-2741.790461
-0.010352564,-2741.790461
-0.011121795,-2749.926338
-0.011666667,-2782.469845
-0.012307692,-2815.013352
-0.012724359,-2798.741598
-0.01275641,-2717.382831
-0.012147436,-2123.463829
-0.010897436,-1187.838004
-0.009423077,-227.8045487
-0.008621795,211.5327952
-0.007596154,724.0930298
-0.006794872,1057.663976
-0.006121795,1269.196771
-0.005416667,1456.321936
-0.004775641,1635.311225
-0.004134615,1741.077622
-0.003589744,1806.164636
-0.003269231,1846.84402
