panel zone shear distortion (rad),panel zone shear force (kN)
0.000000,0.000000
0.000185,81.333558
0.000366,186.599325
0.000537,310.324450
0.000695,444.979711
0.000836,581.604782
0.000957,710.582890
0.001053,822.491374
0.001124,908.946943
0.001167,963.364591
0.001181,981.557239
0.001166,962.118354
0.001122,906.550699
0.001051,819.128780
0.000953,706.508267
0.000832,577.120016
0.000690,440.407031
0.000532,305.977704
0.000360,182.756495
0.000179,78.213141
-0.000006,-2.286699
-0.000191,-84.480798
-0.000372,-190.462859
-0.000543,-314.683476
-0.000700,-449.554641
-0.000841,-586.081033
-0.000960,-714.638450
-0.001056,-825.825519
-0.001126,-911.307364
-0.001168,-964.570318
-0.001181,-981.515154
-0.001165,-960.831715
-0.001120,-904.118839
-0.001048,-815.738021
-0.000949,-702.414919
-0.000828,-572.627096
-0.000685,-435.836953
-0.000526,-301.643547
-0.000354,-178.934613
-0.000173,-75.119705
0.000012,4.603505
0.000197,87.654701
0.000377,194.346848
0.000548,319.054467
0.000705,454.131469
0.000845,590.548410
0.000964,718.674609
0.001059,829.130932
0.001128,913.631761
0.001169,965.735430
0.001181,981.430987
0.001164,959.504784
0.001118,901.651571
0.001045,812.319385
0.000946,698.303184
0.000823,568.126383
0.000680,431.269827
0.000520,297.322290
0.000348,175.133920
0.000167,72.053405
-0.000019,-6.950351
-0.000203,-90.855101
-0.000383,-198.251045
-0.000554,-323.437109
-0.000710,-458.709843
-0.000849,-595.006551
-0.000968,-722.691033
-0.001062,-832.407333
-0.001130,-915.919933
-0.001170,-966.859827
-0.001181,-981.304746
-0.001163,-958.137676
-0.001116,-899.149106
-0.001042,-808.873160
-0.000942,-694.173404
-0.000819,-563.618238
-0.000675,-426.706002
-0.000515,-293.014239
-0.000342,-171.354655
-0.000161,-69.014394
0.000050,19.137013
0.000419,222.674295
0.000778,523.362436
0.001118,901.350096
0.001430,1328.676066
0.001707,1771.789046
0.001942,2170.901825
0.002129,2318.310799
0.002263,2424.580739
