rotation (rad),moment (kN.m)
0.000000,0.000000
0.004175,75.906075
0.008044,146.262758
0.011326,175.737503
0.013779,176.928999
0.015226,177.571006
0.015558,177.605859
0.014754,162.978653
0.012871,128.739760
0.010047,77.392338
0.006488,12.690329
0.002455,-60.635989
-0.001757,-137.225828
-0.005841,-171.278221
-0.009498,-173.126144
-0.012461,-174.595304
-0.014512,-175.567563
-0.015503,-175.961111
-0.015360,-173.364391
-0.014094,-150.350435
-0.011798,-108.601763
-0.008639,-51.170565
-0.004849,17.744441
-0.000704,93.104972
0.003492,168.382502
0.007433,170.385378
0.010831,172.091839
0.013436,173.366399
0.015060,174.105146
0.015582,174.243342
0.014966,163.029170
0.013255,131.922053
0.010575,83.196190
0.007122,20.413865
0.003148,-51.834991
-0.001056,-128.268361
-0.005182,-167.543339
-0.008930,-169.440812
-0.012025,-170.982170
-0.014241,-172.043998
-0.015415,-172.537937
-0.015463,-172.417146
-0.014380,-152.728581
-0.012246,-113.925136
-0.009217,-58.843677
-0.005513,8.488862
-0.001407,83.149891
0.005605,166.159226
0.013613,170.380834
0.020627,174.059579
0.026132,176.915781
0.029727,178.729900
0.031149,179.358577
0.030293,163.802120
0.027223,107.978540
0.022162,15.969022
0.015482,-105.499741
0.007669,-157.451478
-0.000704,-161.871961
-0.009026,-166.264356
-0.016688,-170.296811
-0.023130,-173.663790
-0.027881,-176.108408
-0.030593,-177.441212
-0.031069,-177.554033
-0.029274,-144.908131
-0.025338,-73.350239
-0.019550,31.888142
-0.012333,153.293322
-0.004214,157.575099
0.004214,162.024901
0.012333,166.306678
0.019550,170.096667
0.025338,173.107055
0.029274,175.107030
0.031069,175.939644
0.030593,167.286856
0.027881,117.967973
0.023130,31.588633
0.016688,-85.536088
0.009026,-153.335644
0.000704,-157.728039
-0.007669,-162.148522
-0.015482,-166.263187
-0.022162,-169.760487
-0.027223,-172.374010
-0.030293,-173.901955
-0.031149,-174.221886
-0.029727,-148.373906
-0.026132,-83.011202
-0.020627,17.087648
-0.013613,144.604549
-0.005605,153.440774
0.004221,158.653281
0.016540,165.226011
0.027650,171.139177
0.036738,175.949746
0.043141,179.295294
0.046389,180.920502
0.046246,178.323339
0.042723,114.253195
0.036075,-6.605848
0.026791,-140.417134
0.015547,-146.403077
0.003167,-153.009009
-0.009444,-159.741250
-0.021365,-166.096884
-0.031724,-171.600531
-0.039764,-175.839096
-0.044897,-178.491974
-0.046747,-179.354487
-0.045180,-150.858609
-0.040309,-62.307631
-0.032492,79.824601
-0.022299,141.105737
-0.010476,147.407891
0.002113,154.127818
0.014547,160.763503
0.025918,166.819091
0.035394,171.841136
0.042283,175.451754
0.046080,177.376247
0.046508,177.463190
0.043537,123.432117
0.037382,11.529950
0.028495,-136.112215
0.017524,-141.949508
0.005272,-148.485604
-0.007365,-155.231927
-0.019464,-161.684533
-0.030140,-167.360951
-0.038612,-171.835456
-0.044262,-174.770194
-0.046675,-175.939880
-0.045677,-157.778309
-0.041338,-78.901316
-0.033978,54.924507
-0.024133,136.729877
-0.012525,142.915216
-0.000000,149.600000
