rotation (rad),moment (kN.m)
0.000000,0.000000
0.006631,120.556707
0.012776,232.299675
0.017988,279.112505
0.021885,281.004881
0.024182,282.024539
0.024711,282.079894
0.023433,258.848449
0.020442,204.469030
0.015957,122.917242
0.010305,20.155228
0.003899,-96.304218
-0.002791,-217.946903
-0.009277,-272.030116
-0.015085,-274.965052
-0.019791,-277.298424
-0.023049,-278.842600
-0.024622,-279.467647
-0.024395,-275.343444
-0.022385,-238.791867
-0.018738,-172.485153
-0.013721,-81.270898
-0.007701,28.182347
-0.001118,147.872602
0.005546,267.431032
0.011806,270.612070
0.017202,273.322333
0.021340,275.346633
0.023919,276.519938
0.024748,276.739426
0.023769,258.928682
0.021052,209.523261
0.016795,132.135126
0.011311,32.422021
0.005000,-82.326162
-0.001677,-203.720338
-0.008231,-266.098244
-0.014183,-269.111877
-0.019099,-271.559917
-0.022618,-273.246349
-0.024483,-274.030841
-0.024559,-273.838996
-0.022839,-242.568923
-0.019450,-180.939921
-0.014638,-93.457605
-0.008756,13.482311
-0.002234,132.061592
0.008901,263.899947
0.021621,270.604854
0.032760,276.447566
0.041504,280.983888
0.047214,283.865135
0.049472,284.863622
0.048113,260.156309
0.043236,171.495328
0.035199,25.362564
0.024588,-167.558412
0.012180,-250.069995
-0.001119,-257.090761
-0.014336,-264.066918
-0.026505,-270.471406
-0.036736,-275.818961
-0.044281,-279.701589
-0.048589,-281.818395
-0.049345,-281.997581
-0.046493,-230.148209
-0.040243,-116.497439
-0.031050,50.645872
-0.019587,243.465864
-0.006692,250.266334
0.006692,257.333666
0.019587,264.134136
0.031050,270.153529
0.040243,274.934735
0.046493,278.111165
0.049345,279.433552
0.048589,265.690890
0.044281,187.360899
0.036736,50.170181
0.026505,-135.851433
0.014336,-243.533082
0.001119,-250.509239
-0.012180,-257.530005
-0.024588,-264.065062
-0.035199,-269.619597
-0.043236,-273.770487
-0.048113,-276.197223
-0.049472,-276.705349
-0.047214,-235.652675
-0.041504,-131.841321
-0.032760,27.139205
-0.021621,229.666049
-0.008901,243.700053
0.006703,251.978741
0.026269,262.417783
0.043914,271.809282
0.058349,279.449597
0.068518,284.763113
0.073677,287.344326
0.073450,283.219421
0.067853,181.460956
0.057296,-10.491641
0.042550,-223.015448
0.024693,-232.522534
0.005031,-243.014309
-0.014999,-253.706691
-0.033933,-263.800934
-0.050386,-272.542020
-0.063155,-279.273858
-0.071306,-283.487253
-0.074245,-284.857126
-0.071756,-239.598967
-0.064021,-98.959179
-0.051605,126.780249
-0.035417,224.109112
-0.016639,234.118415
0.003355,244.791240
0.023104,255.330269
0.041164,264.947968
0.056214,272.924157
0.067155,278.658668
0.073186,281.715216
0.073866,281.853301
0.069147,196.039245
0.059372,18.312274
0.045256,-216.178224
0.027832,-225.449219
0.008373,-235.830077
-0.011698,-246.544825
-0.030914,-256.793082
-0.047870,-265.808569
-0.061326,-272.915137
-0.070298,-277.576191
-0.074132,-279.433927
-0.072545,-250.589078
-0.065655,-125.313854
-0.053965,87.233041
-0.038329,217.159216
-0.019892,226.982990
-0.000000,237.600000
