rotation (rad),moment (kN.m)
0.000000,0.000000
0.006876,125.021770
0.013250,240.903366
0.018655,289.450005
0.022696,291.412469
0.025077,292.469893
0.025626,292.527298
0.024301,268.435429
0.021199,212.041957
0.016548,127.469733
0.010686,20.901718
0.004044,-99.871041
-0.002894,-226.019010
-0.009621,-282.105306
-0.015644,-285.148943
-0.020523,-287.568736
-0.023903,-289.170104
-0.025534,-289.818301
-0.025299,-285.541349
-0.023214,-247.636010
-0.019432,-178.873492
-0.014229,-84.280931
-0.007987,29.226138
-0.001160,153.349365
0.005752,277.335885
0.012243,280.634740
0.017839,283.445382
0.022131,285.544657
0.024805,286.761417
0.025665,286.989034
0.024649,268.518633
0.021831,217.283381
0.017417,137.029020
0.011730,33.622837
0.005185,-85.375279
-0.001739,-211.265536
-0.008536,-275.953735
-0.014709,-279.078984
-0.019806,-281.617692
-0.023456,-283.366585
-0.025390,-284.180131
-0.025469,-283.981181
-0.023685,-251.552957
-0.020170,-187.641400
-0.015180,-96.918998
-0.009081,13.981656
-0.002317,136.952762
0.009231,273.674019
0.022422,280.627256
0.033973,286.686365
0.043041,291.390699
0.048962,294.378659
0.051304,295.414126
0.049895,269.791728
0.044838,177.847006
0.036503,26.301918
0.025499,-173.764279
0.012631,-259.331846
-0.001160,-266.612641
-0.014867,-273.847174
-0.027486,-280.488865
-0.038096,-286.034478
-0.045921,-290.060907
-0.050389,-292.256113
-0.051173,-292.441936
-0.048215,-238.672216
-0.041733,-120.812159
-0.032200,52.521646
-0.020312,252.483118
-0.006940,259.535457
0.006940,266.864543
0.020312,273.916882
0.032200,280.159216
0.041733,285.117503
0.048215,288.411578
0.051173,289.782943
0.050389,275.531293
0.045921,194.300191
0.038096,52.028336
0.027486,-140.882968
0.014867,-252.552826
0.001160,-259.787359
-0.012631,-267.068154
-0.025499,-273.845249
-0.036503,-279.605508
-0.044838,-283.910134
-0.049895,-286.426749
-0.051304,-286.953695
-0.048962,-244.380552
-0.043041,-136.724332
-0.033973,28.144361
-0.022422,238.172199
-0.009231,252.725981
0.006952,261.311287
0.027242,272.136960
0.045541,281.876292
0.060510,289.799582
0.071055,295.309895
0.076406,297.986709
0.076171,293.709029
0.070367,188.181733
0.059418,-10.880221
0.044126,-231.275279
0.025607,-241.134480
0.005217,-252.014839
-0.015555,-263.103235
-0.035190,-273.571339
-0.052252,-282.636169
-0.065494,-289.617335
-0.073947,-293.986781
-0.076995,-295.407390
-0.074414,-248.473002
-0.066392,-102.624334
-0.053517,131.475814
-0.036728,232.409450
-0.017255,242.789468
0.003479,253.857582
0.023960,264.786946
0.042688,274.760856
0.058296,283.032459
0.069642,288.979359
0.075896,292.149113
0.076602,292.292312
0.071708,203.299958
0.061570,18.990506
0.046932,-224.184825
0.028863,-233.799190
0.008683,-244.564524
-0.012131,-255.676115
-0.032059,-266.303936
-0.049643,-275.653331
-0.063597,-283.023105
-0.072902,-287.856791
-0.076877,-289.783332
-0.075232,-259.870155
-0.068087,-129.955108
-0.055964,90.463895
-0.039749,225.202150
-0.020629,235.389767
-0.000000,246.400000
