Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001403,154.298278
0.002767,304.365512
0.004055,446.086680
0.005233,575.575617
0.006266,689.281582
0.007128,784.086621
0.007794,857.391066
0.008247,907.184822
0.008474,932.102485
0.008468,931.460782
0.008230,905.277309
0.007766,854.270049
0.007089,779.837682
0.006218,684.021232
0.005177,569.448101
0.003993,439.260022
0.002700,297.026908
0.001333,146.648960
-0.000070,-7.750278
-0.001472,-161.936994
-0.002833,-311.683204
-0.004117,-452.882688
-0.005288,-581.663586
-0.006314,-694.494572
-0.007166,-788.281686
-0.007822,-860.453173
-0.008264,-909.030003
-0.008479,-932.680144
-0.008461,-930.755078
-0.008212,-903.307594
-0.007737,-851.090335
-0.007050,-775.535160
-0.006170,-678.713883
-0.005121,-563.281459
-0.003931,-432.403183
-0.002633,-289.667894
-0.001264,-138.989565
0.000141,15.500024
0.001541,169.564584
0.002900,318.979480
0.004179,459.647577
0.005343,587.711588
0.006361,699.659843
0.007204,792.422588
0.007850,863.456157
0.008280,910.812725
0.008484,933.193718
0.008454,929.985422
0.008193,901.275813
0.007708,847.852142
0.007011,771.179351
0.006121,673.359899
0.005064,557.076113
0.003868,425.516633
0.002566,282.288978
0.001194,131.320621
-0.000211,-23.248705
-0.001611,-177.180523
-0.002966,-326.253840
-0.004240,-466.380885
-0.005397,-593.719209
-0.006407,-704.777041
-0.007241,-796.509043
-0.007876,-866.399814
-0.008296,-912.532865
-0.008488,-933.643173
-0.008447,-929.151867
-0.008174,-899.182105
-0.007678,-844.555694
-0.006971,-766.770555
-0.006072,-667.959649
-0.005008,-550.832491
-0.003805,-418.600846
-0.002499,-274.890665
-0.001124,-123.642653
0.000564,61.991577
0.003360,369.568577
0.006064,667.011564
0.008601,939.997594
0.010903,947.297785
0.012906,953.611329
0.014555,958.756984
0.015805,962.585532
0.016622,964.983872
0.016982,965.878120
0.016877,954.330107
0.016310,891.874397
0.015295,780.223600
0.013860,622.439314
0.012046,422.848174
0.009901,186.923208
0.007485,-78.866239
0.004863,-367.231904
0.002108,-670.266453
-0.000704,-909.200434
-0.003498,-918.122469
-0.006195,-926.727994
-0.008723,-934.772917
-0.011011,-942.028520
-0.012998,-948.287727
-0.014628,-953.370786
-0.015857,-957.130194
-0.016651,-959.454748
-0.016988,-960.272586
-0.016860,-946.159964
-0.016269,-881.192358
-0.015233,-767.151258
-0.013778,-607.163807
-0.011946,-405.617052
-0.009786,-168.037647
-0.007358,99.059696
-0.004728,388.350850
-0.001968,691.903103
0.000845,904.040169
0.003636,912.952338
0.006326,921.535528
0.008843,929.546263
0.011118,936.756759
0.013088,942.961178
0.014699,947.981270
0.015907,951.671261
0.016678,953.921848
0.016993,954.663199
0.016841,937.986938
0.016228,870.511901
0.015169,754.088334
0.013695,591.908710
0.011845,388.420188
0.009670,149.202669
0.007231,-119.184218
0.004592,-409.380984
0.001828,-713.430084
-0.000986,-898.879713
-0.003773,-907.781382
-0.006457,-916.341629
-0.008963,-924.317603
-0.011224,-931.482476
-0.013177,-937.631661
-0.014769,-942.588422
-0.015956,-946.208720
-0.016705,-948.385166
-0.016996,-949.049960
-0.016821,-929.811206
-0.016185,-859.833373
-0.015105,-741.035338
-0.013611,-576.674684
-0.011744,-371.258378
-0.009554,-130.419180
-0.007103,139.238810
-0.004457,430.321247
-0.001688,734.846304
0.001690,895.577758
0.005865,909.061586
0.009880,922.014648
0.013624,934.073638
0.016995,944.899766
0.019899,954.188048
0.022258,961.675672
0.024006,967.149199
0.025096,970.450422
0.025498,971.480699
0.025201,938.780810
0.024212,830.067080
0.022560,648.320569
0.020289,398.524984
0.017462,87.530019
0.014156,-276.136473
0.010462,-682.502320
0.006481,-863.582526
0.002322,-877.010587
-0.001901,-890.648757
-0.006071,-904.114941
-0.010075,-917.031764
-0.013803,-929.036912
-0.017152,-939.793072
-0.020030,-948.997180
-0.022360,-956.388731
-0.024076,-961.756920
-0.025133,-964.946429
-0.025500,-965.861678
-0.025168,-929.322280
-0.024145,-816.869039
-0.022461,-631.585558
-0.020161,-378.552531
-0.017307,-64.708428
-0.013980,301.340771
-0.010269,709.557559
-0.006276,858.633081
-0.002111,872.080676
0.002111,885.719324
0.006276,899.166919
0.010269,912.046595
0.013980,923.997056
0.017307,934.682490
0.020161,943.801771
0.022461,951.096719
0.024145,956.359181
0.025168,959.436736
0.025500,960.236876
0.025133,919.860478
0.024076,803.675453
0.022360,614.867732
0.020030,358.614650
0.017152,41.942974
0.013803,-326.463782
0.010075,-736.503462
0.006071,-853.685059
0.001901,-867.151243
-0.002322,-880.789413
-0.006481,-894.217474
-0.010462,-907.059097
-0.014156,-918.954030
-0.017462,-929.567983
-0.020289,-938.601790
-0.022560,-945.799615
-0.024212,-950.955968
-0.025201,-953.921338
-0.025498,-954.606292
-0.025096,-910.395669
-0.024006,-790.486842
-0.022258,-598.167855
-0.019899,-338.712325
-0.016995,-19.234833
-0.013624,351.504166
-0.009880,763.338564
-0.005865,848.738414
-0.001690,862.222242
0.003376,878.644508
0.008913,896.619969
0.014206,913.788873
0.019109,929.672311
0.023487,943.826620
0.027222,955.855556
0.030211,965.421153
0.032371,972.252993
0.033643,976.155621
0.033993,977.013904
0.033410,912.958156
0.031912,748.125637
0.029538,487.036251
0.026355,136.849383
0.022449,-292.832425
0.017927,-790.226783
0.012914,-820.151043
0.007546,-837.567579
0.001972,-855.666959
-0.003657,-873.944759
-0.009185,-891.891663
-0.014461,-909.007427
-0.019341,-924.814598
-0.023690,-938.871607
-0.027390,-950.784876
-0.030339,-960.219611
-0.032456,-966.908983
-0.033682,-970.661443
-0.033986,-971.365977
-0.033357,-902.206380
-0.031814,-732.431103
-0.029398,-466.695587
-0.026176,-112.286619
-0.022236,321.077484
-0.017687,799.070535
-0.012652,815.388046
-0.007271,832.850470
-0.001690,850.970849
0.003937,869.244182
0.009456,887.161275
0.014716,904.222702
0.019572,919.952500
0.023892,933.911222
0.027556,945.707985
0.030465,955.011190
0.032539,961.557614
0.033720,965.159628
0.033976,965.710343
0.033301,891.451649
0.031713,716.745280
0.029255,446.381892
0.025995,87.775175
0.022022,-349.241447
0.017445,-794.242029
0.012390,-810.627918
0.006995,-828.135010
0.001409,-846.275122
-0.004217,-864.542711
-0.009726,-882.428742
-0.014969,-899.434640
-0.019802,-915.085964
-0.024091,-928.945420
-0.027720,-940.624846
-0.030589,-949.795861
-0.032619,-956.198867
-0.033755,-959.650167
-0.033965,-960.047006
-0.033243,-880.694317
-0.031610,-701.068859
-0.029111,-426.096177
-0.025813,-63.316351
-0.021807,377.322763
-0.017203,789.417477
-0.012127,805.870599
-0.006719,823.421136
-0.001127,841.579714
0.005620,863.549564
0.012495,885.940724
0.019027,907.201209
0.025038,926.739913
0.030362,944.012945
0.034853,958.538538
0.038389,969.910267
0.040872,977.808187
