Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001485,163.374647
0.002930,322.269366
0.004294,472.327073
0.005540,609.433007
0.006635,729.827558
0.007547,830.209363
0.008253,907.825835
0.008732,960.548635
0.008972,986.932043
0.008966,986.252592
0.008714,958.528915
0.008223,904.521228
0.007506,825.710487
0.006584,724.257775
0.005481,602.945048
0.004228,465.098847
0.002859,314.499079
0.001412,155.275369
-0.000075,-8.206177
-0.001559,-171.462700
-0.003000,-330.017510
-0.004359,-479.522846
-0.005599,-615.879091
-0.006685,-735.347194
-0.007588,-834.651197
-0.008282,-911.068065
-0.008750,-962.502356
-0.008978,-987.543681
-0.008959,-985.505377
-0.008695,-956.443335
-0.008192,-901.154472
-0.007465,-821.154875
-0.006533,-718.638229
-0.005422,-596.415662
-0.004162,-457.838664
-0.002788,-306.707182
-0.001338,-147.165422
0.000149,16.411790
0.001632,179.538972
0.003070,337.742979
0.004424,486.685670
0.005657,622.282858
0.006735,740.816304
0.007628,839.035681
0.008311,914.247696
0.008767,964.389944
0.008983,988.087466
0.008952,984.690447
0.008675,954.292037
0.008161,897.725798
0.007423,816.542842
0.006482,712.969305
0.005362,589.845296
0.004096,450.547023
0.002717,298.894212
0.001264,139.045363
-0.000224,-24.616276
-0.001705,-187.602907
-0.003140,-345.445242
-0.004489,-493.815055
-0.005715,-628.643868
-0.006784,-746.234514
-0.007667,-843.362516
-0.008340,-917.364509
-0.008784,-966.211269
-0.008987,-988.563359
-0.008944,-983.807859
-0.008655,-952.075170
-0.008129,-894.235441
-0.007381,-811.874705
-0.006430,-707.251393
-0.005302,-583.234402
-0.004029,-443.224425
-0.002646,-291.060704
-0.001190,-130.915750
0.000597,65.638140
0.003557,391.307905
0.006420,706.247538
0.009107,995.291570
0.011545,1003.021184
0.013665,1009.706113
0.015411,1015.154454
0.016735,1019.208211
0.017599,1021.747629
0.017981,1022.694480
0.017870,1010.467172
0.017269,944.337597
0.016194,826.119106
0.014675,659.053392
0.012754,447.721597
0.010483,197.918691
0.007925,-83.505430
0.005149,-388.833781
0.002232,-709.693892
-0.000746,-962.682812
-0.003703,-972.129673
-0.006560,-981.241405
-0.009236,-989.759559
-0.011659,-997.441962
-0.013762,-1004.069358
-0.015488,-1009.451420
-0.016789,-1013.431970
-0.017630,-1015.893262
-0.017987,-1016.759208
-0.017852,-1001.816432
-0.017226,-933.027203
-0.016129,-812.277803
-0.014589,-642.879325
-0.012649,-429.476879
-0.010362,-177.922215
-0.007791,104.886737
-0.005006,411.195017
-0.002084,732.603286
0.000895,957.219003
0.003849,966.655416
0.006698,975.743501
0.009364,984.225455
0.011772,991.860097
0.013858,998.429482
0.015564,1003.744874
0.016842,1007.651923
0.017660,1010.034897
0.017992,1010.819858
0.017832,993.162641
0.017182,921.718483
0.016062,798.446471
0.014501,626.726869
0.012542,411.268435
0.010239,157.979296
0.007656,-126.195055
0.004863,-433.462218
0.001936,-755.396560
-0.001044,-951.754990
-0.003995,-961.180287
-0.006837,-970.244078
-0.009491,-978.689227
-0.011885,-986.275563
-0.013953,-992.786465
-0.015638,-998.034800
-0.016895,-1001.868057
-0.017688,-1004.172529
-0.017996,-1004.876428
-0.017811,-984.505983
-0.017137,-910.411807
-0.015994,-784.625652
-0.014412,-610.596724
-0.012435,-393.097106
-0.010116,-138.090897
-0.007521,147.429328
-0.004719,455.634262
-0.001788,778.072557
0.001789,948.258803
0.006210,962.535797
0.010462,976.250804
0.014426,989.019146
0.017994,1000.482105
0.021070,1010.316757
0.023567,1018.244829
0.025418,1024.040329
0.026572,1027.535741
0.026998,1028.626622
0.026683,994.003211
0.025637,878.894556
0.023887,686.457074
0.021483,421.967630
0.018489,92.678844
0.014989,-292.379794
0.011077,-722.649515
0.006862,-914.381498
0.002458,-928.599445
-0.002012,-943.039860
-0.006428,-957.298173
-0.010668,-970.974809
-0.014614,-983.686142
-0.018161,-995.075018
-0.021209,-1004.820544
-0.023675,-1012.646891
-0.025493,-1018.330857
-0.026611,-1021.707983
-0.027000,-1022.677071
-0.026648,-983.988296
-0.025566,-864.920159
-0.023782,-668.737649
-0.021347,-400.820327
-0.018326,-68.514806
-0.014802,319.066699
-0.010873,751.296239
-0.006645,909.140909
-0.002236,923.379539
0.002236,937.820461
0.006645,952.059091
0.010873,965.696394
0.014802,978.349824
0.018326,989.663813
0.021347,999.319522
0.023782,1007.043585
0.025566,1012.615604
0.026648,1015.874192
0.027000,1016.721398
0.026611,973.969918
0.025493,850.950479
0.023675,651.036422
0.021209,379.709630
0.018161,44.410207
0.014614,-345.667534
0.010668,-779.827195
0.006428,-903.901827
0.002012,-918.160140
-0.002458,-932.600555
-0.006862,-946.818502
-0.011077,-960.415515
-0.014989,-973.010150
-0.018489,-984.248452
-0.021483,-993.813660
-0.023887,-1001.434886
-0.025637,-1006.894554
-0.026683,-1010.034358
-0.026998,-1010.759604
-0.026572,-963.948355
-0.025418,-836.986068
-0.023567,-633.354199
-0.021070,-358.636579
-0.017994,-20.366294
-0.014426,372.180881
-0.010462,808.240833
-0.006210,898.664203
-0.001789,912.941197
0.003575,930.329479
0.009438,949.362320
0.015041,967.541160
0.020233,984.358917
0.024869,999.345833
0.028824,1012.082354
0.031988,1022.210633
0.034275,1029.444346
0.035622,1033.576540
0.035992,1034.485310
0.035376,966.661577
0.033789,792.133027
0.031276,515.685443
0.027905,144.899347
0.023769,-310.057861
0.018981,-836.710711
0.013673,-868.395222
0.007990,-886.836260
0.002088,-906.000309
-0.003872,-925.353275
-0.009725,-944.355879
-0.015312,-962.478452
-0.020479,-979.215457
-0.025084,-994.099349
-0.029001,-1006.713398
-0.032124,-1016.703118
-0.034365,-1023.785982
-0.035664,-1027.759175
-0.035985,-1028.505152
-0.035319,-955.277343
-0.033685,-775.515285
-0.031127,-494.148269
-0.027716,-118.891714
-0.023544,339.964395
-0.018727,846.074685
-0.013397,863.352049
-0.007699,881.841674
-0.001790,901.027957
0.004168,920.376192
0.010012,939.347232
0.015581,957.412272
0.020723,974.067353
0.025297,988.847176
0.029177,1001.337867
0.032257,1011.188319
0.034453,1018.119826
0.035703,1021.933724
0.035975,1022.516834
0.035260,943.889981
0.033579,758.906767
0.030976,472.639651
0.027524,92.938421
0.023318,-369.785061
0.018472,-840.962148
0.013119,-858.311913
0.007407,-876.848834
0.001492,-896.056011
-0.004465,-915.398165
-0.010298,-934.336315
-0.015850,-952.342560
-0.020967,-968.914550
-0.025509,-983.589268
-0.029351,-995.955719
-0.032388,-1005.666206
-0.034538,-1012.445859
-0.035740,-1016.100177
-0.035963,-1016.520359
-0.035199,-932.499865
-0.033470,-742.308204
-0.030823,-451.160658
-0.027331,-67.040842
-0.023090,399.518219
-0.018215,835.853800
-0.012841,853.274752
-0.007115,871.857673
-0.001193,891.084403
0.005951,914.346597
0.013230,938.054884
0.020147,960.565986
0.026511,981.254026
0.032148,999.543118
0.036903,1014.923158
0.040647,1026.963812
0.043276,1035.326315
0.044719,1039.772762
0.044935,1040.172631
0.043919,928.412178
0.041698,684.178378
0.038335,314.168414
0.033920,-171.471597
0.028575,-759.424827
0.022446,-815.935130
0.015702,-837.877145
0.008527,-861.240039
0.001119,-885.374577
-0.006320,-909.610366
-0.013586,-933.274237
-0.020479,-955.708703
-0.026811,-976.289987
-0.032408,-994.445132
-0.037116,-1009.667706
-0.040806,-1021.531693
-0.043377,-1029.703172
