Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001650,181.527386
0.003255,358.077073
0.004771,524.807859
0.006156,677.147785
0.007372,810.919508
0.008386,922.454848
0.009170,1008.695372
0.009703,1067.276262
0.009969,1096.591159
0.009962,1095.836214
0.009682,1065.032128
0.009137,1005.023587
0.008341,917.456096
0.007316,804.730861
0.006090,669.938943
0.004698,516.776497
0.003177,349.443421
0.001568,172.528188
-0.000083,-9.117975
-0.001732,-190.514111
-0.003334,-366.686123
-0.004844,-532.803162
-0.006221,-684.310101
-0.007428,-817.052438
-0.008431,-927.390219
-0.009203,-1012.297850
-0.009722,-1069.447063
-0.009975,-1097.270757
-0.009955,-1095.005974
-0.009661,-1062.714816
-0.009103,-1001.282747
-0.008294,-912.394306
-0.007259,-798.486921
-0.006024,-662.684069
-0.004625,-508.709627
-0.003098,-340.785758
-0.001487,-163.517135
0.000166,18.235323
0.001814,199.487746
0.003412,375.269977
0.004916,540.761856
0.006286,691.425397
0.007483,823.129227
0.008475,932.261868
0.009235,1015.830773
0.009741,1071.544382
0.009981,1097.874962
0.009946,1094.100497
0.009639,1060.324486
0.009068,997.473109
0.008248,907.269825
0.007202,792.188117
0.005958,655.383662
0.004551,500.607804
0.003019,332.104680
0.001404,154.494848
-0.000249,-27.351418
-0.001895,-208.447674
-0.003489,-383.828047
-0.004988,-548.683394
-0.006350,-698.493187
-0.007538,-829.149460
-0.008519,-937.069462
-0.009266,-1019.293899
-0.009760,-1073.568076
-0.009985,-1098.403733
-0.009937,-1093.119844
-0.009617,-1057.861301
-0.009033,-993.594934
-0.008201,-902.083006
-0.007144,-785.834882
-0.005891,-648.038224
-0.004477,-492.471584
-0.002940,-323.400782
-0.001322,-145.461945
0.000663,72.931267
0.003953,434.786561
0.007134,784.719487
0.010119,1105.879522
0.012828,1114.467982
0.015184,1121.895681
0.017124,1127.949393
0.018594,1132.453568
0.019555,1135.275144
0.019979,1136.327200
0.019856,1122.741302
0.019188,1049.263996
0.017994,917.910117
0.016306,732.281546
0.014171,497.468441
0.011648,219.909657
0.008805,-92.783811
0.005721,-432.037534
0.002480,-788.548769
-0.000829,-1069.647569
-0.004115,-1080.144081
-0.007288,-1090.268228
-0.010262,-1099.732844
-0.012954,-1108.268847
-0.015291,-1115.632620
-0.017209,-1121.612689
-0.018655,-1126.035523
-0.019589,-1128.770291
-0.019986,-1129.732454
-0.019835,-1113.129369
-0.019140,-1036.696892
-0.017921,-902.530892
-0.016210,-714.310361
-0.014054,-477.196532
-0.011513,-197.691350
-0.008656,116.540819
-0.005562,456.883353
-0.002316,814.003651
0.000994,1063.576670
0.004277,1074.061574
0.007443,1084.159445
0.010404,1093.583838
0.013080,1102.066775
0.015398,1109.366092
0.017293,1115.272083
0.018714,1119.613248
0.019622,1122.260997
0.019992,1123.133176
0.019813,1103.514045
0.019092,1024.131648
0.017846,887.162745
0.016112,696.363188
0.013936,456.964927
0.011377,175.532552
0.008507,-140.216728
0.005403,-481.624687
0.002151,-839.329511
-0.001160,-1057.505545
-0.004439,-1067.978097
-0.007596,-1078.048975
-0.010545,-1087.432474
-0.013205,-1095.861737
-0.015503,-1103.096072
-0.017376,-1108.927555
-0.018772,-1113.186730
-0.019653,-1115.747254
-0.019996,-1116.529365
-0.019790,-1093.895536
-0.019042,-1011.568674
-0.017771,-871.806280
-0.016013,-678.440805
-0.013816,-436.774562
-0.011240,-153.434330
-0.008356,163.810364
-0.005243,506.260291
-0.001986,864.525063
0.001988,1053.620892
0.006901,1069.484219
0.011624,1084.723116
0.016029,1098.910162
0.019994,1111.646783
0.023411,1122.574175
0.026186,1131.383144
0.028242,1137.822588
0.029525,1141.706379
0.029998,1142.918469
0.029648,1104.448012
0.028485,976.549506
0.026541,762.730082
0.023870,468.852923
0.020544,102.976493
0.016654,-324.866438
0.012308,-802.943905
0.007624,-1015.979442
0.002732,-1031.777162
-0.002236,-1047.822067
-0.007142,-1063.664637
-0.011853,-1078.860898
-0.016238,-1092.984602
-0.020178,-1105.638909
-0.023565,-1116.467271
-0.026306,-1125.163213
-0.028325,-1131.478729
-0.029568,-1135.231092
-0.030000,-1136.307857
-0.029609,-1093.320329
-0.028406,-961.022399
-0.026425,-743.041833
-0.023718,-445.355919
-0.020362,-76.127563
-0.016447,354.518554
-0.012081,834.773598
-0.007384,1010.156566
-0.002484,1025.977266
0.002484,1042.022734
0.007384,1057.843434
0.012081,1072.995994
0.016447,1087.055360
0.020362,1099.626459
0.023718,1110.355024
0.026425,1118.937317
0.028406,1125.128449
0.029609,1128.749102
0.030000,1129.690443
0.029568,1082.188798
0.028325,945.500533
0.026306,723.373803
0.023565,421.899589
0.020178,49.344675
0.016238,-384.075037
0.011853,-866.474661
0.007142,-1004.335363
0.002236,-1020.177933
-0.002732,-1036.222838
-0.007624,-1052.020558
-0.012308,-1067.128350
-0.016654,-1081.122389
-0.020544,-1093.609392
-0.023870,-1104.237400
-0.026541,-1112.705429
-0.028485,-1118.771727
-0.029648,-1122.260397
-0.029998,-1123.066226
-0.029525,-1071.053728
-0.028242,-929.984520
-0.026186,-703.726888
-0.023411,-398.485088
-0.019994,-22.629215
-0.016029,413.534313
-0.011624,898.045370
-0.006901,998.515781
-0.001988,1014.379108
0.003972,1033.699421
0.010486,1054.847023
0.016713,1075.045733
0.022481,1093.732130
0.027632,1110.384259
0.032026,1124.535949
0.035542,1135.789592
0.038083,1143.827051
0.039580,1148.418378
0.039991,1149.428122
0.039306,1074.068419
0.037543,880.147808
0.034751,572.983825
0.031006,160.999274
0.026410,-344.508735
0.021090,-929.678568
0.015192,-964.883580
0.008878,-985.373622
0.002320,-1006.667011
-0.004302,-1028.170305
-0.010806,-1049.284310
-0.017013,-1069.420502
-0.022754,-1088.017174
-0.027871,-1104.554832
-0.032224,-1118.570442
-0.035693,-1129.670131
-0.038183,-1137.539980
-0.039626,-1141.954639
-0.039983,-1142.783502
-0.039243,-1061.419270
-0.037428,-861.683650
-0.034586,-549.053632
-0.030795,-132.101904
-0.026160,377.738217
-0.020808,940.082983
-0.014885,959.280054
-0.008554,979.824082
-0.001989,1001.142175
0.004632,1022.640214
0.011125,1043.719147
0.017313,1063.791414
0.023026,1082.297059
0.028108,1098.719085
0.032419,1112.597630
0.035841,1123.542576
0.038281,1131.244252
0.039670,1135.481915
0.039972,1136.129815
0.039178,1048.766646
0.037309,843.229741
0.034418,525.155168
0.030582,103.264912
0.025909,-410.872290
0.020524,-934.402387
0.014577,-953.679903
0.008230,-974.276482
0.001657,-995.617790
-0.004961,-1017.109072
-0.011443,-1038.151461
-0.017611,-1058.158399
-0.023296,-1076.571723
-0.028343,-1092.876965
-0.032612,-1106.617466
-0.035987,-1117.406895
-0.038375,-1124.939843
-0.039711,-1129.000197
-0.039958,-1129.467065
-0.039110,-1036.110961
-0.037189,-824.786893
-0.034248,-501.289620
-0.030368,-74.489824
-0.025655,443.909133
-0.020239,928.726444
-0.014268,948.083058
-0.007905,968.730748
-0.001326,990.093781
0.006612,1015.940664
0.014700,1042.283204
0.022385,1067.295540
0.029456,1090.282251
0.035720,1110.603464
0.041004,1127.692398
0.045163,1141.070902
0.048085,1150.362572
0.049687,1155.303069
0.049927,1155.747367
