Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001238,136.145539
0.002441,268.557805
0.003578,393.605894
0.004617,507.860839
0.005529,608.189631
0.006289,691.841136
0.006877,756.521529
0.007277,800.457196
0.007477,822.443369
0.007472,821.877160
0.007262,798.774096
0.006852,753.767690
0.006255,688.092072
0.005487,603.548146
0.004568,502.454207
0.003523,387.582373
0.002383,262.082565
0.001176,129.396141
-0.000062,-6.838481
-0.001299,-142.885583
-0.002500,-275.014592
-0.003633,-399.602371
-0.004666,-513.232575
-0.005571,-612.789328
-0.006323,-695.542664
-0.006902,-759.223388
-0.007292,-802.085297
-0.007481,-822.953068
-0.007466,-821.254480
-0.007246,-797.036112
-0.006827,-750.962060
-0.006221,-684.295729
-0.005444,-598.865191
-0.004518,-497.013052
-0.003468,-381.532220
-0.002324,-255.589318
-0.001115,-122.637852
0.000124,13.676492
0.001360,149.615810
0.002559,281.452483
0.003687,405.571392
0.004714,518.569048
0.005612,617.346920
0.006356,699.196401
0.006926,761.873080
0.007306,803.658287
0.007486,823.406222
0.007460,820.575372
0.007229,795.243364
0.006801,748.104831
0.006186,680.452369
0.005401,594.141088
0.004469,491.537747
0.003413,375.455853
0.002264,249.078510
0.001053,115.871136
-0.000186,-20.513563
-0.001421,-156.335756
-0.002617,-287.871035
-0.003741,-411.512546
-0.004762,-523.869890
-0.005653,-621.862095
-0.006389,-702.802097
-0.006950,-764.470424
-0.007320,-805.176057
-0.007489,-823.802799
-0.007453,-819.839883
-0.007213,-793.395975
-0.006775,-745.196201
-0.006151,-676.562254
-0.005358,-589.376161
-0.004418,-486.028668
-0.003358,-369.353688
-0.002205,-242.550587
-0.000992,-109.096459
0.000497,54.698450
0.002964,326.089921
0.005350,588.539615
0.007590,829.409642
0.009621,835.850987
0.011388,841.421761
0.012843,845.962045
0.013946,849.340176
0.014666,851.456358
0.014984,852.245400
0.014892,842.055977
0.014391,786.947997
0.013495,688.432588
0.012230,549.211160
0.010629,373.101330
0.008736,164.932243
0.006604,-69.587858
0.004291,-324.028150
0.001860,-591.411577
-0.000622,-802.235677
-0.003086,-810.108061
-0.005466,-817.701171
-0.007697,-824.799633
-0.009716,-831.201635
-0.011468,-836.724465
-0.012907,-841.209517
-0.013991,-844.526642
-0.014692,-846.577718
-0.014990,-847.299340
-0.014876,-834.847027
-0.014355,-777.522669
-0.013440,-676.898169
-0.012157,-535.732771
-0.010540,-357.897399
-0.008635,-148.268512
-0.006492,87.405614
-0.004172,342.662514
-0.001737,610.502738
0.000746,797.682502
0.003208,805.546180
0.005582,813.119584
0.007803,820.187879
0.009810,826.550081
0.011548,832.024569
0.012970,836.454062
0.014035,839.709936
0.014716,841.695748
0.014994,842.349882
0.014860,827.635534
0.014319,768.098736
0.013385,665.372059
0.012084,522.272391
0.010452,342.723696
0.008533,131.649414
0.006380,-105.162546
0.004052,-361.218515
0.001613,-629.497133
-0.000870,-793.129159
-0.003329,-800.983572
-0.005697,-808.536731
-0.007909,-815.574356
-0.009904,-821.896302
-0.011627,-827.322054
-0.013032,-831.695666
-0.014079,-834.890047
-0.014740,-836.810441
-0.014997,-837.397023
-0.014842,-820.421652
-0.014281,-758.676506
-0.013328,-653.854710
-0.012010,-508.830604
-0.010362,-327.580922
-0.008430,-115.075747
-0.006267,122.857773
-0.003932,379.695218
-0.001490,648.393798
0.001491,790.215669
0.005175,802.113164
0.008718,813.542337
0.012021,824.182622
0.014995,833.735088
0.017558,841.930631
0.019639,848.537358
0.021182,853.366941
0.022144,856.279784
0.022498,857.188852
0.022236,828.336009
0.021364,732.412130
0.019906,572.047561
0.017902,351.639692
0.015408,77.232370
0.012491,-243.649829
0.009231,-602.207929
0.005718,-761.984581
0.002049,-773.832871
-0.001677,-785.866550
-0.005357,-797.748477
-0.008890,-809.145674
-0.012179,-819.738452
-0.015134,-829.229181
-0.017674,-837.350453
-0.019729,-843.872409
-0.021244,-848.609047
-0.022176,-851.423319
-0.022500,-852.230893
-0.022207,-819.990247
-0.021305,-720.766799
-0.019818,-557.281374
-0.017789,-334.016939
-0.015271,-57.095672
-0.012335,265.888915
-0.009061,626.080199
-0.005538,757.617424
-0.001863,769.482949
0.001863,781.517051
0.005538,793.382576
0.009061,804.746995
0.012335,815.291520
0.015271,824.719844
0.017789,832.766268
0.019818,839.202988
0.021305,843.846337
0.022207,846.561826
0.022500,847.267832
0.022176,811.641598
0.021244,709.125399
0.019729,542.530352
0.017674,316.424692
0.015134,37.008506
0.012179,-288.056278
0.008890,-649.855996
0.005357,-753.251523
0.001677,-765.133450
-0.002049,-777.167129
-0.005718,-789.015419
-0.009231,-800.346262
-0.012491,-810.841792
-0.015408,-820.207044
-0.017902,-828.178050
-0.019906,-834.529072
-0.021364,-839.078795
-0.022236,-841.695298
-0.022498,-842.299670
-0.022144,-803.290296
-0.021182,-697.488390
-0.019639,-527.795166
-0.017558,-298.863816
-0.014995,-16.971912
-0.012021,310.150734
-0.008718,673.534027
-0.005175,748.886836
-0.001491,760.784331
0.002979,775.274566
0.007865,791.135267
0.012534,806.284300
0.016860,820.299098
0.020724,832.788194
0.024020,843.401962
0.026656,851.842194
0.028562,857.870288
0.029685,861.313783
0.029994,862.071092
0.029480,805.551314
0.028158,660.110856
0.026063,429.737869
0.023254,120.749456
0.019808,-258.381551
0.015818,-697.258926
0.011394,-723.662685
0.006658,-739.030217
0.001740,-755.000258
-0.003227,-771.127729
-0.008104,-786.963232
-0.012760,-802.065377
-0.017066,-816.012881
-0.020903,-828.416124
-0.024168,-838.927832
-0.026770,-847.252598
-0.028637,-853.154985
-0.029720,-856.465979
-0.029987,-857.087626
-0.029433,-796.064453
-0.028071,-646.262738
-0.025939,-411.790224
-0.023096,-99.076428
-0.019620,283.303663
-0.015606,705.062237
-0.011164,719.460041
-0.006416,734.868062
-0.001491,750.856631
0.003474,766.980160
0.008343,782.789360
0.012984,797.843560
0.017269,811.722794
0.021081,824.039314
0.024314,834.448222
0.026881,842.656932
0.028710,848.433189
0.029753,851.611436
0.029979,852.097361
0.029383,786.574984
0.027982,632.422306
0.025813,393.866376
0.022937,77.448684
0.019431,-308.154218
0.015393,-700.801790
0.010933,-715.259928
0.006172,-730.707362
0.001243,-746.713343
-0.003721,-762.831804
-0.008582,-778.613596
-0.013208,-793.618800
-0.017472,-807.428792
-0.021257,-819.657723
-0.024459,-829.963100
-0.026990,-838.055172
-0.028782,-843.704882
-0.029784,-846.750147
-0.029969,-847.100299
-0.029332,-777.083221
-0.027891,-618.590170
-0.025686,-375.967215
-0.022776,-55.867368
-0.019241,332.931849
-0.015179,696.544833
-0.010701,711.062293
-0.005929,726.548061
-0.000995,742.570336
0.004959,761.955498
0.011025,781.712403
0.016789,800.471655
0.022092,817.711688
0.026790,832.952598
0.030753,845.769299
0.033873,855.803177
0.036063,862.771929
0.037265,866.477302
0.037446,866.810525
0.036599,773.676815
0.034749,570.148648
0.031946,261.807012
0.028266,-142.892998
0.023812,-632.854022
0.018705,-679.945941
0.013085,-698.230954
0.007106,-717.700032
0.000932,-737.812148
-0.005267,-758.008639
-0.011322,-777.728531
-0.017066,-796.423919
-0.022343,-813.574989
-0.027006,-828.704277
-0.030930,-841.389755
-0.034005,-851.276411
-0.036147,-858.085977
-0.037299,-861.624564
-0.037428,-861.787978
-0.036530,-763.048304
-0.034631,-554.122269
-0.031782,-240.738876
-0.028061,168.508528
-0.023571,659.185619
-0.018435,675.874054
-0.012793,694.230676
-0.006801,713.744964
-0.000622,733.874648
0.005574,754.060585
0.011618,773.742092
0.017342,792.372313
0.022592,809.433224
0.027221,824.449831
0.031104,837.003198
0.034135,846.741934
0.036229,853.391828
0.037330,856.763370
0.037407,856.756944
