Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001568,172.451016
0.003092,340.173220
0.004532,498.567466
0.005848,643.290396
0.007003,770.373533
0.007967,876.332106
0.008711,958.260604
0.009217,1013.912449
0.009471,1041.761601
0.009464,1041.044403
0.009198,1011.780522
0.008680,954.772408
0.007923,871.583291
0.006950,764.494318
0.005786,636.441996
0.004463,490.937672
0.003018,331.971250
0.001490,163.901778
-0.000079,-8.662076
-0.001645,-180.988405
-0.003167,-348.351816
-0.004601,-506.163004
-0.005910,-650.094596
-0.007056,-776.199816
-0.008009,-881.020708
-0.008743,-961.682958
-0.009236,-1015.974710
-0.009476,-1042.407219
-0.009457,-1040.255675
-0.009178,-1009.579076
-0.008647,-951.218609
-0.007880,-866.774590
-0.006896,-758.562575
-0.005723,-629.549866
-0.004393,-483.274145
-0.002943,-323.746470
-0.001412,-155.341279
0.000157,17.323556
0.001723,189.513359
0.003241,356.506478
0.004670,513.723763
0.005971,656.854128
0.007109,781.972766
0.008051,885.648775
0.008773,965.039234
0.009254,1017.967163
0.009482,1042.981214
0.009449,1039.395472
0.009157,1007.308262
0.008615,947.599453
0.007836,861.906334
0.006842,752.578711
0.005660,622.614479
0.004323,475.577413
0.002868,315.499446
0.001334,146.770105
-0.000236,-25.983847
-0.001800,-198.025291
-0.003315,-364.636644
-0.004739,-521.249225
-0.006032,-663.568527
-0.007161,-787.691987
-0.008093,-890.215989
-0.008803,-968.329204
-0.009272,-1019.889673
-0.009486,-1043.483546
-0.009441,-1038.463852
-0.009136,-1004.968235
-0.008581,-943.915188
-0.007791,-856.978856
-0.006787,-746.543138
-0.005597,-615.636313
-0.004253,-467.848004
-0.002793,-307.230743
-0.001256,-138.188848
0.000630,69.284703
0.003755,413.047233
0.006777,745.483512
0.009613,1050.585546
0.012186,1058.744583
0.014425,1065.800897
0.016268,1071.551924
0.017665,1075.830889
0.018577,1078.511386
0.018980,1079.510840
0.018863,1066.604237
0.018228,996.800796
0.017094,872.014611
0.015491,695.667469
0.013463,472.595019
0.011066,208.914174
0.008365,-88.144621
0.005435,-410.435657
0.002356,-749.121330
