Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001320,145.221909
0.002604,286.461659
0.003817,419.846287
0.004925,541.718228
0.005898,648.735607
0.006709,737.963879
0.007336,806.956298
0.007762,853.821009
0.007975,877.272927
0.007970,876.668971
0.007746,852.025702
0.007309,804.018870
0.006672,733.964877
0.005853,643.784689
0.004872,535.951154
0.003758,413.421197
0.002541,279.554737
0.001255,138.022550
-0.000066,-7.294380
-0.001386,-152.411289
-0.002667,-293.348898
-0.003875,-426.242529
-0.004977,-547.448081
-0.005942,-653.641950
-0.006745,-741.912175
-0.007362,-809.838280
-0.007778,-855.557650
-0.007980,-877.816606
-0.007964,-876.004779
-0.007729,-850.171853
-0.007282,-801.026197
-0.006636,-729.915445
-0.005807,-638.789537
-0.004820,-530.147255
-0.003700,-406.967701
-0.002478,-272.628606
-0.001189,-130.813708
0.000133,14.588258
0.001451,159.590197
0.002729,300.215982
0.003933,432.609485
0.005029,553.140318
0.005986,658.503382
0.006780,745.809495
0.007388,812.664618
0.007793,857.235506
0.007985,878.299970
0.007957,875.280397
0.007711,848.259589
0.007254,797.978487
0.006598,725.815860
0.005761,633.750493
0.004766,524.306930
0.003641,400.486243
0.002415,265.683744
0.001124,123.595878
-0.000199,-21.881134
-0.001516,-166.758140
-0.002791,-307.062437
-0.003990,-438.946715
-0.005080,-558.794549
-0.006030,-663.319568
-0.006815,-749.655570
-0.007413,-815.435119
-0.007808,-858.854461
-0.007988,-878.722986
-0.007950,-874.495875
-0.007694,-846.289040
-0.007226,-794.875947
-0.006561,-721.666405
-0.005715,-628.667905
-0.004713,-518.430580
-0.003582,-393.977267
-0.002352,-258.720626
-0.001058,-116.369556
0.000530,58.345013
0.003162,347.829249
0.005707,627.775589
0.008096,884.703618
0.010262,891.574386
0.012147,897.516545
0.013699,902.359515
0.014875,905.962854
0.015644,908.220115
0.015983,909.061760
0.015885,898.193042
0.015350,839.411197
0.014395,734.328094
0.013045,585.825237
0.011337,397.974752
0.009319,175.927725
0.007044,-74.227049
0.004577,-345.630027
0.001984,-630.839015
-0.000663,-855.718056
-0.003292,-864.115265
-0.005831,-872.214582
-0.008210,-879.786275
-0.010363,-886.615078
-0.012233,-892.506096
-0.013767,-897.290151
-0.014924,-900.828418
-0.015671,-903.016233
-0.015989,-903.785963
-0.015868,-890.503495
-0.015312,-829.357514
-0.014336,-722.024713
-0.012968,-571.448289
-0.011243,-381.757226
