Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.002063,226.909232
0.004069,447.596342
0.005964,656.009824
0.007695,846.434731
0.009215,1013.649385
0.010482,1153.068560
0.011462,1260.869215
0.012128,1334.095327
0.012461,1370.738948
0.012453,1369.795267
0.012103,1331.290160
0.011421,1256.279484
0.010426,1146.820120
0.009145,1005.913576
0.007613,837.423678
0.005872,645.970621
0.003971,436.804276
0.001961,215.660235
-0.000104,-11.397468
-0.002165,-238.142639
-0.004167,-458.357653
-0.006055,-666.003952
-0.007776,-855.387626
-0.009285,-1021.315547
-0.010539,-1159.237773
-0.011503,-1265.372313
-0.012153,-1336.808828
-0.012469,-1371.588446
-0.012443,-1368.757467
-0.012076,-1328.393521
-0.011378,-1251.603433
-0.010368,-1140.492882
-0.009074,-998.108651
-0.007531,-828.355086
-0.005781,-635.887034
-0.003873,-425.982197
-0.001858,-204.396419
0.000207,22.794153
0.002267,249.359683
0.004264,469.087471
0.006145,675.952320
0.007857,864.281747
0.009354,1028.911534
0.010594,1165.327335
0.011544,1269.788466
0.012177,1339.430478
0.012476,1372.343703
0.012433,1367.625621
0.012049,1325.405607
0.011335,1246.841386
0.010310,1134.087281
0.009002,990.235146
0.007448,819.229578
0.005689,625.759754
0.003774,415.130849
0.001756,193.118560
-0.000311,-34.189272
-0.002369,-260.559593
-0.004362,-479.785058
-0.006235,-685.854243
-0.007937,-873.116483
-0.009422,-1036.436825
-0.010649,-1171.336828
-0.011583,-1274.117373
-0.012200,-1341.960095
-0.012482,-1373.004666
-0.012422,-1366.399805
-0.012021,-1322.326626
-0.011291,-1241.993668
-0.010251,-1127.603757
-0.008930,-982.293602
-0.007364,-810.047781
-0.005596,-615.589480
-0.003675,-404.250978
-0.001653,-181.827431
0.000829,91.164084
0.004941,543.483201
0.008917,980.899358
0.012649,1382.349403
0.016034,1393.084978
0.018980,1402.369602
0.021405,1409.936742
0.023243,1415.566960
0.024444,1419.093930
0.024974,1420.409000
0.024820,1403.426628
0.023985,1311.579995
0.022492,1147.387647
0.020383,915.351933
0.017714,621.835551
0.014560,274.887071
0.011007,-115.979764
0.007152,-540.046917
0.003100,-985.685961
-0.001036,-1337.059462
-0.005144,-1350.180101
-0.009111,-1362.835285
-0.012828,-1374.666055
-0.016193,-1385.336059
-0.019114,-1394.540775
-0.021511,-1402.015861
-0.023318,-1407.544403
-0.024486,-1410.962864
-0.024983,-1412.165567
-0.024794,-1391.411712
-0.023925,-1295.871115
-0.022401,-1128.163615
-0.020262,-892.887951
-0.017567,-596.495665
-0.014391,-247.114187
-0.010820,145.676024
-0.006953,571.104191
-0.002895,1017.504564
0.001243,1329.470837
0.005346,1342.576967
0.009303,1355.199306
0.013005,1366.979798
0.016350,1377.583468
0.019247,1386.707614
0.021616,1394.090103
0.023392,1399.516560
0.024527,1402.826246
0.024989,1403.916470
0.024767,1379.392556
0.023864,1280.164560
0.022308,1108.953432
0.020140,870.453985
0.017419,571.206159
0.014221,219.415689
0.010633,-175.270909
0.006754,-602.030858
0.002689,-1049.161889
-0.001450,-1321.881931
-0.005549,-1334.972621
-0.009495,-1347.561219
-0.013182,-1359.290593
-0.016506,-1369.827171
-0.019379,-1378.870090
-0.021719,-1386.159444
-0.023465,-1391.483412
-0.024566,-1394.684068
-0.024995,-1395.661706
-0.024737,-1367.369420
-0.023802,-1264.460843
-0.022214,-1089.757850
-0.020016,-848.051006
-0.017270,-545.968203
-0.014050,-191.792912
-0.010445,204.762955
-0.006554,632.825364
-0.002483,1080.656329
0.002485,1317.026115
0.008626,1336.855274
0.014530,1355.903895
0.020036,1373.637703
0.024992,1389.558479
0.029263,1403.217718
0.032732,1414.228930
0.035303,1422.278235
0.036906,1427.132974
0.037497,1428.648086
0.037060,1380.560015
0.035607,1220.686883
0.033177,953.412602
0.029837,586.066153
0.025680,128.720616
0.020818,-406.083048
0.015385,-1003.679882
0.009530,-1269.974302
0.003415,-1289.721452
-0.002795,-1309.777583
-0.008928,-1329.580796
-0.014816,-1348.576123
-0.020298,-1366.230753
-0.025223,-1382.048636
-0.029457,-1395.584089
-0.032882,-1406.454016
-0.035407,-1414.348412
-0.036960,-1419.038866
