Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001898,208.756494
0.003744,411.788634
0.005487,603.529038
0.007079,778.719953
0.008478,932.557435
0.009644,1060.823075
0.010545,1159.999678
0.011158,1227.367701
0.011464,1261.079832
0.011456,1260.211646
0.011134,1224.786947
0.010507,1155.777125
0.009592,1055.074511
0.008413,925.440490
0.007004,770.429784
0.005403,594.292971
0.003653,401.859934
0.001804,198.407416
-0.000095,-10.485671
-0.001992,-219.091228
-0.003834,-421.689041
-0.005570,-612.723636
-0.007154,-786.956616
-0.008542,-939.610303
-0.009695,-1066.498751
-0.010583,-1164.142528
-0.011181,-1229.864122
-0.011471,-1261.861371
-0.011448,-1259.256870
-0.011110,-1222.122039
-0.010468,-1151.475159
-0.009539,-1049.253452
-0.008348,-918.259959
-0.006928,-762.086679
-0.005318,-585.016071
-0.003563,-391.903621
-0.001709,-188.044706
0.000191,20.970621
0.002086,229.410908
0.003923,431.560473
0.005653,621.876134
0.007229,795.139207
0.008605,946.598611
0.009746,1072.101148
0.010620,1168.205389
0.011203,1232.276040
0.011478,1262.556207
0.011438,1258.215571
0.011085,1219.373159
0.010428,1147.094075
0.009485,1043.360299
0.008282,911.016334
0.006852,753.691212
0.005234,575.698974
0.003472,381.920381
0.001615,177.669075
-0.000286,-31.454130
-0.002179,-239.714826
-0.004013,-441.402254
-0.005736,-630.985903
-0.007302,-803.267165
-0.008668,-953.521879
-0.009797,-1077.629882
-0.010656,-1172.187983
-0.011224,-1234.603288
-0.011483,-1263.164292
-0.011428,-1257.087820
-0.011059,-1216.540496
-0.010388,-1142.634174
-0.009431,-1037.395457
-0.008216,-903.710114
-0.006775,-745.243958
-0.005149,-566.342321
-0.003381,-371.910900
-0.001521,-167.281237
0.000762,83.870957
0.004545,500.004545
0.008204,902.427410
0.011637,1271.761450
0.014752,1281.638179
0.017461,1290.180034
0.019692,1297.141802
0.021383,1302.321603
0.022488,1305.566415
0.022976,1306.776280
0.022834,1291.152498
0.022066,1206.653596
0.020693,1055.596635
0.018752,842.123778
0.016297,572.088707
0.013395,252.896105
0.010126,-106.701383
0.006580,-496.843164
0.002852,-906.831084
-0.000953,-1230.094705
-0.004732,-1242.165693
-0.008382,-1253.808462
-0.011801,-1264.692770
-0.014897,-1274.509174
-0.017585,-1282.977513
-0.019790,-1289.854592
-0.021453,-1294.940851
-0.022527,-1298.085835
-0.022984,-1299.192322
-0.022810,-1280.098775
-0.022011,-1192.201426
-0.020609,-1037.910525
-0.018641,-821.456915
-0.016162,-548.776012
-0.013240,-227.345052
-0.009955,134.021942
-0.006397,525.415855
-0.002663,936.104198
0.001143,1223.113170
0.004919,1235.170810
0.008559,1246.783362
0.011965,1257.621414
0.015042,1267.376791
0.017707,1275.771005
0.019887,1282.562895
0.021521,1287.555235
0.022565,1290.600147
0.022990,1291.603152
0.022785,1269.041152
0.021955,1177.751396
0.020523,1020.237157
0.018529,800.817666
0.016026,525.509667
0.013084,201.862434
0.009783,-161.249237
0.006213,-553.868390
0.002474,-965.228938
-0.001334,-1216.131377
-0.005105,-1228.174811
-0.008736,-1239.756321
-0.012127,-1250.547345
-0.015186,-1260.240997
-0.017828,-1268.560483
-0.019982,-1275.266688
-0.021587,-1280.164739
-0.022601,-1283.109342
-0.022995,-1284.008769
-0.022758,-1257.979867
-0.021898,-1163.303975
-0.020437,-1002.577222
-0.018415,-780.206925
-0.015889,-502.290747
-0.012926,-176.449479
-0.009610,188.381919
-0.006030,582.199335
-0.002284,994.203823
0.002286,1211.664026
0.007936,1229.906852
0.013368,1247.431583
0.018433,1263.746687
0.022993,1278.393801
0.026922,1290.960301
0.030113,1301.090615
0.032479,1308.495976
0.033954,1312.962336
0.034497,1314.356239
0.034095,1270.115214
0.032758,1123.031932
0.030523,877.139594
0.027450,539.180861
0.023625,118.422967
0.019152,-373.596404
0.014154,-923.385491
0.008768,-1168.376358
0.003141,-1186.543736
-0.002571,-1204.995377
-0.008214,-1223.214332
-0.013631,-1240.690033
-0.018674,-1256.932293
-0.023205,-1271.484745
-0.027100,-1283.937362
-0.030252,-1293.937694
-0.032574,-1301.200539
-0.034003,-1305.515756
-0.034500,-1306.754035
-0.034050,-1257.318379
-0.032667,-1105.175758
-0.030388,-854.498108
-0.027276,-512.159307
-0.023416,-87.546697
-0.018914,407.696337
-0.013893,959.989638
-0.008491,1161.680050
-0.002856,1179.873856
0.002856,1198.326144
0.008491,1216.519950
0.013893,1233.945393
0.018914,1250.113664
0.023416,1264.570427
0.027276,1276.908278
0.030388,1286.777914
0.032667,1293.897716
0.034050,1298.061467
0.034500,1299.144009
0.034003,1244.517117
0.032574,1087.325612
0.030252,831.879873
0.027100,485.184527
0.023205,56.746376
0.018674,-441.686293
0.013631,-996.445860
0.008214,-1154.985668
0.002571,-1173.204623
-0.003141,-1191.656264
-0.008768,-1209.823642
-0.014154,-1227.197602
-0.019152,-1243.290747
-0.023625,-1257.650800
-0.027450,-1269.873010
-0.030523,-1279.611244
-0.032758,-1286.587486
-0.034095,-1290.599457
-0.034497,-1291.526160
-0.033954,-1231.711787
-0.032479,-1069.482198
-0.030113,-809.285922
-0.026922,-458.257852
-0.022993,-26.023598
-0.018433,475.564459
-0.013368,1032.752175
-0.007936,1148.293148
-0.002286,1166.535974
0.004568,1188.754335
0.012059,1213.074076
0.019219,1236.302593
0.025853,1257.791950
0.031777,1276.941898
0.036830,1293.216341
0.040873,1306.158031
0.043795,1315.401109
0.045517,1320.681134
0.045990,1321.842341
0.045202,1235.178682
0.043175,1012.169979
0.039964,658.931399
0.035657,185.149166
0.030372,-396.185045
0.024254,-1069.130353
0.017471,-1109.616117
0.010209,-1133.179665
0.002668,-1157.667062
-0.004947,-1182.395851
-0.012427,-1206.676956
-0.019565,-1229.833578
-0.026167,-1251.219750
-0.032052,-1270.238056
-0.037057,-1286.356009
-0.041047,-1299.120651
-0.043911,-1308.170977
-0.045570,-1313.247835
-0.045981,-1314.201027
-0.045130,-1220.632161
-0.043042,-990.936198
-0.039773,-631.411677
-0.035414,-151.917190
-0.030084,434.398950
-0.023929,1081.095430
-0.017118,1103.172062
-0.009837,1126.797695
-0.002287,1151.313501
0.005326,1176.036246
0.012793,1200.277019
0.019910,1223.360126
0.026480,1244.641618
0.032324,1263.526948
0.037282,1279.487274
0.041217,1292.073963
0.044023,1300.930889
0.045621,1305.804202
0.045968,1306.549288
0.045055,1206.081643
0.042906,969.714202
0.039581,603.928443
0.035170,118.754649
0.029795,-472.503134
0.023603,-1074.562745
0.016763,-1096.731889
0.009464,-1120.417955
0.001906,-1144.960459
-0.005705,-1169.675433
-0.013159,-1193.874180
-0.020253,-1216.882159
-0.026791,-1238.057481
-0.032594,-1256.808509
-0.037504,-1272.610086
-0.041385,-1285.017930
-0.044132,-1293.680820
-0.045668,-1298.350226
-0.045952,-1298.887125
-0.044976,-1191.527605
-0.042767,-948.504927
-0.039385,-576.483063
-0.034923,-85.663298
-0.029503,510.495502
-0.023275,1068.035411
-0.016408,1090.295516
-0.009091,1114.040361
-0.001525,1138.607848
0.007604,1168.331763
0.016905,1198.625685
0.025743,1227.389871
0.033875,1253.824588
0.041078,1277.193984
0.047154,1296.846258
0.051938,1312.231538
0.055297,1322.916958
0.057140,1328.598529
0.057417,1329.109472
0.056118,1186.304449
0.053281,874.227927
0.048983,401.437418
0.043342,-219.102597
0.036512,-970.376167
0.028681,-1042.583777
0.020064,-1070.620797
0.010896,-1100.473383
0.001430,-1131.311960
-0.008076,-1162.279913
-0.017360,-1192.517081
-0.026168,-1221.183342
-0.034259,-1247.481650
-0.041410,-1270.679891
-0.047425,-1290.130958
-0.052141,-1305.290496
-0.055426,-1315.731831
-0.057192,-1321.157665
-0.057389,-1321.408233
-0.056013,-1170.007399
-0.053100,-849.654146
-0.048732,-369.132943
-0.043027,258.379744
-0.036143,1010.751283
-0.028267,1036.340216
-0.019616,1064.487037
-0.010428,1094.408944
-0.000953,1125.274460
0.008547,1156.226231
0.017814,1186.404541
0.026592,1214.970880
0.034640,1241.130944
0.041739,1264.156408
0.047693,1283.404904
0.052340,1298.337633
0.055551,1308.534137
0.057239,1313.703834
0.057357,1313.693981
0.055903,1153.707739
0.052916,825.099766
0.048477,336.880885
0.042710,-297.561356
0.035771,-1004.368645
0.027851,-1030.103064
0.019168,-1058.357726
0.009959,-1088.346870
0.000477,-1119.237176
