Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.002228,245.061971
0.004395,483.404049
0.006441,708.490610
0.008310,914.149510
0.009952,1094.741336
0.011321,1245.314045
0.012379,1361.738752
0.013098,1440.822953
0.013458,1480.398064
0.013449,1479.378888
0.013071,1437.793373
0.012334,1356.781842
0.011260,1238.565730
0.009876,1086.386663
0.008222,904.417573
0.006342,697.648271
0.004289,471.748618
0.002117,232.913053
-0.000112,-12.309266
-0.002338,-257.194050
-0.004500,-495.026266
-0.006539,-719.284268
-0.008398,-923.818636
-0.010027,-1103.020791
-0.011382,-1251.976795
-0.012424,-1366.602098
-0.013125,-1443.753535
-0.013467,-1481.315522
-0.013439,-1478.258065
-0.013042,-1434.665002
-0.012288,-1351.731708
-0.011198,-1231.732313
-0.009800,-1077.957343
-0.008133,-894.623493
-0.006243,-686.757996
-0.004182,-460.060773
-0.002007,-220.748133
0.000224,24.617685
0.002448,269.308457
0.004606,506.614469
0.006637,730.028505
0.008486,933.424287
0.010102,1111.224457
0.011441,1258.553522
0.012467,1371.371544
0.013151,1446.584916
0.013474,1482.131199
0.013428,1477.035670
0.013013,1431.438056
0.012242,1346.588697
0.011135,1224.814264
0.009722,1069.453958
0.008043,884.767944
0.006144,675.820535
0.004076,448.341317
0.001896,208.568045
-0.000336,-36.924414
-0.002558,-281.404361
-0.004711,-518.167863
-0.006734,-740.722582
-0.008572,-942.965802
-0.010176,-1119.351771
-0.011500,-1265.043774
-0.012510,-1376.046763
-0.013176,-1449.316903
-0.013480,-1482.845039
-0.013416,-1475.711789
-0.012983,-1428.112756
-0.012194,-1341.353161
-0.011071,-1217.812058
-0.009644,-1060.877090
-0.007953,-874.851603
-0.006044,-664.836638
-0.003969,-436.591056
-0.001785,-196.373626
0.000895,98.457210
0.005336,586.961857
0.009631,1059.371307
0.013661,1492.937355
0.017317,1504.531776
0.020498,1514.559170
0.023117,1522.731681
0.025102,1528.812316
0.026399,1532.621444
0.026972,1534.041720
0.026805,1515.700758
0.025903,1416.506395
0.024291,1239.178658
0.022013,988.580087
0.019131,671.582395
0.015725,296.878037
0.011887,-125.258145
0.007724,-583.250671
0.003348,-1064.540838
-0.001119,-1444.024219
-0.005555,-1458.194509
-0.009839,-1471.862107
-0.013854,-1484.639339
-0.017488,-1496.162944
-0.020643,-1506.104037
-0.023232,-1514.177130
-0.025184,-1520.147956
-0.026445,-1523.839893
-0.026981,-1525.138813
-0.026777,-1502.724649
-0.025839,-1399.540804
-0.024193,-1218.416704
-0.021883,-964.318987
-0.018973,-644.215318
-0.015543,-266.883322
-0.011686,157.330106
-0.007509,616.792526
-0.003126,1098.904929
0.001342,1435.828504
0.005774,1449.983124
0.010047,1463.615251
0.014045,1476.338182
0.017658,1487.790146
0.020787,1497.644224
0.023345,1505.617311
0.025264,1511.477885
0.026489,1515.052346
0.026989,1516.229787
0.026748,1489.743961
0.025774,1382.577725
0.024093,1197.669706
0.021751,940.090303
0.018813,616.902652
0.015359,236.968945
0.011484,-189.292582
0.007294,-650.193327
0.002904,-1133.094840
-0.001566,-1427.632486
-0.005992,-1441.770430
-0.010255,-1455.366116
-0.014236,-1468.033840
-0.017827,-1479.413344
-0.020929,-1489.179697
-0.023457,-1497.052199
-0.025342,-1502.802085
-0.026532,-1506.258793
-0.026994,-1507.314642
-0.026716,-1476.758974
-0.025706,-1365.617710
-0.023991,-1176.938478
-0.021618,-915.895086
-0.018652,-589.645659
-0.015174,-207.136345
-0.011281,221.143992
-0.007078,683.451393
-0.002681,1167.108836
0.002684,1422.388205
0.009316,1443.803696
0.015692,1464.376206
0.021639,1483.528719
0.026992,1500.723158
0.031604,1515.475136
0.035350,1527.367244
0.038127,1536.060493
0.039859,1541.303611
0.040497,1542.939933
0.040025,1491.004816
0.038455,1318.341834
0.035831,1029.685610
0.032224,632.951446
0.027734,139.018265
0.022483,-438.569692
0.016616,-1083.974272
0.010293,-1371.572246
0.003688,-1392.899168
-0.003019,-1414.559790
-0.009642,-1435.947259
-0.016001,-1456.462213
-0.021922,-1475.529213
-0.027241,-1492.612527
-0.031813,-1507.230816
-0.035513,-1518.970337
-0.038239,-1527.496285
-0.039917,-1532.561975
-0.040500,-1534.015607
-0.039972,-1475.982444
-0.038348,-1297.380238
-0.035673,-1003.106474
-0.032020,-601.230491
-0.027488,-102.772210
-0.022203,478.600048
-0.016309,1126.944358
-0.009968,1363.711363
-0.003353,1385.069309
0.003353,1406.730691
0.009968,1428.088637
0.016309,1448.544591
0.022203,1467.524736
0.027488,1484.495719
0.032020,1498.979283
0.035673,1510.565378
0.038348,1518.923406
0.039972,1523.811287
0.040500,1525.082097
0.039917,1460.954877
0.038239,1276.425719
0.035513,976.554633
0.031813,569.564445
0.027241,66.615311
0.021922,-518.501301
0.016001,-1169.740792
0.009642,-1355.852741
0.003019,-1377.240210
-0.003688,-1398.900832
-0.010293,-1420.227754
-0.016616,-1440.623272
-0.022483,-1459.515225
-0.027734,-1476.372679
-0.032224,-1490.720489
-0.035831,-1502.152330
-0.038455,-1510.341832
-0.040025,-1515.051536
-0.040497,-1516.139405
-0.039859,-1445.922533
-0.038127,-1255.479102
-0.035350,-950.031299
-0.031604,-537.954869
-0.026992,-30.549441
-0.021639,558.271322
-0.015692,1212.361249
-0.009316,1347.996304
-0.002684,1369.411795
0.005363,1395.494219
0.014156,1424.043481
0.022562,1451.311740
0.030349,1476.538376
0.037304,1499.018750
0.043235,1518.123531
0.047982,1533.315949
0.051412,1544.166519
0.053433,1550.364810
0.053988,1551.727965
0.053064,1449.992365
0.050684,1188.199541
0.046914,773.528164
0.041858,217.349020
0.035654,-465.086792
0.028472,-1255.066067
0.020510,-1302.592833
0.011985,-1330.254390
0.003132,-1359.000464
-0.005808,-1388.029912
-0.014588,-1416.533818
-0.022968,-1443.717678
-0.030718,-1468.823185
-0.037626,-1491.149023
-0.043502,-1510.070097
-0.048185,-1525.054677
-0.051547,-1535.678973
-0.053496,-1541.638763
-0.053977,-1542.757727
-0.052979,-1432.916015
-0.050527,-1163.272928
-0.046691,-741.222403
-0.041573,-178.337571
-0.035316,509.946593
-0.028091,1269.112027
-0.020095,1295.028073
-0.011548,1322.762511
-0.002685,1351.541936
0.006253,1380.564288
0.015018,1409.020848
0.023372,1436.118408
0.031085,1461.101029
0.037946,1483.270765
0.043766,1502.006800
0.048386,1516.782478
0.051679,1527.179740
0.053555,1532.900586
0.053962,1533.775251
0.052890,1415.834972
0.050368,1138.360150
0.046464,708.959476
0.041286,139.407631
0.034977,-554.677592
0.027708,-1261.443222
0.019679,-1287.467870
0.011110,-1315.273251
0.002237,-1344.084017
-0.006697,-1373.097247
-0.015448,-1401.504472
-0.023775,-1428.513839
-0.031450,-1453.371826
-0.038263,-1475.383902
-0.044026,-1493.933579
-0.048583,-1508.499309
-0.051807,-1518.668788
-0.053610,-1524.150265
-0.053944,-1524.780538
-0.052798,-1398.749798
-0.050205,-1113.462306
-0.046234,-676.740987
-0.040996,-100.561263
-0.034634,599.277329
-0.027322,1253.780699
-0.019261,1279.912128
-0.010672,1307.786510
-0.001790,1336.626604
0.008926,1371.519896
0.019845,1407.082326
0.030220,1440.848979
0.039766,1471.881039
0.048222,1499.314677
0.055355,1522.384737
0.060971,1540.445718
0.064914,1552.989473
0.067078,1559.659143
0.067402,1560.258946
0.065878,1392.618267
0.062548,1026.267567
0.057502,471.252621
0.050880,-257.207396
0.042862,-1139.137240
0.033669,-1223.902694
0.023553,-1256.815718
0.012791,-1291.860058
0.001678,-1328.061866
-0.009480,-1364.415550
-0.020379,-1399.911356
-0.030719,-1433.563054
-0.040217,-1464.434981
-0.048612,-1491.667698
-0.055673,-1514.501559
-0.061209,-1532.297539
-0.065065,-1544.554759
-0.067138,-1550.924216
-0.067370,-1551.218361
-0.065754,-1373.486947
-0.062335,-997.420084
-0.057207,-433.329976
-0.050510,303.315351
-0.042428,1186.534114
-0.033183,1216.573297
-0.023028,1249.615218
-0.012241,1284.740935
-0.001119,1320.974366
0.010034,1357.309054
0.020912,1392.735765
0.031216,1426.270164
0.040665,1456.979804
0.048998,1484.009696
0.055988,1506.605757
0.061442,1524.135482
0.065212,1536.105291
0.067194,1542.174066
0.067333,1542.162500
0.065625,1354.352563
0.062118,968.595377
0.056908,395.468865
0.050137,-349.311157
0.041992,-1179.041453
0.032695,-1209.251423
0.022501,-1242.419939
0.011691,-1277.624586
0.000560,-1313.887119
-0.010587,-1350.200283
-0.021443,-1385.555433
-0.031711,-1418.970196
-0.041110,-1449.515406
-0.049381,-1476.340585
-0.056298,-1498.697261
-0.061672,-1515.959493
-0.065354,-1527.641038
-0.067244,-1533.408680
-0.067291,-1533.091372
-0.065492,-1335.215817
-0.061897,-939.794813
-0.056605,-357.671277
-0.049761,395.192267
-0.041552,1171.558312
-0.032204,1201.936963
-0.021973,1235.229762
-0.011139,1270.510889
-0.000000,1306.800000
