Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.002393,263.214709
0.004720,519.211756
0.006918,760.971396
0.008926,981.864288
0.010689,1175.833287
0.012160,1337.559530
0.013296,1462.608290
0.014069,1547.550579
0.014455,1590.057180
0.014445,1588.962510
0.014039,1544.296586
0.013248,1457.284201
0.012094,1330.311339
0.010608,1166.859749
0.008831,971.411467
0.006812,749.325920
0.004606,506.692960
0.002274,250.165872
-0.000120,-13.221063
-0.002511,-276.245461
-0.004834,-531.694878
-0.007023,-772.564585
-0.009020,-992.249646
-0.010770,-1184.726034
-0.012225,-1344.715817
-0.013344,-1467.831883
-0.014097,-1550.698241
-0.014464,-1591.042598
-0.014434,-1587.758662
-0.014009,-1540.936484
-0.013199,-1451.859983
-0.012027,-1322.971743
-0.010526,-1157.806035
-0.008735,-960.891900
-0.006706,-737.628959
-0.004492,-494.139349
-0.002155,-237.099846
0.000240,26.441218
0.002630,289.257232
0.004947,544.141467
0.007128,784.104691
0.009114,1002.566826
0.010850,1193.537379
0.012289,1351.779709
0.013390,1472.954621
0.014125,1553.739354
0.014472,1591.918695
0.014422,1586.445720
0.013977,1537.470504
0.013149,1446.336008
0.011959,1315.541246
0.010442,1148.672769
0.008639,950.306310
0.006599,725.881315
0.004378,481.551785
0.002037,224.017529
-0.000361,-39.659556
-0.002748,-302.249128
-0.005060,-556.550667
-0.007233,-795.590922
-0.009207,-1012.815120
-0.010930,-1202.266717
-0.012352,-1358.750720
-0.013436,-1477.976153
-0.014152,-1556.673711
-0.014479,-1592.685412
-0.014409,-1585.023773
-0.013945,-1533.898886
-0.013097,-1440.712655
-0.011891,-1308.020358
-0.010359,-1139.460578
-0.008542,-939.655426
-0.006492,-714.083796
-0.004263,-468.931135
-0.001917,-210.919820
0.000961,105.750337
0.005731,630.440513
0.010344,1137.843256
0.014673,1603.525307
0.018600,1615.978574
0.022017,1626.748738
0.024830,1635.526621
0.026962,1642.057673
0.028355,1646.148958
0.028970,1647.674440
0.028791,1627.974889
0.027822,1521.432795
0.026091,1330.969670
0.023644,1061.808242
0.020549,721.329239
0.016890,318.869002
0.012768,-134.536526
0.008296,-626.454424
0.003597,-1143.395715
-0.001202,-1550.988976
-0.005967,-1566.208917
-0.010568,-1580.888930
-0.014880,-1594.612623
-0.018784,-1606.989828
-0.022172,-1617.667299
-0.024953,-1626.338399
-0.027049,-1632.751508
-0.028404,-1636.716922
-0.028980,-1638.112058
-0.028761,-1614.037585
-0.027753,-1503.210493
-0.025985,-1308.669793
-0.023504,-1035.750023
-0.020378,-691.934971
-0.016694,-286.652457
-0.012552,168.984188
-0.008065,662.480861
-0.003358,1180.305294
0.001442,1542.186171
0.006202,1557.389282
0.010792,1572.031195
0.015086,1585.696566
0.018966,1597.996823
0.022326,1608.580833
0.025075,1617.144520
0.027135,1623.439209
0.028452,1627.278446
0.028988,1628.543105
0.028729,1600.095366
0.027683,1484.990890
0.025877,1286.385981
0.023362,1009.726622
0.020206,662.599145
0.016497,254.522200
0.012335,-203.314255
0.007834,-698.355796
0.003119,-1217.027791
-0.001682,-1533.383040
-0.006436,-1548.568240
-0.011014,-1563.171014
-0.015291,-1576.777087
-0.019147,-1588.999518
-0.022479,-1599.489304
-0.025194,-1607.944955
-0.027219,-1614.120758
-0.028497,-1617.833518
-0.028994,-1618.967579
-0.028695,-1586.148527
-0.027610,-1466.774578
-0.025768,-1264.119105
-0.023219,-983.739167
-0.020033,-633.323115
-0.016298,-222.479778
-0.012117,237.525028
-0.007602,734.077422
-0.002880,1253.561342
0.002883,1527.750294
0.010006,1550.752118
0.016855,1572.848518
0.023241,1593.419736
0.028991,1611.887836
0.033945,1627.732553
0.037969,1640.505558
0.040951,1649.842752
0.042811,1655.474249
0.043497,1657.231780
0.042990,1601.449618
0.041304,1415.996784
0.038485,1105.958618
0.034611,679.836738
0.029788,149.315915
0.024149,-471.056336
0.017847,-1164.268663
0.011055,-1473.170191
0.003961,-1496.076884
-0.003242,-1519.341997
-0.010356,-1542.313723
-0.017187,-1564.348303
-0.023545,-1584.827673
-0.029259,-1603.176417
-0.034170,-1618.877543
-0.038144,-1631.486658
-0.041072,-1640.644158
-0.042873,-1646.085084
-0.043500,-1647.646392
-0.042933,-1585.314477
-0.041189,-1393.482478
-0.038316,-1077.410657
-0.034392,-645.766083
-0.029525,-110.384966
-0.023848,514.051903
-0.017517,1210.421718
-0.010706,1464.727020
-0.003602,1487.667035
0.003602,1510.932965
0.010706,1533.872980
0.017517,1555.844191
0.023848,1576.230272
0.029525,1594.458365
0.034392,1610.014785
0.038316,1622.459109
0.041189,1631.436251
0.042933,1636.686197
0.043500,1638.051142
0.042873,1569.173757
0.041072,1370.975772
0.038144,1048.892014
0.034170,611.754404
0.029259,71.549779
0.023545,-556.908804
0.017187,-1256.388258
0.010356,-1456.286277
0.003242,-1479.258003
-0.003961,-1502.523116
-0.011055,-1525.429809
-0.017847,-1547.336107
-0.024149,-1567.627464
-0.029788,-1585.733618
-0.034611,-1601.144229
-0.038485,-1613.422873
-0.041304,-1622.219004
-0.042990,-1627.277576
-0.043497,-1628.446028
-0.042811,-1553.027906
-0.040951,-1348.477554
-0.037969,-1020.403988
-0.033945,-577.803378
-0.028991,-32.812362
-0.023241,599.624753
-0.016855,1302.165786
-0.010006,1447.847882
-0.002883,1470.849706
0.005760,1498.864161
0.015205,1529.528183
0.024233,1558.816313
0.032597,1585.911589
0.040067,1610.057176
0.046438,1630.577126
0.051536,1646.894909
0.055220,1658.549224
0.057391,1665.206648
0.057988,1666.670778
0.056994,1557.399207
0.054438,1276.214322
0.050389,830.826546
0.044958,233.448948
0.038295,-499.537666
0.030581,-1348.033924
0.022029,-1399.081191
0.012873,-1428.791752
0.003364,-1459.667165
-0.006238,-1490.846943
-0.015668,-1521.462249
-0.024669,-1550.659728
-0.032993,-1577.624902
-0.040413,-1601.604506
-0.046724,-1621.927141
-0.051755,-1638.021690
-0.055366,-1649.432971
-0.057458,-1655.834226
-0.057976,-1657.036078
