Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001650,173.276141
0.003255,341.800843
0.004771,500.952956
0.006156,646.368340
0.007372,774.059531
0.008386,880.525082
0.009170,962.845582
0.009703,1018.763704
0.009969,1046.746106
0.009962,1046.025477
0.009682,1016.621577
0.009137,959.340697
0.008341,875.753546
0.007316,768.152186
0.006090,639.487173
0.004698,493.286656
0.003177,333.559629
0.001568,164.685997
-0.000083,-8.703521
-0.001732,-181.854379
-0.003334,-350.018572
-0.004844,-508.584836
-0.006221,-653.205096
-0.007428,-779.913690
-0.008431,-885.236118
-0.009203,-966.284311
-0.009722,-1020.835833
-0.009975,-1047.394814
-0.009955,-1045.232975
-0.009661,-1014.409598
-0.009103,-955.769895
-0.008294,-870.921837
-0.007259,-762.192061
-0.006024,-632.562066
-0.004625,-485.586462
-0.003098,-325.295496
-0.001487,-156.084538
0.000166,17.406444
0.001814,190.420121
0.003412,358.212251
0.004916,516.181771
0.006286,659.996970
0.007483,785.714262
0.008475,889.886329
0.009235,969.656647
0.009741,1022.837820
0.009981,1047.971555
0.009946,1044.368656
0.009639,1012.127918
0.009068,952.133422
0.008248,866.030287
0.007202,756.179566
0.005958,625.593496
0.004551,477.852903
0.003019,317.009012
0.001404,147.472355
-0.000249,-26.108171
-0.001895,-198.972780
-0.003489,-366.381317
-0.004988,-523.743240
-0.006350,-666.743496
-0.007538,-791.460848
-0.008519,-894.475396
-0.009266,-972.962358
-0.009760,-1024.769527
-0.009985,-1048.476290
-0.009937,-1043.432578
-0.009617,-1009.776696
-0.009033,-948.431528
-0.008201,-861.079233
-0.007144,-750.115114
-0.005891,-618.581942
-0.004477,-470.086512
-0.002940,-308.700747
-0.001322,-138.850038
0.000663,69.616209
0.003953,415.023535
0.007134,749.050419
0.010119,1055.612271
0.012828,1063.810347
0.015184,1070.900423
0.017124,1076.678966
0.018594,1080.978405
0.019555,1083.671728
0.019979,1084.675964
0.019856,1071.707607
0.019188,1001.570178
0.017994,876.186930
0.016306,698.996021
0.014171,474.856239
0.011648,209.913763
0.008805,-88.566365
0.005721,-412.399464
0.002480,-752.705643
-0.000829,-1021.027225
-0.004115,-1031.046623
-0.007288,-1040.710581
-0.010262,-1049.744987
-0.012954,-1057.892990
-0.015291,-1064.922046
-0.017209,-1070.630294
-0.018655,-1074.852090
-0.019589,-1077.462551
-0.019986,-1078.380979
-0.019835,-1062.532580
-0.019140,-989.574306
-0.017921,-861.506760
-0.016210,-681.841708
-0.014054,-455.505781
-0.011513,-188.705379
-0.008656,111.243509
-0.005562,436.115927
-0.002316,777.003485
0.000994,1015.232276
0.004277,1025.240593
0.007443,1034.879470
0.010404,1043.875482
0.013080,1051.972830
0.015398,1058.940360
0.017293,1064.577897
0.018714,1068.721737
0.019622,1071.249134
0.019992,1072.081668
0.019813,1053.354316
0.019092,977.580210
0.017846,846.837166
0.016112,664.710316
0.013936,436.193794
0.011377,167.553799
0.008507,-133.843240
0.005403,-459.732655
0.002151,-801.178169
-0.001160,-1009.437111
-0.004439,-1019.433638
-0.007596,-1029.046749
-0.010545,-1038.003725
-0.013205,-1046.049839
-0.015503,-1052.955341
-0.017376,-1058.521757
-0.018772,-1062.587333
-0.019653,-1065.031470
-0.019996,-1065.778030
-0.019790,-1044.173012
-0.019042,-965.588280
-0.017771,-832.178721
-0.016013,-647.602586
-0.013816,-416.921173
-0.011240,-146.460042
-0.008356,156.364439
-0.005243,483.248460
-0.001986,825.228470
0.001988,1005.729034
0.006901,1020.871300
0.011624,1035.417520
0.016029,1048.959701
0.019994,1061.117384
0.023411,1071.548076
0.026186,1079.956637
0.028242,1086.103379
0.029525,1089.810634
0.029998,1090.967629
0.029648,1054.245830
0.028485,932.160892
0.026541,728.060533
0.023870,447.541426
0.020544,98.295743
0.016654,-310.099782
0.012308,-766.446455
0.007624,-969.798558
0.002732,-984.878200
-0.002236,-1000.193791
-0.007142,-1015.316244
-0.011853,-1029.821767
-0.016238,-1043.303484
-0.020178,-1055.382595
-0.023565,-1065.718759
-0.026306,-1074.019430
-0.028325,-1080.047878
-0.029568,-1083.629679
-0.030000,-1084.657500
-0.029609,-1043.623951
-0.028406,-917.339562
-0.026425,-709.267204
-0.023718,-425.112468
-0.020362,-72.667219
-0.016447,338.404074
-0.012081,796.829344
-0.007384,964.240358
-0.002484,979.341936
0.002484,994.658064
0.007384,1009.759642
0.012081,1024.223448
0.016447,1037.643753
0.020362,1049.643438
0.023718,1059.884341
0.026425,1068.076530
