Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001403,147.284720
0.002767,290.530716
0.004055,425.810013
0.005233,549.413089
0.006266,657.950601
0.007128,748.446320
0.007794,818.418745
0.008247,865.949149
0.008474,889.734190
0.008468,889.121655
0.008230,864.128340
0.007766,815.439592
0.007089,744.390514
0.006218,652.929358
0.005177,543.564097
0.003993,419.293658
0.002700,283.525684
0.001333,139.983098
-0.000070,-7.397993
-0.001472,-154.576222
-0.002833,-297.515786
-0.004117,-432.297111
-0.005288,-555.224332
-0.006314,-662.926637
-0.007166,-752.450700
-0.007822,-821.341665
-0.008264,-867.710458
-0.008479,-890.285592
-0.008461,-888.448029
-0.008212,-862.248158
-0.007737,-812.404410
-0.007050,-740.283562
-0.006170,-647.863252
-0.005121,-537.677756
-0.003931,-412.748493
-0.002633,-276.501172
-0.001264,-132.671858
0.000141,14.795478
0.001541,161.857103
0.002900,304.480413
0.004179,438.754506
0.005343,560.997425
0.006361,667.857123
0.007204,756.403379
0.007850,824.208150
0.008280,869.412147
0.008484,890.775822
0.008454,887.713357
0.008193,860.308731
0.007708,809.313409
0.007011,736.125744
0.006121,642.752631
0.005064,531.754472
0.003868,406.174968
0.002566,269.457660
0.001194,125.351501
-0.000211,-22.191946
-0.001611,-169.126863
-0.002966,-311.424120
-0.004240,-445.181754
-0.005397,-566.731972
-0.006407,-672.741721
-0.007241,-760.304086
-0.007876,-827.018004
-0.008296,-871.054098
-0.008488,-891.204847
-0.008447,-886.917691
-0.008174,-858.310192
-0.007678,-806.166799
-0.006971,-731.917348
-0.006072,-637.597847
-0.005008,-525.794650
-0.003805,-399.573535
-0.002499,-262.395635
-0.001124,-118.022533
0.000564,59.173778
0.003360,352.770005
0.006064,636.692856
0.008601,897.270430
0.010903,904.238795
0.012906,910.265360
0.014555,915.177122
0.015805,918.831645
0.016622,921.120969
0.016982,921.974569
0.016877,910.951466
0.016310,851.334651
0.015295,744.758891
0.013860,594.146618
0.012046,403.627803
0.009901,178.426699
0.007485,-75.281410
0.004863,-350.539545
0.002108,-639.799796
-0.000704,-867.873142
-0.003498,-876.389629
-0.006195,-884.603994
-0.008723,-892.283239
-0.011011,-899.209042
-0.012998,-905.183740
-0.014628,-910.035750
-0.015857,-913.624276
-0.016651,-915.843168
-0.016988,-916.623832
-0.016860,-903.152693
-0.016269,-841.138160
-0.015233,-732.280746
-0.013778,-579.565452
-0.011946,-387.179914
-0.009786,-160.399572
-0.007358,94.556983
-0.004728,370.698538
-0.001968,660.452962
0.000845,862.947434
0.003636,871.454504
0.006326,879.647550
0.008843,887.294160
0.011118,894.176906
0.013088,900.099306
0.014699,904.891212
0.015907,908.413476
0.016678,910.561764
0.016993,911.269418
0.016841,895.351168
0.016228,830.943178
0.015169,719.811591
0.013695,565.003768
0.011845,370.764725
0.009670,142.420729
0.007231,-113.766754
0.004592,-390.772757
0.001828,-681.001444
-0.000986,-858.021544
-0.003773,-866.518592
-0.006457,-874.689737
-0.008963,-882.303166
-0.011224,-889.142364
-0.013177,-895.012040
-0.014769,-899.743494
-0.015956,-903.199233
-0.016705,-905.276749
-0.016996,-905.911325
-0.016821,-887.547060
-0.016185,-820.750038
-0.015105,-707.351913
-0.013611,-550.462198
-0.011744,-354.382997
-0.009554,-124.491036
-0.007103,132.909773
-0.004457,410.761191
-0.001688,701.444199
0.001690,854.869679
0.005865,867.740605
0.009880,880.104892
0.013624,891.615745
0.016995,901.949776
0.019899,910.815864
0.022258,917.963142
0.024006,923.187872
0.025096,926.339039
0.025498,927.322485
0.025201,896.108955
0.024212,792.336759
0.022560,618.851453
0.020289,380.410212
0.017462,83.551382
0.014156,-263.584815
0.010462,-651.479487
0.006481,-824.328774
0.002322,-837.146470
-0.001901,-850.164722
-0.006071,-863.018807
-0.010075,-875.348502
-0.013803,-886.807961
-0.017152,-897.075205
-0.020030,-905.860945
-0.022360,-912.916516
-0.024076,-918.040696
-0.025133,-921.085227
-0.025500,-921.958875
-0.025168,-887.080358
-0.024145,-779.738628
-0.022461,-602.877123
-0.020161,-361.345598
-0.017307,-61.767136
-0.013980,287.643463
-0.010269,677.304942
-0.006276,819.604304
-0.002111,832.440645
0.002111,845.459355
0.006276,858.295696
0.010269,870.589931
0.013980,881.997190
0.017307,892.196922
0.020161,900.901690
0.022461,907.865050
0.024145,912.888310
0.025168,915.825976
0.025500,916.589745
0.025133,878.048638
0.024076,767.144750
0.022360,586.919199
0.020030,342.313985
0.017152,40.036475
0.013803,-311.624519
0.010075,-703.026032
0.006071,-814.881193
0.001901,-827.735278
-0.002322,-840.753530
-0.006481,-853.571226
-0.010462,-865.829138
-0.014156,-877.183393
-0.017462,-887.314893
-0.020289,-895.938072
-0.022560,-902.808723
-0.024212,-907.730697
-0.025201,-910.561277
-0.025498,-911.215097
-0.025096,-869.014047
-0.024006,-754.555622
-0.022258,-570.978407
-0.019899,-323.316310
-0.016995,-18.360522
-0.013624,335.526704
-0.009880,728.641357
-0.005865,810.159395
-0.001690,823.030321
0.003376,838.706121
0.008913,855.864516
0.014206,872.253016
0.019109,887.414478
0.023487,900.925410
0.027222,912.407577
0.030211,921.538374
0.032371,928.059675
0.033643,931.784911
0.033993,932.604181
0.033410,871.460058
0.031912,714.119926
0.029538,464.898240
0.026355,130.628957
0.022449,-279.521860
0.017927,-754.307384
0.012914,-782.871450
0.007546,-799.496325
0.001972,-816.773006
-0.003657,-834.219998
-0.009185,-851.351133
-0.014461,-867.688908
-0.019341,-882.777571
-0.023690,-896.195625
-0.027390,-907.567382
-0.030339,-916.573265
-0.032456,-922.958575
-0.033682,-926.540468
-0.033986,-927.212978
-0.033357,-861.196999
-0.031814,-699.138780
-0.029398,-445.482151
-0.026176,-107.182681
-0.022236,306.483053
-0.017687,762.749147
-0.012652,778.324953
-0.007271,794.993630
-0.001690,812.290355
0.003937,829.733082
0.009456,846.835762
0.014716,863.121670
0.019572,878.136477
0.023892,891.460712
0.027556,902.721259
0.030465,911.601590
0.032539,917.850450
0.033720,921.288736
0.033976,921.814418
0.033301,850.931120
0.031713,684.165949
0.029255,426.091806
0.025995,83.785395
0.022022,-333.366835
0.017445,-758.140118
0.012390,-773.781194
0.006995,-790.492509
0.001409,-807.808071
-0.004217,-825.245315
-0.009726,-842.318345
-0.014969,-858.551247
-0.019802,-873.491148
-0.024091,-886.720628
-0.027720,-897.869171
-0.030589,-906.623322
-0.032619,-912.735282
-0.033755,-916.029705
-0.033965,-916.408505
-0.033243,-840.662757
-0.031610,-669.202093
-0.029111,-406.728169
-0.025813,-60.438335
-0.021807,360.171728
-0.017203,753.534865
-0.012127,769.240117
-0.006719,785.992903
-0.001127,803.326090
0.005620,824.297311
0.012495,845.670691
0.019027,865.964790
0.025038,884.615372
0.030362,901.103265
0.034853,914.968605
0.038389,925.823437
0.040872,933.362360
0.042234,937.370899
0.042438,937.731387
0.041479,836.977645
0.039382,616.797174
0.036205,283.227586
0.032035,-154.584243
0.026987,-684.632988
0.021199,-735.577882
0.014830,-755.358941
0.008054,-776.420944
0.001057,-798.178596
-0.005969,-820.027527
-0.012831,-841.360865
-0.019342,-861.585876
-0.025322,-880.140216
-0.030607,-896.507354
-0.035054,-910.230735
-0.038539,-920.926299
-0.040967,-928.293011
-0.042272,-932.121120
-0.042418,-932.297904
-0.041401,-825.479529
-0.039248,-599.459546
-0.036019,-260.435693
-0.031803,182.295590
-0.026714,713.118988
-0.020893,731.172840
-0.014499,751.031368
-0.007707,772.142279
-0.000705,793.918937
0.006318,815.756451
0.013167,837.048263
0.019655,857.202775
0.025604,875.659579
0.030851,891.904818
0.035252,905.485278
0.038686,916.020820
0.041059,923.214796
0.042307,926.862191
0.042395,926.855240
0.041320,813.979571
0.039112,582.135605
0.035831,237.680783
0.031568,-209.939534
0.026439,-708.615823
0.020586,-726.772320
0.014167,-746.706933
0.007361,-767.865282
0.000352,-789.659430
-0.006666,-811.484008
-0.013501,-832.732810
-0.019966,-852.815421
-0.025884,-871.173401
-0.031092,-887.295604
-0.035447,-900.732192
-0.038830,-911.106968
-0.041149,-918.127694
-0.042339,-921.594106
-0.042368,-921.403400
-0.041236,-802.478193
-0.038972,-564.826175
-0.035640,-214.964050
-0.031331,237.514545
-0.026163,704.118380
-0.020277,722.376255
-0.013835,742.385564
-0.007014,763.589878
-0.000000,785.400000
