Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001815,190.603755
0.003581,375.980927
0.005248,551.048252
0.006771,711.005174
0.008109,851.465484
0.009225,968.577591
0.010087,1059.130141
0.010673,1120.640075
0.010966,1151.420717
0.010958,1150.628024
0.010650,1118.283735
0.010050,1055.274766
0.009175,963.328901
0.008047,844.967404
0.006699,703.435890
0.005168,542.615322
0.003494,366.915592
0.001725,181.154597
-0.000091,-9.573873
-0.001905,-200.039817
-0.003667,-385.020429
-0.005328,-559.443320
-0.006843,-718.525606
-0.008171,-857.905059
-0.009274,-973.759730
-0.010123,-1062.912743
-0.010694,-1122.919416
-0.010973,-1152.134295
-0.010950,-1149.756273
-0.010627,-1115.850557
-0.010013,-1051.346884
-0.009124,-958.014021
-0.007985,-838.411267
-0.006627,-695.818272
-0.005087,-534.145108
-0.003408,-357.825046
-0.001635,-171.692992
0.000182,19.147089
0.001995,209.462133
0.003753,394.033476
0.005408,567.799949
0.006914,725.996667
0.008231,864.285688
0.009323,978.874962
0.010158,1066.622312
0.010715,1125.121601
0.010979,1152.768710
0.010941,1148.805521
0.010603,1113.340710
0.009975,1047.346764
0.009073,952.633316
0.007922,831.797523
0.006554,688.152846
0.005006,525.638194
0.003321,348.709914
0.001545,162.219590
-0.000274,-28.718989
-0.002084,-218.870058
-0.003838,-403.019449
-0.005487,-576.117564
-0.006985,-733.417846
-0.008291,-870.606933
-0.009371,-983.922935
-0.010193,-1070.258594
-0.010736,-1127.246480
-0.010984,-1153.323919
-0.010931,-1147.775836
-0.010579,-1110.754366
-0.009936,-1043.274681
-0.009021,-947.187156
-0.007858,-825.126626
-0.006480,-680.440136
-0.004925,-517.095163
-0.003234,-339.570822
-0.001455,-152.735042
0.000729,76.577830
0.004348,456.525889
0.007847,823.955461
0.011131,1161.173498
0.014110,1170.191381
0.016702,1177.990466
0.018836,1184.346863
0.020454,1189.076246
0.021510,1192.038901
0.021977,1193.143560
0.021841,1178.878368
0.021107,1101.727196
0.019793,963.805623
0.017937,768.895624
0.015589,522.341863
0.012813,230.905140
0.009686,-97.423002
0.006293,-453.639411
0.002728,-827.976207
-0.000912,-1123.129948
-0.004526,-1134.151285
-0.008017,-1144.781639
-0.011288,-1154.719486
-0.014250,-1163.682289
-0.016820,-1171.414251
-0.018930,-1177.693323
-0.020520,-1182.337299
-0.021548,-1185.208806
-0.021985,-1186.219077
-0.021819,-1168.785838
-0.021054,-1088.531736
-0.019713,-947.657436
-0.017830,-750.025879
-0.015459,-501.056359
-0.012664,-207.575917
-0.009522,122.367860
-0.006119,479.727520
-0.002547,854.703833
0.001094,1116.755503
0.004705,1127.764652
0.008187,1138.367417
0.011444,1148.263030
0.014388,1157.170113
0.016937,1164.834396
0.019022,1171.035687
0.020585,1175.593910
0.021584,1178.374047
0.021991,1179.289834
0.021795,1158.689747
0.021001,1075.338231
0.019631,931.520883
0.017723,731.181347
0.015329,479.813174
0.012515,184.309179
0.009357,-147.227564
0.005943,-505.705921
0.002366,-881.295986
-0.001276,-1110.380822
-0.004883,-1121.377001
-0.008356,-1131.951424
-0.011600,-1141.804098
-0.014526,-1150.654823
-0.017053,-1158.250875
-0.019113,-1164.373933
-0.020649,-1168.846066
-0.021618,-1171.534617
-0.021995,-1172.355833
-0.021769,-1148.590313
-0.020946,-1062.147108
-0.019548,-915.396594
-0.017614,-712.362845
-0.015198,-458.613290
-0.012364,-161.106046
-0.009192,172.000883
-0.005767,531.573306
-0.002185,907.751317
0.002187,1106.301937
0.007591,1122.958430
0.012786,1138.959272
0.017631,1153.855671
0.021993,1167.229123
0.025752,1178.702883
0.028804,1187.952301
0.031067,1194.713717
0.032477,1198.791698
0.032997,1200.064392
0.032613,1159.670413
0.031334,1025.376982
0.029196,800.866586
0.026257,492.295569
0.022598,108.125318
0.018320,-341.109760
0.013539,-843.091101
0.008387,-1066.778414
0.003005,-1083.366020
-0.002460,-1100.213170
-0.007857,-1116.847868
-0.013038,-1132.803943
-0.017862,-1147.633832
-0.022196,-1160.920854
-0.025922,-1172.290635
-0.028937,-1181.421373
-0.031158,-1188.052666
-0.032525,-1191.992647
-0.033000,-1193.123250
-0.032570,-1147.986346
-0.031247,-1009.073519
-0.029067,-780.193924
-0.026090,-467.623715
-0.022398,-79.933941
-0.018091,372.244482
-0.013289,876.512278
-0.008122,1060.664394
-0.002732,1077.276129
0.002732,1094.123871
0.008122,1110.735606
0.013289,1126.645793
0.018091,1141.408128
0.022398,1154.607781
0.026090,1165.872776
0.029067,1174.884183
0.031247,1181.384871
0.032570,1185.186557
0.033000,1186.174965
0.032525,1136.298238
0.031158,992.775559
0.028937,759.542493
0.025922,442.994568
0.022196,51.811909
0.017862,-403.278789
0.013038,-909.798394
0.007857,-1054.552132
0.002460,-1071.186830
-0.003005,-1088.033980
-0.008387,-1104.621586
-0.013539,-1120.484767
-0.018320,-1135.178508
-0.022598,-1148.289861
-0.026257,-1159.449270
-0.029196,-1168.340701
-0.031334,-1174.710314
-0.032613,-1178.373417
-0.032997,-1179.219537
-0.032477,-1124.606414
-0.031067,-976.483746
-0.028804,-738.913233
-0.025752,-418.409343
-0.021993,-23.760676
-0.017631,434.211028
-0.012786,942.947638
-0.007591,1048.441570
-0.002187,1065.098063
0.004369,1085.384392
0.011535,1107.589374
0.018384,1128.798020
0.024729,1148.418737
0.030395,1165.903472
0.035229,1180.762746
0.039096,1192.579072
0.041891,1201.018403
0.043538,1205.839297
0.043991,1206.899529
0.043237,1127.771840
0.041298,924.155198
0.038226,601.633016
0.034106,169.049238
0.029051,-361.734172
0.023199,-976.162496
0.016712,-1013.127759
0.009766,-1034.642303
0.002552,-1057.000361
-0.004732,-1079.578821
-0.011886,-1101.748525
-0.018714,-1122.891527
-0.025029,-1142.418033
-0.030658,-1159.782573
-0.035446,-1174.498964
-0.039262,-1186.153637
-0.042001,-1194.416979
-0.043589,-1199.052371
-0.043981,-1199.922677
-0.043168,-1114.490234
-0.041170,-904.767833
-0.038044,-576.506313
-0.033875,-138.707000
-0.028776,396.625128
-0.022889,987.087132
-0.016374,1007.244057
-0.009410,1028.815286
-0.002187,1051.199284
0.005095,1073.772224
0.012237,1095.905104
0.019044,1116.980984
0.025329,1136.411912
0.030919,1153.655039
0.035661,1168.227511
0.039425,1179.719705
0.042109,1187.806464
0.043637,1192.256011
0.043969,1192.936306
0.043096,1101.204978
0.041040,885.391228
0.037860,551.412926
0.033641,108.428158
0.028499,-431.415905
0.022577,-981.122506
0.016035,-1001.363899
0.009053,-1022.990306
0.001823,-1045.398680
-0.005457,-1067.964526
-0.012587,-1090.059034
-0.019372,-1111.066319
-0.025626,-1130.400309
-0.031177,-1147.520813
-0.035873,-1161.948339
-0.039586,-1173.277240
-0.042213,-1181.186835
-0.043683,-1185.450206
-0.043954,-1185.940419
-0.043021,-1087.916509
-0.040907,-866.026238
-0.037673,-526.354101
-0.033405,-78.214316
-0.028221,466.104589
-0.022263,975.162766
-0.015694,995.487211
-0.008696,1017.167286
-0.001459,1039.598470
0.007273,1066.737697
0.016170,1094.397365
0.024624,1120.660317
0.032402,1144.796363
0.039292,1166.133638
0.045104,1184.077018
0.049680,1198.124448
0.052893,1207.880701
0.054656,1213.068222
0.054920,1213.534736
0.053678,1083.147541
0.050965,798.208108
0.046853,366.529817
0.041457,-200.050197
0.034925,-885.995631
0.027434,-951.924318
0.019191,-977.523336
0.010422,-1004.780045
0.001368,-1032.937007
-0.007725,-1061.212094
-0.016605,-1088.819943
-0.025030,-1114.993486
-0.032769,-1139.004985
-0.039609,-1160.185987
-0.045363,-1177.945657
-0.049874,-1191.786975
-0.053016,-1201.320368
-0.054705,-1206.274390
-0.054894,-1206.503169
-0.053577,-1068.267625
-0.050792,-775.771177
-0.046613,-337.034426
-0.041156,235.911940
-0.034571,922.859867
-0.027038,946.223675
-0.018763,971.922947
-0.009974,999.242949
-0.000912,1027.424507
0.008176,1055.684820
0.017039,1083.238928
0.025435,1109.321239
0.033134,1133.206514
0.039924,1154.229764
0.045620,1171.804478
0.050064,1185.438708
0.053136,1194.748560
0.054750,1199.468718
0.054864,1199.459722
0.053472,1053.385327
0.050615,753.351960
0.046370,307.586895
0.040853,-271.686456
0.034216,-917.032241
0.026640,-940.528885
0.018334,-966.326619
0.009526,-993.708012
0.000456,-1021.912204
-0.008626,-1050.155775
-0.017472,-1077.654225
-0.025839,-1103.643486
-0.033497,-1127.400872
-0.040237,-1148.264900
-0.045873,-1165.653425
-0.050251,-1179.079605
-0.053252,-1188.165251
-0.054792,-1192.651196
-0.054830,-1192.404400
-0.053364,-1038.501191
-0.050435,-730.951521
-0.046123,-278.188771
-0.040546,307.371764
-0.033857,911.212021
-0.026240,934.839860
-0.017904,960.734259
-0.009076,988.175136
-0.000000,1016.400000
