Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001898,199.267562
0.003744,393.070969
0.005487,576.095900
0.007079,743.323591
0.008478,890.168460
0.009644,1012.603845
0.010545,1107.272420
0.011158,1171.578260
0.011464,1203.758022
0.011456,1202.929298
0.011134,1169.114813
0.010507,1103.241801
0.009592,1007.116578
0.008413,883.375013
0.007004,735.410248
0.005403,567.279654
0.003653,383.593573
0.001804,189.388897
-0.000095,-10.009049
-0.001992,-209.132536
-0.003834,-402.521357
-0.005570,-584.872562
-0.007154,-751.185861
-0.008542,-896.900744
-0.009695,-1018.021535
-0.010583,-1111.226958
-0.011181,-1173.961208
-0.011471,-1204.504036
-0.011448,-1202.017921
-0.011110,-1166.571037
-0.010468,-1099.135379
-0.009539,-1001.560113
-0.008348,-876.520870
-0.006928,-727.446376
-0.005318,-558.424431
-0.003563,-374.089820
-0.001709,-179.497219
0.000191,20.017411
0.002086,218.983140
0.003923,411.944088
0.005653,593.609037
0.007229,758.996516
0.008605,903.571402
0.009746,1023.369278
0.010620,1115.105144
0.011203,1176.263492
0.011478,1205.167288
0.011438,1201.023954
0.011085,1163.947106
0.010428,1094.953435
0.009485,995.934831
0.008282,869.606501
0.006852,719.432520
0.005234,549.530839
0.003472,364.560364
0.001615,169.593208
-0.000286,-30.024397
-0.002179,-228.818697
-0.004013,-421.338515
-0.005736,-602.304726
-0.007302,-766.755021
-0.008668,-910.179975
-0.009797,-1028.646705
-0.010656,-1118.906711
-0.011224,-1178.484957
-0.011483,-1205.747734
-0.011428,-1199.947465
-0.011059,-1161.243200
-0.010388,-1090.696257
-0.009431,-990.241118
-0.008216,-862.632381
-0.006775,-711.369233
-0.005149,-540.599488
-0.003381,-355.005859
-0.001521,-159.677544
0.000762,80.058641
0.004545,477.277066
0.008204,861.407982
0.011637,1213.954112
0.014752,1223.381899
0.017461,1231.535487
0.019692,1238.180811
0.021383,1243.125166
0.022488,1246.222487
0.022976,1247.377358
0.022834,1232.463748
0.022066,1151.805705
0.020693,1007.614970
0.018752,803.845425
0.016297,546.084675
0.013395,241.400828
0.010126,-101.851320
0.006580,-474.259384
0.002852,-865.611489
-0.000953,-1174.181309
-0.004732,-1185.703616
-0.008382,-1196.817168
-0.011801,-1207.206735
-0.014897,-1216.576939
-0.017585,-1224.660353
-0.019790,-1231.224838
-0.021453,-1236.079903
-0.022527,-1239.081933
-0.022984,-1240.138125
-0.022810,-1221.912467
-0.022011,-1138.010452
-0.020609,-990.732774
-0.018641,-784.117964
-0.016162,-523.831648
-0.013240,-217.011186
-0.009955,127.930036
-0.006397,501.533317
-0.002663,893.554008
0.001143,1167.517117
0.004919,1179.026682
0.008559,1190.111391
0.011965,1200.456804
0.015042,1209.768755
0.017707,1217.781414
0.019887,1224.264582
0.021521,1229.029997
0.022565,1231.936504
0.022990,1232.893918
0.022785,1211.357463
0.021955,1124.217241
0.020523,973.862741
0.018529,764.416863
0.016026,501.622864
0.013084,192.686869
0.009783,-153.919726
0.006213,-528.692554
0.002474,-921.354895
-0.001334,-1160.852678
-0.005105,-1172.348683
-0.008736,-1183.403761
-0.012127,-1193.704284
-0.015186,-1202.957315
-0.017828,-1210.898642
-0.019982,-1217.300021
-0.021587,-1221.975433
-0.022601,-1224.786190
-0.022995,-1225.644734
-0.022758,-1200.798964
-0.021898,-1110.426522
-0.020437,-957.005530
-0.018415,-744.742974
-0.015889,-479.459349
-0.012926,-168.429048
-0.009610,179.819105
-0.006030,555.735729
-0.002284,949.012740
0.002286,1156.588389
0.007936,1174.001995
0.013368,1190.730147
0.018433,1206.303656
0.022993,1220.284992
0.026922,1232.280287
0.030113,1241.950133
0.032479,1249.018886
0.033954,1253.282230
0.034497,1254.612774
0.034095,1212.382704
0.032758,1071.985026
0.030523,837.269612
0.027450,514.672640
0.023625,113.040105
0.019152,-356.614749
0.014154,-881.413424
0.008768,-1115.268342
0.003141,-1132.609930
-0.002571,-1150.222860
-0.008214,-1167.613681
-0.013631,-1184.295032
-0.018674,-1199.799007
-0.023205,-1213.689984
-0.027100,-1225.576573
-0.030252,-1235.122345
-0.032574,-1242.055060
-0.034003,-1246.174131
-0.034500,-1247.356125
-0.034050,-1200.167543
-0.032667,-1054.940497
-0.030388,-815.657284
-0.027276,-488.879339
-0.023416,-83.567302
-0.018914,389.164685
-0.013893,916.353746
-0.008491,1108.876412
-0.002856,1126.243226
0.002856,1143.856774
0.008491,1161.223588
0.013893,1177.856966
0.018914,1193.290316
0.023416,1207.089953
0.027276,1218.866993
0.030388,1228.288009
0.032667,1235.084184
0.034050,1239.058673
0.034500,1240.092009
0.034003,1187.948158
0.032574,1037.901721
0.030252,794.067151
0.027100,463.130685
0.023205,54.166995
0.018674,-421.609643
0.013631,-951.152866
0.008214,-1102.486319
0.002571,-1119.877140
-0.003141,-1137.490070
-0.008768,-1154.831658
-0.014154,-1171.415893
-0.019152,-1186.777531
-0.023625,-1200.484855
-0.027450,-1212.151509
-0.030523,-1221.447096
-0.032758,-1228.106237
-0.034095,-1231.935845
-0.034497,-1232.820425
-0.033954,-1175.724888
-0.032479,-1020.869371
-0.030113,-772.500198
-0.026922,-437.427949
-0.022993,-24.840707
-0.018433,453.947893
-0.013368,985.808894
-0.007936,1096.098005
-0.002286,1113.511611
0.004568,1134.720047
0.012059,1157.934345
0.019219,1180.107021
0.025853,1200.619588
0.031777,1218.899084
0.036830,1234.433780
0.040873,1246.787211
0.043795,1255.610149
0.045517,1260.650174
0.045990,1261.758598
0.045202,1179.034196
0.043175,966.162253
0.039964,628.979972
0.035657,176.733294
0.030372,-378.176634
0.024254,-1020.533519
0.017471,-1059.179021
0.010209,-1081.671499
0.002668,-1105.045832
-0.004947,-1128.650585
-0.012427,-1151.828004
-0.019565,-1173.932051
-0.026167,-1194.346125
-0.032052,-1212.499963
-0.037057,-1227.885281
-0.041047,-1240.069712
-0.043911,-1248.708660
-0.045570,-1253.554751
-0.045981,-1254.464617
-0.045130,-1165.148881
-0.043042,-945.893643
-0.039773,-602.711146
-0.035414,-145.011863
-0.030084,414.653543
-0.023929,1031.954729
-0.017118,1053.027878
-0.009837,1075.579618
-0.002287,1098.981069
0.005326,1122.580053
0.012793,1145.718972
0.019910,1167.752847
0.026480,1188.066999
0.032324,1206.093904
0.037282,1221.328762
0.041217,1233.343328
0.044023,1241.797667
0.045621,1246.449466
0.045968,1247.160684
0.045055,1151.259750
0.042906,925.636284
0.039581,576.477150
0.035170,113.356710
0.029795,-451.025719
0.023603,-1025.718983
0.016763,-1046.880439
0.009464,-1069.489866
0.001906,-1092.916801
-0.005705,-1116.508368
-0.013159,-1139.607172
-0.020253,-1161.569334
-0.026791,-1181.782141
-0.032594,-1199.680850
-0.037504,-1214.764173
-0.041385,-1226.608024
-0.044132,-1234.877146
-0.045668,-1239.334307
-0.045952,-1239.846801
-0.044976,-1137.367260
-0.042767,-905.391067
-0.039385,-550.279287
-0.034923,-81.769512
-0.029503,487.291161
-0.023275,1019.488346
-0.016408,1040.736629
-0.009091,1063.402162
-0.001525,1086.852946
0.007604,1115.225774
0.016905,1144.142699
0.025743,1171.599422
0.033875,1196.832562
0.041078,1219.139712
0.047154,1237.898701
0.051938,1252.584650
0.055297,1262.784369
0.057140,1268.207687
0.057417,1268.695405
0.056118,1132.381520
0.053281,834.490294
0.048983,383.190263
0.043342,-209.143388
0.036512,-926.268160
0.028681,-995.193605
0.020064,-1021.956215
0.010896,-1050.451866
0.001430,-1079.888689
-0.008076,-1109.449008
-0.017360,-1138.311759
-0.026168,-1165.675008
-0.034259,-1190.777939
-0.041410,-1212.921714
-0.047425,-1231.488641
-0.052141,-1245.959110
-0.055426,-1255.925839
-0.057192,-1261.105044
-0.057389,-1261.344222
-0.056013,-1116.825245
-0.053100,-811.033503
-0.048732,-352.354173
-0.043027,246.635210
-0.036143,964.808042
-0.028267,989.233842
-0.019616,1016.101263
-0.010428,1044.663083
-0.000953,1074.125621
0.008547,1103.670493
0.017814,1132.477061
0.026592,1159.744931
0.034640,1184.715901
0.041739,1206.694753
0.047693,1225.068318
0.052340,1239.322286
0.055551,1249.055313
0.057239,1253.990023
0.057357,1253.980619
0.055903,1101.266478
0.052916,787.595231
0.048477,321.568118
0.042710,-284.035840
0.035771,-958.715525
0.027851,-983.280198
0.019168,-1010.250556
0.009959,-1038.876558
0.000477,-1068.362759
-0.009019,-1097.890129
-0.018266,-1126.638508
-0.027013,-1153.809099
-0.035020,-1178.646366
-0.042065,-1200.458759
-0.047958,-1218.637671
-0.052535,-1232.674133
-0.055672,-1242.172763
-0.057282,-1246.862614
-0.057322,-1246.604600
-0.055789,-1085.705791
-0.052727,-764.176590
-0.048219,-290.833715
-0.042389,321.343207
-0.035396,952.630749
-0.027433,977.332581
-0.018718,1004.403998
-0.009489,1033.092188
-0.000000,1062.600000
