Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001733,181.939948
0.003418,358.890885
0.005010,526.000604
0.006464,678.686757
0.007741,812.762507
0.008805,924.551337
0.009628,1010.987862
0.010188,1069.701889
0.010467,1099.083411
0.010460,1098.326751
0.010166,1067.452656
0.009593,1007.307731
0.008758,919.541224
0.007682,806.559795
0.006395,671.461531
0.004933,517.950989
0.003336,350.237610
0.001647,172.920297
-0.000087,-9.138697
-0.001819,-190.947098
-0.003500,-367.519500
-0.005086,-534.014078
-0.006532,-685.865351
-0.007799,-818.909375
-0.008852,-929.497924
-0.009663,-1014.598527
-0.010208,-1071.877624
-0.010474,-1099.764554
-0.010452,-1097.494624
-0.010144,-1065.130077
-0.009558,-1003.558389
-0.008709,-914.467929
-0.007622,-800.301664
-0.006326,-664.190169
-0.004856,-509.865785
-0.003253,-341.560271
-0.001561,-163.888765
0.000174,18.276766
0.001904,199.941127
0.003582,376.122863
0.005162,541.990860
0.006600,692.996819
0.007857,824.999975
0.008899,934.380645
0.009697,1018.139479
0.010228,1073.979711
0.010480,1100.370133
0.010444,1096.587089
0.010121,1062.734314
0.009521,999.740093
0.008660,909.331802
0.007562,793.988544
0.006256,656.873171
0.004779,501.745549
0.003170,332.859463
0.001475,154.845972
-0.000261,-27.413580
-0.001990,-208.921419
-0.003664,-384.700383
-0.005237,-549.930402
-0.006667,-700.080671
-0.007915,-831.033890
-0.008945,-939.199166
-0.009730,-1021.610476
-0.010248,-1076.008004
-0.010485,-1100.900105
-0.010434,-1095.604207
-0.010098,-1060.265531
-0.009484,-995.853105
-0.008611,-904.133194
-0.007501,-787.620870
-0.006186,-649.511039
-0.004701,-493.590837
-0.003087,-324.135784
-0.001389,-145.792540
0.000696,73.097020
0.004150,435.774712
0.007491,786.502940
0.010625,1108.392885
0.013469,1117.000864
0.015943,1124.445444
0.017980,1130.512915
0.019524,1135.027326
0.020533,1137.855314
0.020978,1138.909762
0.020848,1125.292987
0.020147,1051.648687
0.018893,919.996277
0.017121,733.945822
0.014880,498.599051
0.012231,220.409451
0.009246,-92.994683
0.006007,-433.019437
0.002604,-790.340925
-0.000870,-1072.078587
-0.004321,-1082.598954
-0.007653,-1092.746110
-0.010775,-1102.232236
-0.013602,-1110.787640
-0.016056,-1118.168149
-0.018069,-1124.161809
-0.019587,-1128.594694
-0.020568,-1131.335678
-0.020985,-1132.300028
-0.020827,-1115.659209
-0.020097,-1039.053021
-0.018817,-904.582098
-0.017020,-715.933794
-0.014757,-478.281070
-0.012089,-198.140648
-0.009089,116.805685
-0.005840,457.921724
-0.002432,815.853659
0.001044,1065.993890
0.004491,1076.502623
0.007815,1086.623444
0.010924,1096.069256
0.013734,1104.571472
0.016167,1111.887378
0.018157,1117.806792
0.019650,1122.157823
0.020603,1124.811590
0.020991,1125.685751
0.020804,1106.022032
0.020046,1026.459220
0.018739,889.179024
0.016917,697.945831
0.014632,458.003484
0.011946,175.931489
0.008932,-140.535402
0.005673,-482.719288
0.002259,-841.237078
-0.001218,-1059.908967
-0.004661,-1070.405320
-0.007976,-1080.499086
-0.011072,-1089.903911
-0.013865,-1098.352331
-0.016278,-1105.603108
-0.018244,-1111.447845
-0.019710,-1115.716700
-0.020636,-1118.283043
-0.020995,-1119.066931
-0.020779,-1096.381662
-0.019994,-1013.867694
-0.018659,-873.787658
-0.016814,-679.982716
-0.014507,-437.767232
-0.011802,-153.783044
-0.008774,164.182661
-0.005505,507.410883
-0.002085,866.489893
0.002087,1056.015485
0.007246,1071.914865
0.012205,1087.188396
0.016830,1101.407686
0.020993,1114.173253
0.024581,1125.125480
0.027495,1133.954469
0.029655,1140.408548
0.031001,1144.301166
0.031498,1145.516011
0.031130,1106.958121
0.029909,978.768937
0.027868,764.463559
0.025063,469.918498
0.021571,103.210530
0.017487,-325.604771
0.012923,-804.768778
0.008006,-1018.288486
0.002868,-1034.122110
-0.002348,-1050.203481
-0.007499,-1066.082056
-0.012445,-1081.312855
-0.017050,-1095.468658
-0.021187,-1108.151724
-0.024744,-1119.004697
-0.027621,-1127.720402
-0.029742,-1134.050272
-0.031046,-1137.811163
-0.031500,-1138.890375
-0.031089,-1095.805148
-0.029827,-963.206540
-0.027746,-744.730564
-0.024904,-446.368092
-0.021380,-76.300580
-0.017269,355.324278
-0.012685,836.670811
-0.007753,1012.452376
-0.002608,1028.309032
0.002608,1044.390968
0.007753,1060.247624
0.012685,1075.434621
0.017269,1089.525940
0.021380,1102.125610
0.024904,1112.878558
0.027746,1121.480356
0.029827,1127.685559
0.031089,1131.314441
0.031500,1132.257921
0.031046,1084.648318
0.029742,947.649397
0.027621,725.017834
0.024744,422.858452
0.021187,49.456822
0.017050,-384.947935
0.012445,-868.443922
0.007499,-1006.617944
0.002348,-1022.496519
