Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.002393,251.250404
0.004720,495.611222
0.006918,726.381787
0.008926,937.234093
0.010689,1122.386320
0.012160,1276.761369
0.013296,1396.126095
0.014069,1477.207371
0.014455,1517.781854
0.014445,1516.736941
0.014039,1474.101286
0.013248,1391.044010
0.012094,1269.842642
0.010608,1113.820669
0.008831,927.256400
0.006812,715.265651
0.004606,483.661462
0.002274,238.794696
-0.000120,-12.620106
-0.002511,-263.688849
-0.004834,-507.526929
-0.007023,-737.448013
-0.009020,-947.147389
-0.010770,-1130.874851
-0.012225,-1283.592371
-0.013344,-1401.112251
-0.014097,-1480.211957
-0.014464,-1518.722480
-0.014434,-1515.587814
-0.014009,-1470.893916
-0.013199,-1385.866347
-0.012027,-1262.836664
-0.010526,-1105.178488
-0.008735,-917.214996
-0.006706,-704.100370
-0.004492,-471.678469
-0.002155,-226.322581
0.000240,25.239344
0.002630,276.109176
0.004947,519.407764
0.007128,748.463569
0.009114,956.995607
0.010850,1139.285680
0.012289,1290.335177
0.013390,1406.002138
0.014125,1483.114838
0.014472,1519.558754
0.014422,1514.334551
0.013977,1467.585482
0.013149,1380.593462
0.011959,1255.743917
0.010442,1096.460371
0.008639,907.110569
0.006599,692.886710
0.004378,459.663068
0.002037,213.834914
-0.000361,-37.856849
-0.002748,-288.510531
-0.005060,-531.252910
-0.007233,-759.427698
-0.009207,-966.778070
-0.010930,-1147.618229
-0.012352,-1296.989324
-0.013436,-1410.795419
-0.014152,-1485.915815
-0.014479,-1520.290621
-0.014409,-1512.977238
-0.013945,-1464.176209
-0.013097,-1375.225716
-0.011891,-1248.564888
-0.010359,-1087.666916
-0.008542,-896.943815
-0.006492,-681.625442
-0.004263,-447.616083
-0.001917,-201.332555
0.000961,100.943503
0.005731,601.784126
0.010344,1086.123108
0.014673,1530.637793
0.018600,1542.525002
0.022017,1552.805614
0.024830,1561.184501
0.026962,1567.418688
0.028355,1571.324006
0.028970,1572.780148
0.028791,1553.976030
0.027822,1452.276758
0.026091,1270.471049
0.023644,1013.544231
0.020549,688.541546
0.016890,304.374957
0.012768,-128.421229
0.008296,-597.979223
0.003597,-1091.423182
-0.001202,-1480.489477
-0.005967,-1495.017603
-0.010568,-1509.030342
-0.014880,-1522.130231
-0.018784,-1533.944836
-0.022172,-1544.136967
-0.024953,-1552.413926
-0.027049,-1558.535530
-0.028404,-1562.320699
-0.028980,-1563.652419
-0.028761,-1540.672241
-0.027753,-1434.882744
-0.025985,-1249.184802
-0.023504,-988.670477
-0.020378,-660.483382
-0.016694,-273.622800
-0.012552,161.303088
-0.008065,632.368095
-0.003358,1126.655053
0.001442,1472.086800
0.006202,1486.598860
0.010792,1500.575232
0.015086,1513.619449
0.018966,1525.360604
0.022326,1535.463522
0.025075,1543.637951
0.027135,1549.646518
0.028452,1553.311244
0.028988,1554.518418
0.028729,1527.363758
0.027683,1417.491304
0.025877,1227.913891
0.023362,963.829958
0.020206,632.481002
0.016497,242.953009
0.012335,-194.072698
0.007834,-666.612350
0.003119,-1161.708346
-0.001682,-1463.683811
-0.006436,-1478.178775
-0.011014,-1492.117786
-0.015291,-1505.105402
-0.019147,-1516.772267
-0.022479,-1526.785245
-0.025194,-1534.856548
-0.027219,-1540.751633
-0.028497,-1544.295631
-0.028994,-1545.378143
-0.028695,-1514.050867
-0.027610,-1400.103006
-0.025768,-1206.659146
-0.023219,-939.023750
-0.020033,-604.535701
-0.016298,-212.367061
-0.012117,226.728436
-0.007602,700.710267
-0.002880,1196.581281
0.002883,1458.307099
0.010006,1480.263385
0.016855,1501.355403
0.023241,1520.991566
0.028991,1538.620207
0.033945,1553.744710
0.037969,1565.937124
0.040951,1574.849900
