Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001320,138.620913
0.002604,273.440674
0.003817,400.762365
0.004925,517.094672
0.005898,619.247625
0.006709,704.420066
0.007336,770.276466
0.007762,815.010963
0.007975,837.396885
0.007970,836.820381
0.007746,813.297261
0.007309,767.472557
0.006672,700.602837
0.005853,614.521748
0.004872,511.589738
0.003758,394.629325
0.002541,266.847703
0.001255,131.748798
-0.000066,-6.962817
-0.001386,-145.483503
-0.002667,-280.014857
-0.003875,-406.867869
-0.004977,-522.564077
-0.005942,-623.930952
-0.006745,-708.188894
-0.007362,-773.027449
-0.007778,-816.668666
-0.007980,-837.915851
-0.007964,-836.186380
-0.007729,-811.527678
-0.007282,-764.615916
-0.006636,-696.737470
-0.005807,-609.753649
-0.004820,-506.049653
-0.003700,-388.469170
-0.002478,-260.236397
-0.001189,-124.867631
0.000133,13.925155
0.001451,152.336097
0.002729,286.569801
0.003933,412.945417
0.005029,527.997576
0.005986,628.571410
0.006780,711.909063
0.007388,775.725318
0.007793,818.270256
0.007985,838.377244
0.007957,835.494925
0.007711,809.702335
0.007254,761.706738
0.006598,692.824230
0.005761,604.943653
0.004766,500.474797
0.003641,382.282323
0.002415,253.607210
0.001124,117.977884
-0.000199,-20.886537
-0.001516,-159.178224
-0.002791,-293.105054
-0.003990,-418.994592
-0.005080,-533.394797
-0.006030,-633.168678
-0.006815,-715.580317
-0.007413,-778.369886
-0.007808,-819.815622
-0.007988,-838.781032
-0.007950,-834.746062
-0.007694,-807.821357
-0.007226,-758.745223
-0.006561,-688.863386
-0.005715,-600.092091
-0.004713,-494.865553
-0.003582,-376.069209
-0.002352,-246.960598
-0.001058,-111.080031
0.000530,55.692967
0.003162,332.018828
0.005707,599.240335
0.008096,844.489817
0.010262,851.048277
0.012147,856.720339
0.013699,861.343173
0.014875,864.782724
0.015644,866.937382
0.015983,867.740771
0.015885,857.366085
0.015350,801.256143
0.014395,700.949544
0.013045,559.196817
0.011337,379.884991
0.009319,167.931011
0.007044,-70.853092
0.004577,-329.919571
0.001984,-602.164514
-0.000663,-816.821780
-0.003292,-824.837298
-0.005831,-832.568465
-0.008210,-839.795990
-0.010363,-846.314392
-0.012233,-851.937637
-0.013767,-856.504235
-0.014924,-859.881672
-0.015671,-861.970041
-0.015989,-862.704783
-0.015868,-850.026064
-0.015312,-791.659445
-0.014336,-689.205408
-0.012968,-545.473367
-0.011243,-364.404624
-0.009210,-150.964303
-0.006925,88.994807
-0.004450,348.892742
-0.001853,621.602788
0.000795,812.185821
0.003422,820.192474
0.005954,827.903576
0.008323,835.100386
0.010464,841.578264
0.012318,847.152288
0.013834,851.662318
0.014971,854.977389
0.015697,856.999307
0.015993,857.665334
0.015851,842.683453
0.015273,782.064168
0.014277,677.469733
0.012889,531.768252
0.011148,348.955036
0.009102,134.043039
0.006805,-107.074592
0.004322,-367.786124
0.001721,-640.942536
-0.000928,-807.549689
-0.003551,-815.546910
-0.006077,-823.237399
-0.008436,-830.402980
-0.010564,-836.839872
-0.012402,-842.364273
-0.013900,-846.817406
-0.015017,-850.069866
-0.015723,-852.025176
-0.015997,-852.622424
-0.015832,-835.338409
-0.015233,-772.470624
-0.014217,-665.742977
-0.012810,-518.082069
-0.011053,-333.536938
-0.008992,-117.168034
-0.006685,125.091551
-0.004194,386.598768
-0.001589,660.182776
0.001590,804.583227
0.005520,816.697040
0.009299,828.334016
0.012823,839.167760
0.015995,848.893907
0.018728,857.238461
0.020948,863.965310
0.022594,868.882703
0.023620,871.848508
0.023998,872.774104
0.023718,843.396664
0.022788,745.728714
0.021233,582.448426
0.019096,358.033141
0.016435,78.636595
0.013323,-248.079826
0.009846,-613.157164
0.006099,-775.838846
0.002185,-787.902560
-0.001789,-800.155033
-0.005714,-812.252995
-0.009482,-823.857413
-0.012991,-834.642787
-0.016143,-844.306076
-0.018852,-852.575007
-0.021045,-859.215544
-0.022660,-864.038302
-0.023654,-866.903743
-0.024000,-867.726000
-0.023687,-834.899160
-0.022725,-733.871650
-0.021140,-567.413763
-0.018975,-340.089975
-0.016289,-58.133775
-0.013157,270.723259
-0.009665,637.463475
-0.005907,771.392286
-0.001987,783.473548
0.001987,795.726452
0.005907,807.807714
0.009665,819.378759
0.013157,830.115002
0.016289,839.714750
0.018975,847.907473
0.021140,854.461224
0.022725,859.188997
0.023687,861.953859
0.024000,862.672702
0.023654,826.398718
0.022660,722.018588
0.021045,552.394540
0.018852,322.177868
0.016143,37.681388
0.012991,-293.293665
0.009482,-661.671559
0.005714,-766.947005
0.001789,-779.044967
-0.002185,-791.297440
-0.006099,-803.361154
-0.009846,-814.898012
-0.013323,-825.584370
-0.016435,-835.119899
-0.019096,-843.235832
-0.021233,-849.702328
-0.022788,-854.334773
-0.023718,-856.998849
-0.023998,-857.614209
-0.023620,-817.895574
-0.022594,-710.169997
-0.020948,-537.391442
-0.018728,-304.297704
-0.015995,-17.280492
-0.012823,315.789839
-0.009299,685.780100
-0.005520,762.502960
-0.001590,774.616773
0.003178,789.370467
0.008389,805.519545
0.013370,820.944015
0.017984,835.213627
0.022106,847.929798
0.025621,858.736543
0.028434,867.330234
0.030466,873.467930
0.031664,876.974034
0.031993,877.745112
0.031445,820.197702
0.030035,672.112872
0.027801,437.551285
0.024805,122.944900
0.021128,-263.079398
0.016872,-709.936361
0.012154,-736.820189
0.007102,-752.467130
0.001856,-768.727535
-0.003442,-785.148233
-0.008645,-801.271655
-0.013611,-816.648384
-0.018203,-830.849478
-0.022297,-843.478235
-0.025779,-854.181065
-0.028554,-862.657191
-0.030547,-868.666894
-0.031701,-872.038088
-0.031987,-872.671038
-0.031395,-810.538352
-0.029942,-658.012969
-0.027668,-419.277319
-0.024636,-100.877818
-0.020928,288.454638
-0.016646,717.881551
-0.011908,732.541132
-0.006843,748.229299
-0.001591,764.508570
0.003705,780.925254
0.008900,797.021894
0.013850,812.349807
0.018421,826.481390
0.022486,839.021847
0.025935,849.620008
0.028673,857.977967
0.030624,863.859247
0.031736,867.095281
0.031978,867.590041
0.031342,800.876348
0.029848,643.920893
0.027534,401.027583
0.024466,78.856842
0.020727,-313.757022
0.016419,-713.543641
0.011662,-728.264654
0.006584,-743.992950
0.001326,-760.289949
-0.003969,-776.701473
-0.009154,-792.770207
-0.014089,-808.048232
-0.018637,-822.109315
-0.022674,-834.560591
-0.026090,-845.053338
