Total story drift angle (rad),Force in the actuator (kN)
0.000000,0.000000
0.001980,207.931369
0.003906,410.161011
0.005725,601.143548
0.007387,775.642008
0.008846,928.871437
0.010063,1056.630099
0.011004,1155.414699
0.011643,1222.516445
0.011963,1256.095327
0.011955,1255.230572
0.011619,1219.945892
0.010964,1151.208836
0.010009,1050.904256
0.008779,921.782623
0.007308,767.384607
0.005638,591.943987
0.003812,400.271555
0.001882,197.623197
-0.000099,-10.444225
-0.002078,-218.225254
-0.004000,-420.022286
-0.005812,-610.301804
-0.007465,-783.846115
-0.008913,-935.896428
-0.010117,-1062.283341
-0.011043,-1159.541174
-0.011667,-1225.002999
-0.011970,-1256.873776
-0.011946,-1254.279570
-0.011593,-1217.291517
-0.010923,-1146.923874
-0.009953,-1045.106205
-0.008711,-914.630473
-0.007229,-759.074479
-0.005550,-582.703754
-0.003718,-390.354595
-0.001784,-187.301446
0.000199,20.887733
0.002176,228.504146
0.004094,429.854701
0.005899,619.418126
0.007543,791.996364
0.008980,942.857115
0.010170,1067.863594
0.011082,1163.587976
0.011690,1227.405383
0.011977,1257.565866
0.011936,1253.242387
0.011567,1214.553502
0.010882,1142.560106
0.009897,1039.236345
0.008642,907.415479
0.007150,750.712195
0.005461,573.423484
0.003623,380.410815
0.001685,176.966826
-0.000298,-31.329806
-0.002274,-238.767336
-0.004187,-439.657581
-0.005986,-628.491888
-0.007620,-800.092195
-0.009045,-949.753017
-0.010223,-1073.370475
-0.011120,-1167.554829
-0.011712,-1229.723433
-0.011983,-1258.171548
-0.011925,-1252.119094
-0.011540,-1211.732035
-0.010839,-1138.117834
-0.009841,-1033.295079
-0.008573,-900.138137
-0.007070,-742.298330
-0.005372,-564.103814
-0.003528,-370.440896
-0.001587,-166.620046
0.000796,83.539451
0.004743,498.028242
0.008561,898.860503
0.012143,1266.734725
0.015393,1276.572416
0.018221,1285.080508
0.020549,1292.014760
0.022313,1297.174087
0.023466,1300.406074
0.023975,1301.611157
0.023827,1286.049128
0.023025,1201.884214
0.021592,1051.424316
0.019567,838.795226
0.017006,569.827486
0.013978,251.896516
0.010567,-106.279638
0.006866,-494.879357
0.002976,-903.246771
-0.000994,-1225.232670
-0.004938,-1237.255947
-0.008746,-1248.852697
-0.012314,-1259.693985
-0.015545,-1269.471588
-0.018349,-1277.906456
-0.020651,-1284.756353
-0.022386,-1289.822508
-0.023507,-1292.955061
-0.023983,-1294.057174
-0.023802,-1275.039096
-0.022968,-1187.489167
-0.021505,-1033.808112
-0.019451,-818.210050
-0.016865,-546.606937
-0.013816,-226.446455
-0.010388,133.492211
-0.006675,523.339113
-0.002779,932.404182
0.001193,1218.278731
0.005132,1230.288712
0.008931,1241.855364
0.012485,1252.650578
0.015696,1262.367397
0.018477,1270.728432
0.020751,1277.493476
0.022457,1282.466084
0.023546,1285.498960
0.023990,1286.498001
0.023776,1264.025179
0.022910,1173.096252
0.021416,1016.204599
0.019334,797.652379
0.016723,523.432553
0.013652,201.064559
0.010208,-160.611888
0.006483,-551.679187
0.002581,-961.413803
-0.001392,-1211.324533
