Chord Rotation [rads],Axial Shortening [mm]
0,-3.700000e-01
0,-3.700000e-01
0,-3.800000e-01
0,-3.800000e-01
0,-3.800000e-01
0,-3.900000e-01
0,-3.900000e-01
0,-3.900000e-01
0,-4.000000e-01
0,-4.000000e-01
0,-4.000000e-01
0,-4.100000e-01
0,-4.100000e-01
0,-4.100000e-01
0,-4.200000e-01
0,-4.200000e-01
0,-4.200000e-01
0,-4.300000e-01
0,-4.300000e-01
0,-4.300000e-01
0,-4.400000e-01
0,-4.400000e-01
0,-4.400000e-01
0,-4.400000e-01
0,-4.500000e-01
0,-4.500000e-01
0,-4.500000e-01
0,-4.600000e-01
0,-4.600000e-01
0,-4.600000e-01
0,-4.700000e-01
0,-4.700000e-01
0,-4.700000e-01
0,-4.800000e-01
0,-4.800000e-01
0,-4.800000e-01
0,-4.900000e-01
0,-4.900000e-01
0,-4.900000e-01
0,-4.900000e-01
0,-5.000000e-01
0,-5.000000e-01
0,-5.000000e-01
0,-5.100000e-01
0,-5.100000e-01
0,-5.100000e-01
0,-5.200000e-01
0,-5.200000e-01
0,-5.200000e-01
0,-5.300000e-01
0,-5.300000e-01
0,-5.300000e-01
0,-5.400000e-01
0,-5.400000e-01
0,-5.400000e-01
0,-5.500000e-01
0,-5.500000e-01
0,-5.500000e-01
0,-5.500000e-01
0,-5.600000e-01
0,-5.600000e-01
0,-5.600000e-01
0,-5.700000e-01
0,-5.700000e-01
0,-5.700000e-01
0,-5.800000e-01
0,-5.800000e-01
0,-5.800000e-01
0,-5.900000e-01
0,-5.900000e-01
0,-5.900000e-01
0,-6.000000e-01
0,-6.000000e-01
0,-6.000000e-01
0,-6.100000e-01
0,-6.100000e-01
0,-6.100000e-01
0,-6.200000e-01
0,-6.200000e-01
0,-6.200000e-01
0,-6.300000e-01
0,-6.300000e-01
0,-6.300000e-01
0,-6.400000e-01
0,-6.400000e-01
0,-6.500000e-01
0,-6.500000e-01
0,-6.500000e-01
0,-6.600000e-01
0,-6.600000e-01
0,-6.600000e-01
0,-6.700000e-01
0,-6.700000e-01
0,-6.700000e-01
0,-6.800000e-01
0,-6.800000e-01
0,-6.800000e-01
0,-6.900000e-01
0,-6.900000e-01
0,-6.900000e-01
0,-7.000000e-01
0,-7.000000e-01
0,-7.000000e-01
0,-7.000000e-01
0,-7.100000e-01
0,-7.100000e-01
0,-7.100000e-01
0,-7.200000e-01
0,-7.200000e-01
0,-7.200000e-01
0,-7.300000e-01
0,-7.300000e-01
0,-7.300000e-01
0,-7.400000e-01
0,-7.400000e-01
0,-7.400000e-01
0,-7.500000e-01
0,-7.500000e-01
0,-7.500000e-01
0,-7.600000e-01
0,-7.600000e-01
0,-7.600000e-01
0,-7.700000e-01
0,-7.700000e-01
0,-7.700000e-01
0,-7.800000e-01
0,-7.800000e-01
0,-7.800000e-01
0,-7.800000e-01
0,-7.900000e-01
0,-7.900000e-01
0,-7.900000e-01
0,-8.000000e-01
0,-8.000000e-01
0,-8.000000e-01
0,-8.100000e-01
0,-8.100000e-01
0,-8.200000e-01
0,-8.200000e-01
0,-8.300000e-01
0,-8.300000e-01
0,-8.300000e-01
0,-8.400000e-01
0,-8.400000e-01
0,-8.500000e-01
0,-8.500000e-01
0,-8.600000e-01
0,-8.600000e-01
0,-8.600000e-01
0,-8.700000e-01
0,-8.700000e-01
0,-8.800000e-01
0,-8.800000e-01
0,-8.800000e-01
0,-8.900000e-01
0,-8.900000e-01
0,-8.900000e-01
0,-9.000000e-01
0,-9.000000e-01
0,-9.000000e-01
0,-9.100000e-01
0,-9.100000e-01
0,-9.100000e-01
0,-9.200000e-01
0,-9.200000e-01
0,-9.200000e-01
0,-9.300000e-01
0,-9.300000e-01
0,-9.300000e-01
0,-9.400000e-01
0,-9.400000e-01
0,-9.400000e-01
0,-9.500000e-01
0,-9.500000e-01
0,-9.500000e-01
0,-9.600000e-01
0,-9.600000e-01
0,-9.600000e-01
0,-9.700000e-01
0,-9.700000e-01
0,-9.700000e-01
0,-9.800000e-01
0,-9.800000e-01
0,-9.800000e-01
0,-9.900000e-01
0,-9.900000e-01
0,-9.900000e-01
0,-1
0,-1
0,-1
0,-1
0,-1.010000e+00
0,-1.010000e+00
0,-1.010000e+00
0,-1.020000e+00
0,-1.020000e+00
0,-1.020000e+00
0,-1.030000e+00
0,-1.030000e+00
0,-1.030000e+00
0,-1.040000e+00
0,-1.040000e+00
0,-1.040000e+00
0,-1.050000e+00
0,-1.050000e+00
0,-1.050000e+00
0,-1.060000e+00
0,-1.060000e+00
0,-1.060000e+00
0,-1.070000e+00
0,-1.070000e+00
0,-1.070000e+00
0,-1.080000e+00
0,-1.080000e+00
0,-1.080000e+00
0,-1.090000e+00
0,-1.090000e+00
0,-1.090000e+00
0,-1.100000e+00
0,-1.100000e+00
0,-1.100000e+00
0,-1.110000e+00
0,-1.110000e+00
0,-1.110000e+00
0,-1.120000e+00
0,-1.120000e+00
0,-1.120000e+00
0,-1.120000e+00
0,-1.130000e+00
0,-1.130000e+00
0,-1.140000e+00
0,-1.140000e+00
0,-1.140000e+00
0,-1.140000e+00
0,-1.150000e+00
0,-1.150000e+00
0,-1.160000e+00
0,-1.160000e+00
0,-1.160000e+00
0,-1.160000e+00
0,-1.170000e+00
0,-1.170000e+00
0,-1.170000e+00
0,-1.180000e+00
0,-1.180000e+00
0,-1.180000e+00
0,-1.190000e+00
0,-1.190000e+00
0,-1.190000e+00
0,-1.200000e+00
0,-1.200000e+00
0,-1.200000e+00
0,-1.210000e+00
0,-1.210000e+00
0,-1.210000e+00
0,-1.220000e+00
0,-1.220000e+00
0,-1.220000e+00
0,-1.230000e+00
0,-1.230000e+00
0,-1.230000e+00
0,-1.240000e+00
0,-1.240000e+00
0,-1.240000e+00
0,-1.250000e+00
0,-1.250000e+00
0,-1.250000e+00
0,-1.260000e+00
0,-1.260000e+00
0,-1.260000e+00
0,-1.260000e+00
0,-1.270000e+00
0,-1.270000e+00
0,-1.270000e+00
0,-1.280000e+00
0,-1.280000e+00
0,-1.280000e+00
0,-1.290000e+00
0,-1.290000e+00
0,-1.290000e+00
0,-1.300000e+00
0,-1.300000e+00
0,-1.300000e+00
0,-1.310000e+00
0,-1.310000e+00
0,-1.310000e+00
0,-1.320000e+00
0,-1.320000e+00
0,-1.320000e+00
0,-1.330000e+00
0,-1.330000e+00
0,-1.330000e+00
0,-1.340000e+00
0,-1.340000e+00
0,-1.340000e+00
0,-1.340000e+00
0,-1.350000e+00
0,-1.350000e+00
0,-1.360000e+00
0,-1.360000e+00
0,-1.360000e+00
0,-1.360000e+00
0,-1.370000e+00
0,-1.370000e+00
0,-1.370000e+00
0,-1.380000e+00
0,-1.380000e+00
0,-1.380000e+00
0,-1.390000e+00
0,-1.390000e+00
0,-1.390000e+00
0,-1.400000e+00
0,-1.400000e+00
0,-1.400000e+00
0,-1.410000e+00
0,-1.410000e+00
0,-1.410000e+00
0,-1.420000e+00
0,-1.420000e+00
0,-1.420000e+00
0,-1.430000e+00
0,-1.430000e+00
0,-1.430000e+00
0,-1.440000e+00
0,-1.440000e+00
0,-1.440000e+00
0,-1.450000e+00
0,-1.450000e+00
0,-1.450000e+00
0,-1.450000e+00
0,-1.460000e+00
0,-1.460000e+00
0,-1.460000e+00
0,-1.470000e+00
0,-1.470000e+00
0,-1.470000e+00
0,-1.480000e+00
0,-1.480000e+00
0,-1.480000e+00
0,-1.490000e+00
0,-1.490000e+00
0,-1.490000e+00
0,-1.500000e+00
0,-1.500000e+00
0,-1.500000e+00
0,-1.510000e+00
0,-1.510000e+00
0,-1.510000e+00
0,-1.520000e+00
0,-1.520000e+00
0,-1.520000e+00
0,-1.530000e+00
0,-1.530000e+00
0,-1.530000e+00
0,-1.540000e+00
0,-1.540000e+00
0,-1.540000e+00
0,-1.540000e+00
0,-1.540000e+00
0,-1.540000e+00
0,-1.540000e+00
0,-1.540000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.540000e+00
0,-1.540000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.560000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.550000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.550000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.530000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.560000e+00
0,-1.570000e+00
0,-1.560000e+00
0,-1.570000e+00
0,-1.560000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.580000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.580000e+00
0,-1.580000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
0,-1.570000e+00
