Chord Rotation [rads],Moment [kN-mm]
0.000000,0.000000
0.001874,359182.417210
0.003658,701203.439138
0.005268,1009721.625697
0.006626,1269996.270501
0.007667,1469591.697839
0.008342,1598971.427471
0.008619,1651953.818606
0.008484,1626007.422838
0.007943,1522371.934353
0.007023,1345998.958512
0.005767,1105315.428846
0.004236,811820.976162
0.002502,479538.487088
0.000649,124344.103849
-0.001235,-236791.322757
-0.003061,-586613.084511
-0.004740,-908407.029373
-0.006192,-1186798.147816
-0.007349,-1408485.176198
-0.008154,-1562876.118531
-0.008570,-1642594.321998
-0.008577,-1643830.926435
-0.008173,-1566526.848054
-0.007379,-1414375.602413
-0.006233,-1194646.831744
-0.004789,-917838.968339
-0.003116,-597177.629416
-0.001294,-247983.709663
0.000590,113058.636574
0.002445,468699.148369
0.004184,801945.659324
0.005723,1096875.967162
0.006988,1339398.581458
0.007920,1517926.001686
0.008473,1623928.357006
0.008621,1652340.955401
0.008357,1601806.269865
0.007694,1474738.799750
0.006664,1277209.708281
0.005315,1018656.748129
0.003712,711433.334546
0.001932,370218.310892
0.000059,11314.607422
-0.001816,-348129.697261
-0.003605,-690940.695141
-0.005221,-1000739.201827
-0.006588,-1262723.338453
-0.007640,-1464375.751410
-0.008327,-1596061.679634
-0.008616,-1651489.294353
-0.008494,-1628010.316698
-0.007966,-1526746.549956
-0.007057,-1352536.280874
-0.005811,-1113703.110903
-0.004287,-821658.262420
-0.002558,-490355.361339
-0.000708,-135623.746097
0.002354,451175.686241
0.006011,1152042.118239
0.009380,1797865.070311
0.012302,2357787.734241
0.014635,2568377.216280
0.016269,2575181.483410
0.017126,2577516.061800
0.017165,2575145.509868
0.016384,2425372.846056
0.014819,2125564.003517
0.012547,1690043.564441
0.009675,1139620.282399
0.006341,500592.859842
0.002704,-196506.578971
-0.001062,-918371.283916
-0.004777,-1630511.243934
-0.008265,-2298901.087060
-0.011357,-2515817.813155
-0.013907,-2527885.696162
-0.015792,-2536132.968986
-0.016923,-2540041.687113
-0.017245,-2539301.198059
-0.016743,-2443131.972882
-0.015442,-2193633.456897
-0.013402,-1802726.452598
-0.010722,-1289088.125954
-0.007530,-677259.629126
-0.003978,3526.452504
-0.000236,720742.805546
0.003517,1440121.512791
0.007102,2127291.341793
0.010348,2473713.378152
0.013100,2486941.122230
0.015225,2496569.982092
0.016623,2502016.002309
