Chord Rotation [rads],Moment [kN-mm]
0.000000,0.000000
0.002363,452882.178221
0.004613,884126.075435
0.006642,1273127.267183
0.008355,1601299.645414
0.009668,1852963.445102
0.010519,2016094.408551
0.010867,2082898.293025
0.010697,2050183.272274
0.010015,1919512.438967
0.008855,1697129.121602
0.007271,1393658.584197
0.005341,1023600.361248
0.003155,604635.483720
0.000818,156781.696157
-0.001558,-298562.972172
-0.003859,-739642.584818
-0.005976,-1145382.776166
-0.007807,-1496397.664637
-0.009266,-1775916.091728
-0.010281,-1970582.932061
-0.010806,-2071097.188606
-0.010814,-2072656.385505
-0.010305,-1975186.025808
-0.009304,-1783343.150869
-0.007859,-1506293.831329
-0.006038,-1157275.220950
-0.003929,-752963.097959
-0.001631,-312675.112184
0.000744,142552.193941
0.003083,590968.491422
0.005276,1011148.874799
0.007216,1383017.523813
0.008811,1688806.907056
0.009986,1913906.697779
0.010683,2047561.841442
0.010870,2083386.422028
0.010537,2019668.775047
0.009701,1859453.269250
0.008402,1610394.849571
0.006701,1284393.291120
0.004680,897024.639211
0.002435,466797.000690
0.000074,14266.244141
-0.002290,-438946.140025
-0.004545,-871186.093873
-0.006583,-1261801.602304
-0.008307,-1592129.426745
-0.009633,-1846386.816995
-0.010500,-2012425.596060
-0.010864,-2082312.588532
-0.010710,-2052708.660185
-0.010044,-1925028.258641
-0.008898,-1705371.832406
-0.007326,-1404234.357226
-0.005405,-1036003.896095
-0.003226,-618274.151253
-0.000892,-171003.853775
0.002968,568873.691348
0.007579,1452574.844736
0.011827,2266873.349522
0.015511,2972862.795348
0.018453,3238388.664005
0.020514,3246967.957343
0.021594,3249911.556182
0.021643,3246922.599398
0.020658,3058078.805896
0.018685,2680058.960957
0.015820,2130924.494295
0.012199,1436912.529982
0.007996,631182.301540
0.003410,-247769.164790
-0.001339,-1157946.401459
-0.006024,-2055862.003221
-0.010421,-2898614.414119
-0.014320,-3172118.112239
-0.017535,-3187334.138640
-0.019912,-3197732.873939
-0.021338,-3202661.257665
-0.021744,-3201727.597553
-0.021111,-3080470.748416
-0.019470,-2765885.663044
-0.016898,-2273002.918494
-0.013519,-1625371.984898
-0.009494,-853936.054116
-0.005016,4446.396635
-0.000298,908762.667863
0.004435,1815805.385693
0.008955,2682236.909218
0.013048,3119029.911583
0.016517,3135708.371507
0.019197,3147849.107856
0.020960,3154715.828998
0.021721,3155824.230747
0.021445,3102841.332511
0.020144,2853473.355587
0.017880,2419634.865436
0.014763,1822054.253708
0.010939,1089283.355345
0.006594,256333.268982
0.001933,-636998.440141
-0.002820,-1548029.230111
-0.007439,-2433230.913715
-0.011702,-3065516.640739
-0.015406,-3083544.514153
-0.018374,-3097339.940960
-0.020464,-3106087.569986
-0.021576,-3109213.229050
