Chord Rotation [rads],Moment [kN-mm]
0.000000,0.000000
0.001385,265482.656198
0.002704,518280.802841
0.003894,746315.984211
0.004898,938692.895587
0.005667,1086219.950577
0.006166,1181848.446392
0.006370,1221009.344187
0.006270,1201831.573402
0.005871,1125231.429739
0.005191,994868.795422
0.004262,816972.273495
0.003131,600041.591076
0.001849,354441.490457
0.000480,91906.511540
-0.000913,-175019.673342
-0.002262,-433583.584204
-0.003503,-671431.282580
-0.004577,-877198.630994
-0.005432,-1041054.260668
-0.006027,-1155169.305001
-0.006334,-1214091.455390
-0.006339,-1215005.467365
-0.006041,-1157867.670301
-0.005454,-1045408.053958
-0.004607,-882999.832159
-0.003539,-678402.715729
-0.002303,-441392.160872
-0.000956,-183292.307142
0.000436,83565.079207
0.001807,346429.805316
0.003093,592742.443848
0.004230,810734.410511
0.005165,989990.255860
0.005854,1121945.305594
0.006262,1200294.872569
0.006372,1221295.488775
0.006177,1183943.764683
0.005687,1090024.330250
0.004925,944024.566990
0.003928,752920.205139
0.002744,525842.029882
0.001428,273639.621094
0.000044,8362.970703
-0.001343,-257313.254497
-0.002664,-510695.296409
-0.003859,-739676.801351
-0.004869,-933317.250161
-0.005647,-1082364.685824
-0.006155,-1179697.763208
-0.006369,-1220666.000174
-0.006278,-1203311.973212
-0.005888,-1128464.841272
-0.005216,-999700.729341
-0.004295,-823171.864581
-0.003169,-607312.628745
-0.001891,-362436.571424
-0.000523,-100243.638420
0.001740,333477.681135
0.004443,851509.391742
0.006933,1328856.791099
0.009092,1742712.673135
0.010817,1898365.768555
0.012025,1903395.009477
0.012659,1905120.567417
0.012687,1903368.420337
0.012110,1792666.886215
0.010954,1571069.046078
0.009274,1249162.634587
0.007151,842328.034817
0.004687,370003.418144
0.001999,-145243.993153
-0.000785,-678796.166372
-0.003531,-1205160.484647
-0.006109,-1699187.760001
-0.008394,-1859517.514071
-0.010279,-1868437.253685
-0.011672,-1874533.064033
-0.012508,-1877422.116562
-0.012746,-1876874.798565
-0.012375,-1805793.197347
-0.011413,-1621381.250750
-0.009906,-1332449.986703
-0.007925,-952804.267009
-0.005566,-500583.204137
-0.002940,2606.508372
-0.000175,532722.943230
0.002600,1064437.639889
0.005250,1572345.774369
0.007649,1828396.844721
0.009682,1838173.872952
0.011253,1845290.856329
0.012287,1849316.175620
0.012733,1849965.928369
0.012571,1818906.988024
0.011808,1672725.760172
0.010482,1418406.645256
0.008654,1068100.769415
0.006413,638545.415202
0.003865,150264.330093
0.001133,-373412.878703
-0.001653,-907465.410755
-0.004361,-1426376.742523
-0.006860,-1797026.996295
-0.009031,-1807595.060021
-0.010771,-1815682.034356
-0.011996,-1820809.954819
-0.012648,-1822642.237719
-0.012696,-1820999.761800
-0.012137,-1713877.473610
-0.010998,-1495611.406999
-0.009334,-1176630.107647
-0.007223,-772174.199548
-0.004768,-301568.202444
-0.002085,212702.775401
0.001047,812938.215760
0.005171,1603400.005146
0.009048,1782775.507078
0.012493,1800666.386889
0.015341,1815125.151520
0.017456,1825369.398393
0.018736,1830818.090591
0.019122,1831119.318253
0.018594,1729934.681709
0.017178,1458470.103663
0.014941,1029695.904222
0.011990,464098.508029
0.008466,-211298.377684
0.004538,-964224.930196
0.000393,-1705492.138946
-0.003771,-1727517.813819
-0.007755,-1748507.424777
-0.011368,-1767366.531598
-0.014438,-1783102.487527
-0.016818,-1794871.866995
-0.018395,-1802020.763698
-0.019093,-1804116.033613
-0.018878,-1763003.475946
-0.017762,-1549011.460221
-0.015797,-1172364.322021
-0.013077,-651057.904435
-0.009732,-9999.733739
-0.005922,720181.038589
-0.001830,1504597.067676
0.002350,1692513.871714
0.006418,1713986.704027
0.010179,1733696.328284
0.013454,1750609.460813
0.016086,1763826.431664
0.017949,1772624.169989
0.018955,1776490.751676
0.019055,1775149.858605
0.018245,1619842.822596
0.016563,1297456.720313
0.014089,823394.854001
0.010943,220307.450081
0.007273,-482990.547198
0.003257,-1252896.226464
-0.000916,-1657433.363888
-0.005045,-1679256.899362
-0.008932,-1699694.512692
-0.012393,-1717678.137579
-0.015262,-1732256.956962
-0.017402,-1742642.832162
-0.018710,-1748247.959395
-0.019124,-1748712.954481
-0.018624,-1652970.823318
-0.017235,-1386672.304156
-0.015022,-962540.887708
-0.012092,-400841.170847
-0.008583,271589.366614
-0.004665,1022622.631264
-0.000524,1622323.016465
0.004857,1651344.777676
0.010180,1680035.599183
0.015017,1705929.645270
0.019136,1727698.146456
0.022341,1744209.447880
0.024478,1754583.078703
0.025446,1758231.820165
0.025198,1710718.781688
0.023746,1432449.228358
0.021160,936718.615549
0.017563,247212.481840
0.013126,-603125.223561
0.008062,-1554058.452917
0.002613,-1583472.966179
-0.002960,-1613605.456867
-0.008393,-1642924.646634
-0.013424,-1669938.115882
-0.017814,-1693263.610150
-0.021353,-1711695.082927
-0.023871,-1724260.319406
-0.025249,-1730267.387988
-0.025421,-1729337.700117
-0.024378,-1529439.881163
-0.022170,-1106295.878302
-0.018903,-480123.110722
-0.014733,319160.480543
-0.009859,1253365.883464
-0.004514,1545711.493714
0.001047,1575769.693588
0.006558,1605540.278210
0.011755,1633509.260764
0.016391,1658248.733270
0.020244,1678485.090677
0.023129,1693159.882502
0.024910,1701480.384592
0.025500,1702957.474731
0.024872,1582563.953872
0.023055,1234403.973535
0.020137,675112.287419
0.016257,-68588.678091
0.011600,-961165.596115
0.006389,-1508097.075816
0.000872,-1537899.824451
-0.004686,-1567942.273050
-0.010020,-1596697.445392
-0.014875,-1622699.870095
-0.019020,-1644615.599450
-0.022256,-1661305.944175
-0.024429,-1671881.878910
-0.025434,-1675746.519008
-0.025224,-1635539.411408
-0.023809,-1364336.028201
-0.021257,-875094.209855
-0.017689,-191189.466501
-0.013275,654701.881771
-0.008228,1470690.795018
-0.002787,1500058.379304
0.003484,1534197.859204
0.010285,1571386.506228
0.016594,1605749.667064
0.022111,1635553.925957
0.026571,1659283.687166
0.029762,1675713.588688
0.031531,1683967.048891
0.031793,1683558.148760
0.030536,1442670.366911
0.027820,922145.308495
0.023775,146853.167190
0.018594,-846163.333705
0.012525,-1419149.026594
0.005857,-1455572.158688
-0.001091,-1493604.386103
-0.007986,-1531336.988564
-0.014500,-1566875.561591
-0.020321,-1598430.529350
-0.025171,-1624402.648890
-0.028819,-1643459.420452
-0.031090,-1654598.753048
-0.031875,-1657196.843414
-0.031137,-1515790.309817
-0.028912,-1089241.611630
-0.025305,-397930.841155
-0.020489,525111.828566
-0.014694,1379842.590711
-0.008197,1415282.985570
-0.001309,1452975.383015
0.005642,1491027.299524
0.012324,1527529.074095
0.018417,1560645.110038
0.023629,1588701.578044
0.027713,1610266.390161
0.030473,1624217.623602
0.031776,1629797.125146
0.031562,1588673.008670
0.029839,1258517.373314
0.026691,655104.742249
0.022267,-192734.401232
0.016780,-1244491.106859
0.010491,-1375260.858374
0.003700,-1412389.012250
-0.003267,-1450533.792276
