Chord Rotation [rads],Moment [kN-mm]
0.000000,0.000000
0.001711,327949.163539
0.003340,640229.227039
0.004810,921919.745202
0.006050,1159561.812196
0.007001,1341801.115419
0.007617,1459930.433778
0.007869,1508305.660467
0.007746,1484615.473026
0.007252,1389991.766148
0.006412,1228955.570815
0.005265,1009201.043729
0.003867,741227.847800
0.002284,437839.488211
0.000592,113531.573079
-0.001128,-216200.772952
-0.002794,-535603.251075
-0.004327,-829415.113776
-0.005654,-1083598.308875
-0.006710,-1286008.204355
-0.007445,-1426973.847354
-0.007825,-1499760.033129
-0.007831,-1500889.106745
-0.007462,-1430307.122137
-0.006738,-1291386.419595
-0.005691,-1090764.498549
-0.004372,-838026.884136
-0.002845,-545249.139901
-0.001181,-226419.908823
0.000539,103227.450785
0.002233,427942.700685
0.003820,732211.254165
0.005225,1001495.448278
0.006380,1222929.139592
0.007231,1385932.436322
0.007736,1482717.195527
0.007871,1508659.133192
0.007631,1462518.768138
0.007025,1346500.643250
0.006084,1166147.994517
0.004853,930077.900466
0.003389,649569.566325
0.001764,338025.414293
0.000054,10330.728516
-0.001658,-317857.549673
-0.003291,-630858.895563
-0.004767,-913718.401668
-0.006015,-1152921.309022
-0.006976,-1337038.729548
-0.007603,-1457273.707492
-0.007867,-1507881.529627
-0.007755,-1486444.202203
-0.007273,-1393985.980395
-0.006443,-1234924.430363
-0.005305,-1016859.362129
-0.003914,-750209.717862
-0.002336,-447715.764701
-0.000646,-123830.376871
0.002149,411943.017873
0.005488,1051864.542740
0.008564,1641528.977240
0.011232,2152762.713872
0.013362,2345040.067038
0.014855,2351252.658766
0.015637,2353384.230339
0.015672,2351219.813357
0.014959,2214470.859442
0.013531,1940732.351038
0.011456,1543083.254489
0.008834,1040522.866539
0.005790,457063.045943
0.002469,-179419.050365
-0.000970,-838512.911401
-0.004362,-1488727.657505
-0.007546,-2098996.644707
-0.010369,-2297051.046793
-0.012698,-2308069.548670
-0.014419,-2315599.667335
-0.015451,-2319168.496930
-0.015745,-2318492.398228
-0.015287,-2230685.714370
-0.014099,-2002882.721514
-0.012237,-1645967.630633
-0.009790,-1176993.506306
-0.006875,-618367.487463
-0.003632,3219.804460
-0.000216,658069.518108
0.003211,1314893.555157
0.006485,1942309.485985
0.009448,2258607.867009
0.011961,2270685.372470
0.013901,2279476.940171
0.015178,2284449.393412
0.015729,2285252.029162
0.015529,2246885.102853
0.014587,2066308.291977
0.012948,1752149.385316
0.010690,1319418.597513
0.007922,788791.395250
0.004775,185620.643056
0.001400,-461274.732516
-0.002042,-1120986.683874
-0.005387,-1761994.799587
-0.008474,-2219856.877776
-0.011156,-2232911.544731
-0.013305,-2242901.336557
-0.014819,-2249235.826541
-0.015624,-2251499.234829
-0.015683,-2249470.293988
-0.014992,-2117142.761518
-0.013586,-1847519.973351
-0.011530,-1453484.250623
-0.008923,-953862.246500
-0.005890,-372525.426548
-0.002576,262750.487260
0.001293,1004217.795939
0.006387,1980670.594593
0.011177,2202252.096979
0.015432,2224352.595569
0.018950,2242213.422466
0.021563,2254868.080368
0.023145,2261598.817789
0.023622,2261970.922548
0.022969,2136978.136229
0.021220,1801639.539819
0.018456,1271977.293451
0.014811,573298.156977
0.010458,-261015.643021
0.005606,-1191101.384360
0.000485,-2106784.406934
-0.004659,-2133992.593541
-0.009580,-2159920.936489
-0.014043,-2183217.480209
-0.017835,-2202656.014004
-0.020776,-2217194.659229
-0.022723,-2226025.649274
-0.023585,-2228613.923875
-0.023320,-2177827.823227
-0.021941,-1913484.744979
-0.019513,-1448214.750732
-0.016154,-804247.999596
-0.012022,-12352.612265
-0.007316,889635.400609
-0.002260,1858619.907129
0.002903,2090752.429764
0.007928,2117277.693210
0.012574,2141624.876116
0.016619,2162517.569240
0.019871,2178844.415585
0.022172,2189712.209986
0.023415,2194488.575600
0.023539,2192832.178276
0.022538,2000982.310266
0.020460,1602740.654504
0.017405,1017134.819649
0.013518,272144.497159
0.008985,-596635.381833
0.004023,-1547695.338573
-0.001131,-2047417.684802
-0.006232,-2074376.169800
-0.011034,-2099622.633326
-0.015309,-2121837.699362
-0.018853,-2139846.829189
-0.021496,-2152676.439730
-0.023112,-2159600.420429
-0.023624,-2160174.826123
-0.023007,-2041905.134687
-0.021290,-1712948.140428
-0.018557,-1189021.096580
-0.014937,-495156.740459
-0.010603,335492.746994
-0.005762,1263239.720973
-0.000647,2004046.079163
0.006000,2039896.490070
0.012575,2075338.093108
0.018550,2107324.855922
0.023638,2134215.357386
0.027597,2154611.670910
0.030238,2167426.156044
0.031433,2171933.424910
0.031127,2113240.847968
0.029334,1769496.105619
0.026139,1157122.995679
0.021695,305380.124626
0.016214,-745037.040870
0.009959,-1919719.265369
0.003228,-1956054.840574
-0.003657,-1993277.329071
-0.010367,-2029495.151725
-0.016583,-2062864.731384
-0.022005,-2091678.577244
-0.026377,-2114446.867145
-0.029488,-2129968.629855
-0.031190,-2137389.126338
-0.031402,-2136240.688379
-0.030114,-1889308.088496
-0.027387,-1366600.790844
-0.023351,-593093.254422
-0.018200,394257.064200
-0.012179,1548275.503102
-0.005576,1909408.315764
0.001293,1946539.033255
0.008101,1983314.461319
0.014521,2017864.380944
0.020248,2048424.905804
0.025007,2073422.759072
0.028571,2091550.443090
0.030771,2101828.710378
0.031500,2103653.351138
0.030724,1954931.943019
0.028480,1524851.967308
0.024875,833962.237400
0.020082,-84727.190583
0.014330,-1187322.206965
0.007892,-1862943.446596
0.001078,-1899758.606675
-0.005788,-1936869.866709
-0.012377,-1972390.961955
-0.018375,-2004511.604235
-0.023495,-2031583.975791
-0.027493,-2052201.460451
-0.030177,-2065265.850418
-0.031419,-2070039.817598
-0.031160,-2020372.214092
-0.029412,-1685356.270131
-0.026258,-1080998.729821
-0.021851,-236175.223325
-0.016399,808749.383364
-0.010164,1816735.687963
-0.003443,1853013.292081
0.004303,1895185.590781
0.012705,1941124.507693
0.020499,1983573.118137
0.027313,2020390.143829
0.032823,2049703.378264
0.036765,2069999.138967
0.038949,2080194.589807
0.039273,2079689.477879
0.037721,1782122.217949
0.034366,1139120.675200
0.029369,181406.853588
0.022969,-1045260.588694
0.015472,-1753066.444616
0.007235,-1798059.725438
-0.001347,-1845040.712245
-0.009865,-1891651.574108
-0.017912,-1935552.164318
-0.025103,-1974531.830373
-0.031094,-2006615.036864
-0.035600,-2030155.754677
-0.038405,-2043916.106707
-0.039375,-2047125.512453
-0.038463,-1872446.853304
-0.035714,-1345533.755543
-0.031259,-491561.627309
-0.025310,648667.552935
-0.018151,1704511.435585
-0.010126,1748290.746881
-0.001617,1794851.943725
0.006970,1841857.252353
0.015224,1886947.679764
0.022750,1927855.724164
0.029189,1962513.714054
0.034234,1989152.599611
0.037643,2006386.476214
0.039253,2013278.801651
0.038988,1962478.422475
0.036860,1554639.108212
0.032971,809247.034542
0.027507,-238083.672110
0.020728,-1537312.543767
0.012959,-1698851.648579
0.004571,-1744715.838661
-0.004035,-1791835.861047
-0.012449,-1837847.241819
-0.020268,-1880438.476906
-0.027119,-1917461.473553
-0.032673,-1947034.184158
-0.036667,-1967630.528722
-0.038909,-1978153.309502
-0.039292,-1977986.634078
-0.037797,-1691531.803912
-0.034497,-1058942.962542
-0.029548,-110444.604923
-0.023188,1108644.916879
-0.015719,1649834.736556
-0.007500,1694728.652119
0.001293,1742922.547557
0.011525,1799385.955891
0.021206,1852683.127271
0.029873,1900154.449459
0.037114,1939418.663768
0.042581,1968486.639340
0.046013,1985856.411936
0.047248,1990584.946364
0.046224,1794448.096186
0.042992,1175006.245663
0.037706,161855.738996
0.030619,-1196596.053380
0.022068,-1580181.203936
0.012463,-1633041.778047
0.002263,-1689326.395101
-0.008046,-1746232.705541
-0.017970,-1800928.655887
-0.027035,-1850687.801568
-0.034809,-1893019.573858
-0.040920,-1925788.276891
-0.045075,-1947315.129178
-0.047077,-1956458.474199
-0.046830,-1909041.825191
-0.044345,-1432774.313679
-0.039741,-550411.549717
-0.033239,695888.010578
-0.025148,1529323.777180
-0.015856,1580385.790050
-0.005806,1635803.964001
0.004521,1692817.347302
0.014632,1748588.770634
0.024044,1800340.404348
0.032307,1845486.480529
0.039027,1881756.838538
0.043882,1907305.391134
0.046640,1920798.328770
0.047170,1921477.847750
0.045446,1591083.070390
0.041551,844507.263521
0.035671,-282578.888783
0.028086,-1479285.627816
0.019159,-1528246.362316
0.009317,-1582470.695271
-0.000970,-1639254.715544
-0.011211,-1695772.212563
-0.020916,-1749209.709985
-0.029622,-1796900.890926
-0.036913,-1836453.992055
-0.042440,-1865866.079779
-0.045939,-1883618.748504
-0.047243,-1888750.668625
-0.046290,-1706100.547478
