e_true,Sigma_true
5.08E-06,0.108108723
3.12E-06,-0.093445968
3.96E-06,0.05262923
3.37E-06,-0.010246007
3.95E-06,0.044469057
3.45E-06,-0.001040311
3.03E-06,0.048582062
5.04E-06,-0.000666631
4.08E-06,0.010532618
4.92E-06,-0.013082644
3.68E-06,0.072886555
3.92E-06,-0.004919432
3.81E-06,0.02220144
1.52E-06,-0.017083453
3.03E-06,0.040405719
4.84E-06,-0.004614616
3.79E-06,0.028941421
3.94E-06,-0.017183396
3.33E-06,0.0002802
5.05E-06,-0.005093028
3.51E-06,0.036105885
2.53E-06,-0.000780038
4.05E-06,0.02732617
3.40E-06,-0.007573049
4.25E-06,0.029931538
4.12E-06,-0.024615083
4.46E-06,0.040683442
3.63E-06,-0.001391723
3.43E-06,0.019518875
4.82E-06,-0.014028235
4.57E-06,0.035614579
3.80E-06,-0.006385405
4.31E-06,0.013623176
4.37E-06,-0.008105421
0.000222129,46.77583593
0.000442087,93.79978844
0.000653135,140.4423892
0.000868379,187.4448051
0.00111365,233.8004693
0.001245656,257.7702681
0.0014158,280.6215267
0.001865958,328.0074331
0.002190499,348.5529267
0.002267251,349.3658416
0.003598031,343.9279287
0.009485487,350.8644097
0.019992145,407.6517178
0.018292724,78.16085196
0.017781159,-0.42650667
0.017009779,-94.32446841
0.016276606,-152.8253071
0.015460619,-197.8090093
0.014440957,-236.9562098
0.013167661,-270.9971424
0.011299849,-305.4796051
0.008790567,-337.4781344
0.005885853,-364.5927945
0.002300153,-390.1763345
-0.001778865,-412.853378
-0.006962744,-436.2134931
-0.019978209,-482.0914363
-0.017900969,-75.34562471
-0.016701709,96.01971292
-0.015935202,169.3267984
-0.015140739,222.7139943
-0.014133074,269.1932946
-0.012823733,308.6669811
-0.011213889,340.4395172
-0.009135087,367.7538097
-0.006413711,392.0246508
-0.002963124,413.8916578
0.001075609,432.812449
0.006352083,451.6802298
0.019972621,487.2766616
0.019987148,487.2172065
0.017738261,57.14346946
0.016523456,-114.9840302
0.015763959,-185.6896465
0.014844831,-245.1735589
0.013779588,-291.4896599
0.0125938,-326.7253485
0.010993463,-359.1930366
0.008971268,-386.6929093
0.006291034,-411.3920415
0.003185197,-431.2398099
-0.004815793,-464.5422393
-0.019972499,-506.1747828
-0.019988326,-506.24825
-0.019380962,-371.1531356
-0.01778611,-74.56891246
-0.016511598,110.0036604
-0.01574457,185.1564823
-0.01487327,245.0247701
-0.013806163,294.2349686
-0.012618768,330.6973611
-0.010946568,364.273974
-0.008946559,390.3903529
-0.006603275,411.2141076
-0.003195049,432.1242844
0.005509508,464.6670047
0.019980333,499.0179218
0.019995008,499.086136
0.017716079,64.56563099
0.016409096,-121.5210643
0.015634616,-193.0875297
0.014731791,-251.8477327
0.013665312,-299.0191962
0.012421112,-336.6615758
0.010759057,-370.2606485
0.008842159,-396.339144
0.006177156,-421.1431767
0.003265257,-439.6919812
-0.000809743,-458.3752048
-0.005369928,-474.2765784
-0.019983838,-512.8392041
-0.017819997,-85.56776845
-0.016485774,110.3416719
-0.015657099,191.7823705
-0.014786323,251.4153253
-0.01379644,297.7626029
-0.012531755,337.3923994
-0.011013291,368.690815
-0.008951403,396.4993603
-0.006440905,418.8501434
-0.003246041,438.2059604
0.005565764,470.6029472
0.019990395,504.0719796
0.017735514,71.64686754
0.016355188,-124.9524973
0.015551903,-198.4096337
0.014649263,-256.1374342
0.013640779,-301.1349854
0.012381856,-339.6493374
0.010749716,-373.3441614
0.008744082,-400.9668315
0.006152336,-424.9681735
0.003166163,-444.2482196
-0.004880563,-476.4770247
-0.019931925,-516.291721
-0.019978741,-516.2571341
-0.017798119,-84.69341426
-0.016460921,112.0365029
-0.015678354,189.7619791
-0.014792156,251.7989401
-0.013862075,296.7888647
-0.012583287,338.3409717
-0.010987775,371.8936919
-0.008987729,399.3027631
-0.006687521,420.4200318
-0.003552101,440.0341202
0.000519613,457.7580915
0.004947289,472.0944125
0.019984621,507.1708194
0.019999077,507.2465672
0.01799007,121.0489534
0.017145932,-21.57387422
0.016420559,-115.9647097
0.015601319,-193.5154627
0.014712911,-252.5210453
0.013675194,-300.2990559
0.012372095,-341.0398124
0.01091771,-372.0313105
0.00886829,-401.4915961
0.006471192,-424.809096
0.003290636,-445.9505779
-0.004741293,-478.589713
-0.019973907,-518.9324676
-0.019989065,-518.9024367
-0.017804933,-87.35871535
-0.016375881,121.1261009
-0.015531987,201.8292545
-0.014707325,257.28147
-0.01367075,305.5132184
-0.012406641,344.5135684
-0.010796669,377.2280075
-0.008705743,404.6287789
-0.006347066,425.3916842
-0.003136268,444.5339438
0.0010082,461.9145366
0.005927102,477.1291639
0.019993778,509.4581341
0.017980794,121.4527321
0.017210521,-10.29458488
0.016411366,-115.8670845
0.015651693,-188.8117175
0.014762437,-249.7453084
0.013682092,-300.4520037
0.012377984,-341.7372214
0.010790114,-375.3811165
0.008710984,-404.8043182
0.006102837,-429.3438996
0.003176597,-448.2982041
-0.000598715,-465.8223703
-0.005382798,-482.5477289
-0.019982093,-520.9022116
-0.019998604,-520.9174883
-0.017813296,-90.04290797
-0.016428063,114.653075
-0.015630906,193.796818
-0.014790032,253.1387758
-0.013753712,303.2479029
-0.012459735,344.4932884
-0.010789296,378.8040065
-0.008863287,404.7562215
-0.006490819,426.0528823
-0.003565864,444.2507589
-1.83E-05,459.97547
0.005338058,477.3045283
0.01998698,511.1905978
0.020002723,511.3057253
0.019254955,353.9650626
0.017648243,63.15322887
0.016357947,-120.9071004
0.015658312,-187.9119573
0.014740257,-250.9426151
0.013688605,-300.6754799
0.012369235,-342.7177917
0.010738018,-377.2161456
0.008864733,-404.1477745
0.006334145,-428.8218184
0.003273954,-449.1181672
-8.17E-05,-465.2217389
-0.004953085,-482.6543108
-0.019975805,-522.644186
-0.017812499,-91.00863684
-0.016388242,119.0278875
-0.015575333,198.5407647
-0.014689614,259.5621316
-0.013743725,304.5229755
-0.012495201,344.6613786
-0.011007402,376.3901966
-0.009036244,404.2061075
-0.006630535,426.5110257
-0.003540693,445.9047005
0.000636273,463.9075829
0.005706201,479.7999141
0.019981674,512.8268239
0.019996464,512.8275276
0.017949807,118.5363423
0.017149077,-17.1872944
0.016364395,-119.5647576
0.015545503,-196.7568672
0.014597628,-259.0241337
0.013546037,-306.4371416
0.012300977,-345.0498943
0.010653719,-379.5802288
0.008647709,-407.6759881
0.006354304,-429.7188559
0.003203989,-450.6853697
-0.000496337,-468.3059212
-0.005100083,-484.508552
-0.01998401,-524.0895791
-0.020000366,-524.1040758
-0.017826048,-94.07172671
-0.01637924,119.7660241
-0.015597832,196.8877153
-0.014772436,255.2069507
-0.013718907,306.3685499
-0.012471259,346.3487991
-0.010967966,378.290836
-0.008982133,406.0345195
-0.006804083,426.5473808
-0.003667788,446.617479
-0.000555247,460.8747268
0.004998092,479.1671877
0.019989646,514.1046679
0.017941395,117.9743079
0.017155528,-15.79624027
0.01635554,-120.2205368
0.015536991,-197.2999983
0.014648335,-256.3352191
0.01358182,-305.5783319
0.012351589,-344.3503599
0.010735177,-379.0192307
0.008639648,-408.737008
0.006182354,-432.1476881
0.002987121,-453.0704977
-0.005303948,-486.4232492
-0.019978866,-525.439128
-0.019993595,-525.5101554
-0.017842739,-97.75462701
-0.016384284,118.9529829
-0.015602383,196.6115591
-0.014731393,258.1951491
-0.013725072,306.8821746
-0.012508377,346.3739454
-0.010883252,380.7901879
-0.008988162,407.1056974
-0.006763669,428.0066988
-0.003640872,447.9432281
-0.000425021,462.5754069
0.005021863,480.4300945
0.01998386,515.2222257
0.019998119,515.3194239
0.017929918,117.0002616
0.017130365,-18.22453011
0.016375247,-117.2899894
0.015542214,-196.5118895
0.014652793,-256.0041069
0.013616361,-304.3210836
0.012296809,-346.1629869
0.010634823,-381.3588125
0.00865904,-409.1945365
0.006231949,-432.6687807
0.00319947,-452.8366149
-0.004711407,-485.7082412
-0.019973563,-526.7863007
-0.019988944,-526.7805288
-0.017867026,-102.5418451
-0.016391193,118.255036
-0.015655181,192.5331877
-0.014753957,257.3923552
-0.01371666,307.975478
-0.012467791,348.332771
-0.010904138,381.395682
-0.008978071,408.2489421
-0.006408405,431.8249017
-0.003363124,450.4157329
0.000393814,466.7256736
0.005776173,483.7760394
0.019993365,516.4611305
0.017935149,118.9020279
0.017122909,-19.16233705
0.016351519,-119.6682679
0.015593542,-192.5057812
0.014629895,-257.5190738
0.013490187,-309.6584731
0.012258515,-347.7621835
0.010612263,-382.3892264
0.008695855,-409.6306828
0.006312428,-432.8943904
0.003207455,-453.7273414
-0.004959719,-487.5852906
-0.019983051,-528.0502388
-0.019997374,-528.0849124
-0.017867273,-103.2695308
-0.016351105,122.7657259
-0.015616214,196.1299389
-0.014698947,261.1694406
-0.013631328,312.090569
-0.012412856,350.6035818
-0.010955503,381.5910431
-0.008923895,409.9757939
-0.006565183,431.6122954
-0.003429988,451.1276344
0.000521501,468.2203685
0.005382953,483.7114238
0.019987296,517.5585324
0.017896051,112.1447724
0.016388768,-115.3513939
0.015539563,-196.7552917
0.014637157,-257.4379737
0.01357066,-306.9691782
0.012384624,-345.0423284
0.010796635,-379.7378574
0.008806646,-409.124135
0.006289893,-433.9145323
0.003362773,-453.9456855
-0.000607567,-472.8660434
-0.005135161,-489.1459799
-0.019976423,-529.2152808
-0.019991064,-529.3153614
-0.017862353,-102.4616616
-0.016358038,122.2778914
-0.015545369,202.6786463
-0.01464445,264.996083
-0.013592014,314.3952536
-0.012405583,351.6618125
-0.010855729,384.2135882
-0.008945696,410.6579976
-0.006527015,432.9139793
-0.003495489,451.902772
-8.44E-05,467.0607251
0.005705195,485.5992753
0.019981594,518.668091
0.019996864,518.6254669
0.017919905,117.2902057
0.017164662,-11.84969612
0.016350575,-119.2894879
0.015605365,-191.2563976
0.014702572,-253.7332507
0.01360735,-305.9223943
0.012346766,-346.5129986
0.010700476,-382.1277215
0.008827477,-409.6056379
0.006206771,-435.4172989
0.003190615,-455.6583822
-0.000494668,-473.3311084
-0.005384046,-490.8835425
-0.019984162,-530.5233085
-0.019999727,-530.5394035
-0.017865442,-103.5120404
-0.01638175,119.5299888
-0.015584382,199.6775912
-0.014712631,261.6518949
-0.013644577,313.1844867
-0.012427514,352.0679859
-0.010969531,383.1931092
-0.009028881,410.7598813
-0.006655759,432.9608721
-0.003563644,452.5477456
4.40E-05,468.5340859
0.00504217,484.7250948
0.019988597,519.6213711
0.017892635,112.7822301
0.017112362,-19.21659871
0.016372328,-116.6666481
0.015538175,-196.6789352
0.014561028,-262.1280608
0.013552878,-308.3418184
0.012278936,-348.8353593
0.010602564,-384.4139996
0.008536777,-413.6853985
0.006258196,-435.6179188
0.003091492,-456.960401
-0.004729812,-489.728489
-0.019977224,-531.5759438
-0.019991439,-531.6962882
-0.017858798,-102.8205579
-0.016417526,115.5007162
-0.015650734,194.3106143
-0.014718922,261.9061359
-0.013666301,313.105764
-0.012432338,352.8011517
-0.010883778,385.7147531
-0.009020363,411.8876574
-0.006539889,434.8401736
-0.003702862,452.8273722
0.000187426,470.034213
0.005200981,486.2680538
0.019983393,520.6802388
0.019997717,520.694826
0.017899918,114.7800639
0.017088898,-22.29625728
0.01633171,-121.0564747
0.015572912,-193.9781876
0.014625562,-258.5893924
0.013514553,-310.1460903
0.012284906,-349.0837779
0.01065111,-384.1526664
0.008765514,-411.5797822
0.00632303,-435.8923772
0.003276345,-456.6778493
-0.000153357,-473.6152931
-0.004994007,-491.637543
-0.019986185,-532.8912441
-0.017866243,-104.1130098
-0.01637584,120.5685404
-0.01562577,197.0350391
-0.01472312,262.4234068
-0.013641281,315.0488087
-0.012454545,353.1587399
-0.01099534,384.671811
-0.009010311,412.9150018
-0.006574276,435.554689
-0.003604596,454.2910027
0.000348117,471.7118723
0.004895702,486.2768413
0.019948891,521.6354475
0.019992091,521.4636764
0.017918917,119.2325876
0.016426469,-109.7970251
0.01557666,-193.6269337
0.014732412,-252.5831926
0.013651866,-305.1775964
0.012376125,-347.1924593
0.010789439,-382.4297349
0.008693643,-413.1150416
0.006296591,-436.8635857
0.003356093,-457.1078156
-0.004571491,-491.1985744
-0.019984922,-534.1526221
-0.017858599,-103.2263474
-0.01636411,122.2859326
-0.015552581,203.7421613
-0.014650315,267.3581605
-0.013628452,316.2620466
-0.012395524,355.5845211
-0.010800492,388.9999191
-0.008846704,415.6475037
-0.006622791,436.2006141
-0.003426313,456.1854147
0.005043725,487.8137887
0.019990778,522.5554624
0.017883323,112.5468979
0.017125767,-16.31154377
0.016325047,-121.5155368
0.015507118,-199.4753455
0.014587397,-261.2269509
0.013507398,-311.3830828
0.012305875,-349.5115653
0.01069002,-384.6650924
0.008758014,-412.963157
0.006197456,-438.4150047
0.003135922,-459.2256546
-0.005017112,-493.5230902
-0.019978718,-535.4031877
-0.01786953,-105.2066984
-0.016401078,118.4940723
-0.01558903,201.3429127
-0.014717773,264.2944867
-0.013726187,313.4215793
-0.012478395,354.5233883
-0.010777358,390.5263012
-0.008973731,415.2786515
-0.006598658,437.4741329
-0.0034772,456.9356638
0.000384779,473.7051829
0.005066754,488.8316651
0.019984372,523.516263
0.02000006,523.5376942
0.017889154,114.192379
0.016376874,-115.6813334
0.015587701,-193.068885
0.014654372,-257.8280631
0.013588813,-308.5588524
0.012299544,-350.3565454
0.010636503,-386.2524329
0.008631202,-415.2860713
0.006291699,-438.4278559
0.003246323,-459.3604799
-0.00449762,-492.714075
-0.019972335,-536.6362182
-0.019987499,-536.5698616
-0.017879334,-107.0143887
-0.016377271,121.5324343
-0.015625375,198.6501296
-0.014784967,261.0525935
-0.013778432,312.3087353
-0.012545786,353.7044575
-0.011071699,386.3221834
-0.008949404,416.5987966
-0.00645427,439.5238617
-0.003514327,457.7532047
0.000422698,474.8479436
0.005373198,490.6631049
0.019993337,524.5230837
0.017907575,118.1006151
0.017153195,-11.81323647
0.016384551,-114.9083744
0.015535373,-197.5589287
0.014675082,-256.8555249
0.013638949,-307.0486793
0.012334501,-349.9387338
0.010791658,-384.2060736
0.008889453,-412.8107871
0.006493106,-437.5609341
0.003447713,-458.9724048
4.75E-05,-476.3577701
-0.004446272,-493.473634
-0.0199805,-537.8404634
-0.019995287,-537.9126087
-0.017868857,-104.9922624
-0.016397751,119.8096097
-0.015554784,205.7414715
-0.014729291,265.3447686
-0.013662251,318.0122216
-0.012428797,357.8326195
-0.010728293,393.3536396
-0.008818179,419.1821243
-0.006337901,441.5550021
-0.003443744,459.1310316
0.000298586,475.4427421
0.005412461,491.7536632
0.019987667,525.4600037
0.017897549,116.6168013
0.017099463,-19.72820821
0.01635781,-118.0082651
0.01551017,-199.7987484
0.014634844,-259.5365173
0.013585664,-309.6745376
0.012279483,-351.9837162
0.010558531,-389.025787
0.008507083,-418.3035747
0.005946119,-442.8597425
0.002987918,-462.7290584
-0.005212059,-497.2716146
-0.019976553,-539.1636615
-0.019992005,-539.3234236
-0.017870724,-105.6768879
-0.016402402,119.9804347
-0.015558624,206.3236418
-0.014672575,269.8586212
-0.013666144,318.9906871
-0.012479332,357.659338
-0.011126335,387.6373272
-0.00914072,416.7355256
-0.006629819,440.4288244
-0.003583912,459.6113584
0.004781648,491.0321406
0.019983224,526.4069153
0.019999536,526.4252548
0.017870252,111.4986557
0.016376749,-115.9326604
0.015602993,-192.4210138
0.014669784,-258.0795766
0.01364792,-307.6766854
0.012357599,-350.44655
0.010800635,-385.362953
0.008943151,-413.7601264
0.006651083,-437.8386971
0.003516177,-460.3819216
-1.85E-05,-478.3951261
-0.005041205,-497.5572862
-0.019987976,-540.6998817
-0.017875,-106.2330947
-0.016407138,120.041469
-0.015624818,201.3898574
-0.014738853,266.9444874
-0.013778093,315.5805429
-0.012484081,358.7928613
-0.010949602,392.1340949
-0.009054768,418.9629357
-0.006483969,442.6892357
-0.003649087,460.2676101
-0.000236714,475.653986
0.004866757,492.2609387
0.019992703,527.4940317
0.017876859,113.4179729
0.017168751,-9.224167945
0.016366766,-117.1710694
0.01559343,-193.4891076
0.014675016,-258.1483395
