e_true,Sigma_true
0.000000,0.000000
0.001096,67.593320
0.002139,131.898238
0.003078,189.786333
0.003867,238.441360
0.004468,275.496264
0.004851,299.148329
0.004999,308.246887
0.004903,302.349296
0.004569,281.742472
0.004012,247.428933
0.003261,201.078025
0.002350,144.944712
0.001326,81.759868
0.000237,14.597422
-0.000864,-53.275186
-0.001923,-118.555966
-0.002888,-178.069022
-0.003712,-228.919056
-0.004356,-268.632223
-0.004788,-295.276486
-0.004987,-307.555608
-0.004944,-304.872210
-0.004660,-287.356840
-0.004149,-255.861617
-0.003437,-211.918777
-0.002557,-157.666131
-0.001553,-95.743060
-0.000473,-29.162107
0.000630,38.837576
0.001702,104.947819
0.002691,165.952371
0.003549,218.883374
0.004235,261.165744
0.004715,290.742453
0.004965,306.174599
0.004974,306.711412
0.004740,292.326777
0.004277,263.720502
0.003605,222.284277
0.002757,170.033966
0.001776,109.511537
0.000708,43.661393
-0.000394,-24.312868
-0.001477,-91.104314
-0.002489,-153.463552
-0.003379,-208.356820
-0.004105,-253.113570
-0.004631,-285.556395
-0.004931,-304.106958
-0.004992,-307.862779
-0.004810,-296.641137
-0.004394,-270.987963
-0.003765,-232.151278
-0.002952,-182.020480
-0.001995,-123.034422
-0.000942,-58.062764
0.000316,19.467272
0.002499,154.112993
0.004561,281.261148
0.006401,394.726004
0.007930,428.678502
0.009072,437.135187
0.009774,442.325757
0.010000,443.997695
0.009739,427.930729
0.009005,382.645642
0.007832,310.345545
0.006279,214.547823
0.004420,99.913015
0.002346,-27.981918
0.000158,-162.914912
-0.002038,-298.321504
-0.004135,-400.595732
-0.006030,-414.622378
-0.007632,-426.478154
-0.008863,-435.586280
-0.009663,-441.503646
-0.009992,-443.942374
-0.009836,-434.287759
-0.009201,-395.125491
-0.008118,-328.360808
-0.006640,-237.241796
-0.004840,-126.201379
-0.002804,-0.641649
-0.000631,133.328936
0.001572,269.192735
0.003699,397.371511
0.005646,411.777565
0.007318,424.151148
0.008634,433.890288
0.009530,440.521179
0.009962,443.721229
0.009910,440.500616
0.009376,407.548994
0.008385,346.469451
0.006987,260.233495
0.005249,153.036489
0.003255,30.093545
0.001103,-102.614187
-0.001103,-238.630503
-0.003255,-371.338235
-0.005249,-408.839060
-0.006987,-421.702701
-0.008385,-432.051015
-0.009376,-439.380561
-0.009910,-443.334755
-0.009962,-443.721229
-0.009530,-417.054149
-0.008634,-361.796725
-0.007318,-280.637219
-0.005646,-177.524026
-0.003699,-57.473581
-0.001572,73.673685
0.000947,228.995054
0.004205,401.119430
0.007259,423.720182
0.009960,443.707457
0.012177,460.108879
0.013801,472.126522
0.014753,479.175730
0.014988,480.913561
0.014494,450.429461
0.013295,376.462385
0.011448,262.610817
0.009045,114.413611
0.006202,-60.919467
0.003057,-254.858498
-0.000237,-371.752273
-0.003519,-396.040212
-0.006630,-419.061300
-0.009418,-439.695565
-0.011749,-456.939155
-0.013507,-469.953173
-0.014609,-478.104488
-0.015000,-480.996542
-0.014661,-460.097327
-0.013608,-395.215191
-0.011894,-289.506637
-0.009601,-148.114365
-0.006841,22.082919
-0.003749,212.805151
-0.000474,366.495891
0.002825,390.902595
0.005985,414.292392
0.008855,435.527373
0.011294,453.574460
0.013183,467.555667
0.014431,476.790809
0.014977,480.830600
0.014794,469.563139
0.013892,413.911448
0.012314,316.582973
0.010136,182.312723
0.007466,17.632920
0.004432,-169.444796
0.001183,-361.247367
-0.002124,-385.718102
-0.005328,-409.424153
-0.008272,-431.212228
-0.010814,-450.022340
-0.012830,-464.939381
-0.014221,-475.237640
-0.014921,-480.416108
-0.014895,-478.805668
-0.014144,-432.509229
-0.012705,-343.779102
-0.010648,-216.931992
-0.008073,-58.138984
-0.005106,124.874673
-0.001889,323.205402
0.001892,383.997812
0.006210,415.956669
0.010227,445.679743
0.013746,471.721013
0.016596,492.813576
0.018639,507.931283
0.019775,516.338661
0.019950,517.626692
0.019153,468.510207
0.017425,361.933154
0.014849,203.080484
0.011550,-0.319651
0.007690,-238.371876
0.003456,-344.427911
-0.000947,-377.006763
-0.005303,-409.244736
-0.009402,-439.573462
-0.013043,-466.517452
-0.016049,-488.765888
-0.018275,-505.236386
-0.019612,-515.127662
-0.019994,-517.958506
-0.019404,-481.564272
-0.017870,-386.956012
-0.015466,-238.736399
-0.012310,-44.116288
-0.008556,187.436092
-0.004384,337.555207
-0.000000,370.000000
