e_true,Sigma_true
9.13E-06,0.003684757
8.37E-06,-0.089015415
0.000206701,43.05949909
0.000402864,86.10939575
0.000599924,129.1586861
0.000796316,172.2358312
0.000992132,215.2914109
0.001194805,259.5248042
0.001409052,301.3717524
0.002115751,354.1884593
0.002342792,356.2703563
0.002463536,355.6813061
0.003345332,344.2262146
0.006225711,349.017075
0.01997777,423.1205895
0.019992927,423.1902163
0.018193766,78.02413172
0.016968574,-89.79039026
0.015420304,-196.7525843
0.014429888,-236.4401878
0.013095014,-273.6892272
0.011287049,-308.2921463
0.008984574,-339.2386257
0.006036676,-368.4388608
0.002272696,-396.6404227
-0.001732176,-420.2646886
-0.007081447,-445.7705875
-0.019974647,-492.5535654
-0.019990705,-492.6000663
-0.017875507,-85.05828979
-0.016291412,135.3978824
-0.015403586,206.5817858
-0.014274143,265.2210736
-0.012996129,307.4071567
-0.011338158,342.9232581
-0.00917035,373.2308294
-0.006116444,401.3606408
-0.002468546,424.7381831
0.002645512,448.7456806
0.010662271,475.6707332
0.019983158,500.1373765
0.020630706,511.1393013
0.036230513,547.6903679
0.038925859,552.812865
0.039699832,553.9865313
0.040027269,551.6639029
0.039985596,497.9275042
0.03879,275.4925993
0.036194033,-122.1974129
0.034382557,-252.6182787
0.033415699,-293.2488442
0.031769825,-340.4877081
0.029374006,-383.7048669
0.026236164,-418.9342834
0.022306124,-447.2951389
0.017204966,-472.8838706
0.010493292,-497.3866006
0.002144011,-520.7101791
-0.007471431,-542.5314405
-0.038871214,-607.0414897
-0.03967388,-608.9154367
-0.039911592,-604.0222688
-0.039851072,-520.1164933
-0.037126162,-7.477689387
-0.035335682,210.8879626
-0.034193355,289.7328137
-0.032603174,356.1035767
-0.030742647,401.835655
-0.02860699,434.5976451
-0.024830631,468.5969083
-0.020289222,493.4756829
-0.012941264,518.9686453
-0.004041566,540.0317529
0.008738066,561.9352781
0.026836293,585.4971976
0.044602689,604.4701778
0.05979663,617.2070852
