Chord Rotation [rads],Moment [kN-mm]
0.000000,0.000000
0.001630,325912.212213
0.003181,636252.647989
0.004581,916193.535604
0.005762,1152359.564916
0.006667,1333466.947000
0.007254,1450862.542885
0.007495,1498937.302327
0.007377,1475394.258908
0.006907,1381358.276917
0.006107,1221322.306400
0.005015,1002932.714264
0.003683,736623.948124
0.002176,435119.988284
0.000564,112826.408029
-0.001074,-214857.911008
-0.002661,-532276.522808
-0.004121,-824263.467106
-0.005384,-1076867.884597
-0.006390,-1278020.575757
-0.007091,-1418110.655756
-0.007452,-1490444.753420
-0.007458,-1491566.814156
-0.007107,-1421423.226968
-0.006417,-1283365.385933
-0.005420,-1083989.563775
-0.004164,-832821.748210
-0.002709,-541862.499281
-0.001125,-225013.573985
0.000513,102586.286494
0.002126,425284.671488
0.003638,727663.358176
0.004976,995274.979655
0.006077,1215333.306427
0.006887,1377324.160320
0.007368,1473507.771952
0.007496,1499288.579570
0.007267,1453434.800634
0.006691,1338137.285218
0.005795,1158904.839272
0.004622,924301.019097
0.003228,645534.972745
0.001680,335925.877558
0.000051,10266.562500
-0.001579,-315883.279178
-0.003135,-626940.517330
-0.004540,-908043.132093
-0.005729,-1145760.307103
-0.006644,-1328734.141166
-0.007241,-1448222.318004
-0.007493,-1498515.805840
-0.007386,-1477211.629518
-0.006927,-1385327.682380
-0.006136,-1227254.092286
-0.005053,-1010543.465470
-0.003728,-745550.030173
-0.002225,-444934.921442
-0.000615,-123061.244096
0.002047,409384.365588
0.005227,1045331.222599
0.008157,1631333.145083
0.010697,2139391.516892
0.012726,2437454.992940
0.014147,2445354.487338
0.014893,2449198.309532
0.014926,2448772.826330
0.014247,2312873.244799
0.012887,2040834.975578
0.010911,1645655.749194
0.008413,1146216.854336
0.005514,566381.007782
0.002352,-66147.783580
-0.000923,-721147.893927
-0.004154,-1367324.039123
-0.007187,-1973802.535721
-0.009876,-2412195.413693
-0.012093,-2424870.967866
-0.013732,-2434079.805804
-0.014716,-2439351.958951
-0.014996,-2440405.549816
-0.014559,-2353144.249088
-0.013427,-2126756.181654
-0.011654,-1772057.954691
-0.009324,-1305996.713123
-0.006548,-750840.421106
-0.003459,-133113.919816
-0.000205,517668.404306
0.003058,1170412.788952
0.006176,1793931.726421
0.008999,2358434.073165
0.011391,2411875.854264
0.013239,2422338.306150
0.014455,2429005.364784
0.014980,2431528.505415
0.014790,2393399.882996
0.013892,2213944.667218
0.012331,1901737.058114
0.010181,1471694.039180
0.007544,944362.658049
0.004547,344938.308043
0.001333,-297939.083830
-0.001945,-953553.445428
-0.005130,-1590580.144273
-0.008070,-2178582.648789
-0.010625,-2398493.509318
-0.012672,-2410146.742943
-0.014113,-2418167.378465
-0.014880,-2422142.218513
-0.014936,-2421851.369984
-0.014278,-2290345.747654
-0.012939,-2022397.635190
-0.010981,-1630809.339311
-0.008498,-1134290.577450
-0.005610,-556564.545199
-0.002453,74765.555479
0.001231,811627.477148
0.006083,1782015.351586
0.010645,2390455.865467
0.014697,2414144.584075
0.018048,2433619.964355
0.020536,2447921.512094
0.022043,2456335.933889
0.022497,2458431.217633
0.021876,2334214.784025
0.020209,2000959.036040
0.017577,1474586.617289
0.014106,780247.102780
0.009960,-48884.623925
0.005339,-973193.435194
0.000462,-1948516.732545
-0.004437,-2345051.706649
-0.009123,-2372544.494185
-0.013374,-2397421.829072
-0.016986,-2418465.116827
-0.019786,-2434638.950105
-0.021641,-2445140.579475
-0.022462,-2449438.268033
-0.022210,-2398967.609004
-0.020896,-2136266.413229
-0.018584,-1673886.294723
-0.015384,-1033919.337073
-0.011449,-246942.554632
-0.006968,649443.048225
-0.002153,1612409.017437
0.002765,2326236.978063
0.007551,2354322.978516
0.011975,2380244.426879
0.015828,2402732.841919
0.018924,2420683.769477
0.021117,2433209.552245
0.022300,2439681.741188
0.022418,2439761.122243
0.021464,2249102.868320
0.019486,1853334.763214
0.016576,1271366.231681
0.012874,531003.178275
0.008557,-332380.552400
0.003831,-1277533.304440
-0.001078,-2259296.575642
-0.005935,-2335844.786941
-0.010509,-2362659.930330
-0.014580,-2386462.504786
-0.017955,-2406085.266859
-0.020473,-2420560.680575
-0.022012,-2429167.145378
-0.022499,-2431463.473531
-0.021911,-2313928.376452
-0.020277,-1987014.593337
-0.017673,-1466341.754731
-0.014225,-776787.115107
-0.010098,48703.058759
-0.005488,970687.629174
-0.000616,1945115.047681
0.005714,2325736.129457
0.011977,2362683.088511
0.017667,2396196.665975
0.022513,2424645.635888
0.026283,2446640.754430
0.028798,2461101.136685
0.029937,2467305.900288
0.029645,2408977.873513
0.027937,2067368.191676
0.024894,1458798.641425
0.020662,612346.098764
0.015442,-431546.736512
0.009485,-1623003.654657
0.003075,-2264846.608097
-0.003483,-2303563.391209
-0.009874,-2341281.748639
-0.015793,-2376169.554024
-0.020958,-2406529.922094
-0.025121,-2430882.284241
-0.028084,-2448033.128683
-0.029705,-2457133.025322
-0.029907,-2457717.210714
-0.028680,-2212318.353687
-0.026083,-1692857.685214
-0.022239,-924154.543427
-0.017333,57063.164519
-0.011599,1203913.787031
-0.005311,2242646.676000
0.001232,2281272.258113
0.007715,2319544.757564
0.013830,2355605.571612
0.019284,2387701.769744
0.023816,2414269.847037
0.027211,2434010.426942
0.029305,2445950.344256
0.030000,2449489.142040
0.029261,2301691.469374
0.027124,1874282.797860
0.023691,1187684.308511
0.019126,274701.026043
0.013647,-821045.574088
0.007516,-2047201.758428
0.001026,-2258939.255933
-0.005512,-2297545.501442
-0.011788,-2334571.458964
-0.017500,-2368218.084345
-0.022377,-2396847.794721
-0.026184,-2419062.710666
-0.028740,-2433771.445550
-0.029923,-2440241.250956
-0.029676,-2390882.141881
-0.028011,-2057947.042293
-0.025008,-1457343.275525
-0.020810,-617767.120001
-0.015618,420667.271739
-0.009680,1608344.489208
-0.003279,2236641.147653
0.004098,2280276.996806
0.012100,2327656.069027
0.019523,2371566.513701
0.026013,2409880.352411
0.031260,2440737.007263
0.035014,2462632.197536
0.037095,2474489.812791
0.037403,2475713.328400
0.035925,2179994.312320
0.032730,1540986.567974
0.027971,589221.279415
