Chord Rotation [rads],Moment [kN-mm]
0.000000,0.000000
0.002200,439981.486487
0.004295,858941.074785
0.006184,1236861.273065
0.007778,1555685.412636
0.009001,1800180.378450
0.009793,1958664.432895
0.010118,2023565.358141
0.009959,1991782.249526
0.009324,1864833.673839
0.008244,1648785.113640
0.006770,1353959.164257
0.004972,994442.329968
0.002937,587411.984184
0.000762,152315.650839
-0.001450,-290058.179861
-0.003593,-718573.305791
-0.005564,-1112755.680593
-0.007269,-1453771.644205
-0.008627,-1725327.777271
-0.009572,-1914449.385271
-0.010061,-2012100.417117
-0.010068,-2013615.199111
-0.009595,-1918921.356407
-0.008663,-1732543.271009
-0.007317,-1463385.911097
-0.005622,-1124309.360083
-0.003658,-731514.374029
-0.001519,-303768.324880
0.000692,138491.486768
0.002871,574134.306509
0.004912,982345.533538
0.006718,1343621.222535
0.008203,1640699.963677
0.009297,1859387.616433
0.009946,1989235.492136
0.010120,2024039.582420
0.009811,1962136.980856
0.009032,1806485.335044
0.007823,1564521.533017
0.006239,1247806.375781
0.004357,871472.213206
0.002267,453499.934703
0.000069,13859.859375
-0.002132,-426442.426891
-0.004232,-846369.698396
-0.006129,-1225858.228325
-0.007734,-1546776.414589
-0.008969,-1793791.090574
-0.009776,-1955100.129306
-0.010115,-2022996.337884
-0.009971,-1994235.699850
-0.009351,-1870192.371213
-0.008284,-1656793.024586
-0.006821,-1364233.678384
-0.005032,-1006492.540734
-0.003003,-600662.143946
-0.000831,-166132.679529
0.002763,552668.893543
0.007056,1411197.150508
0.011011,2202299.745863
0.014441,2888178.547804
0.017180,3290564.240469
0.019099,3301228.557906
0.020105,3306417.717868
0.020150,3305843.315546
0.019233,3122378.880479
0.017397,2755127.217030
0.014729,2221635.261412
0.011358,1547392.753354
0.007444,764614.360505
0.003175,-89299.507834
-0.001247,-973549.656801
-0.005608,-1845887.452816
-0.009702,-2664633.423224
-0.013332,-3256463.808486
-0.016325,-3273575.806619
-0.018539,-3286007.737836
-0.019866,-3293125.144584
-0.020244,-3294547.492251
-0.019655,-3176744.736269
-0.018127,-2871120.845232
-0.015733,-2392278.238833
-0.012587,-1763095.562716
-0.008840,-1013634.568493
-0.004670,-179703.791751
-0.000277,698852.345813
0.004129,1580057.265085
0.008338,2421807.830668
0.012148,3183885.998773
0.015378,3256032.403256
0.017873,3270156.713303
0.019514,3279157.242459
0.020223,3282563.482310
0.019966,3231089.842045
0.018755,2988825.300745
0.016647,2567345.028454
0.013744,1986786.952892
0.010185,1274889.588366
0.006139,465666.715858
0.001799,-402217.763171
-0.002626,-1287297.151328
-0.006926,-2147283.194769
-0.010895,-2941086.575866
-0.014343,-3237966.237579
-0.017107,-3253698.102973
-0.019052,-3264525.960928
-0.020088,-3269891.994992
-0.020164,-3269499.349479
-0.019276,-3091966.759333
-0.017467,-2730236.807507
-0.014824,-2201592.608070
-0.011473,-1531292.279558
-0.007573,-751362.136019
-0.003311,100933.499897
0.001662,1095697.094150
0.008212,2405720.724642
0.014370,3227115.418380
0.019841,3259095.188501
0.024364,3285386.951880
0.027724,3304694.041326
0.029758,3316053.510750
0.030371,3318882.143805
0.029532,3151189.958434
0.027283,2701294.698654
0.023730,1990691.933340
0.019043,1053333.588753
0.013446,-65994.242299
0.007207,-1313811.137511
0.000624,-2630497.588936
-0.005990,-3165819.803976
-0.012317,-3202935.067150
-0.018055,-3236519.469247
-0.022931,-3264927.907717
-0.026711,-3286762.582642
-0.029215,-3300939.782292
-0.030324,-3306741.661845
-0.029983,-3238606.272155
-0.028210,-2883959.657860
-0.025089,-2259746.497877
-0.020769,-1395791.105048
-0.015457,-333372.448753
-0.009406,876748.115103
-0.002906,2176752.173540
0.003733,3140419.920385
0.010193,3178336.020997
0.016167,3213329.976287
0.021368,3243689.336591
0.025548,3267923.088794
0.028507,3284832.895531
0.030105,3293570.350604
0.030264,3293677.515027
0.028977,3036288.872231
0.026306,2502001.930339
0.022377,1716344.412770
0.017380,716854.290671
0.011552,-448713.745740
0.005172,-1724669.960994
-0.001455,-3050050.377117
-0.008012,-3153390.462370
-0.014187,-3189590.905946
-0.019683,-3221724.381461
-0.024240,-3248215.110260
-0.027638,-3267756.918776
-0.029716,-3279375.646261
-0.030373,-3282475.689267
-0.029580,-3123803.308210
-0.027373,-2682469.701005
-0.023859,-1979561.368886
-0.019204,-1048662.605394
-0.013632,65749.129325
-0.007409,1310428.299384
-0.000831,2625905.314370
0.007714,3139743.774767
0.016168,3189622.169489
0.023850,3234865.499067
0.030392,3273271.608448
0.035482,3302965.018481
0.038877,3322486.534525
0.040414,3330862.965388
0.040021,3252120.129243
0.037715,2790947.058762
0.033607,1969378.165923
0.027893,826667.233331
0.020847,-582588.094291
0.012805,-2191054.933787
0.004151,-3057542.920931
-0.004702,-3109810.578132
-0.013330,-3160730.360662
-0.021321,-3207828.897932
-0.028293,-3248815.394827
-0.033913,-3281691.083726
-0.037913,-3304844.723722
-0.040102,-3317129.584185
-0.040375,-3317918.234464
-0.038718,-2986629.777478
-0.035212,-2285357.875038
-0.030023,-1247608.633627
-0.023400,77035.272101
-0.015659,1625283.612492
-0.007169,3027573.012600
0.001663,3079717.548452
0.010415,3131385.422712
0.018670,3180067.521676
0.026033,3223397.389154
0.032152,3259264.293500
0.036735,3285914.076371
0.039562,3302032.964745
0.040500,3306810.341754
0.039502,3107283.483656
0.036617,2530281.777112
0.031983,1603373.816489
0.025820,370846.385159
0.018424,-1108411.525019
0.010147,-2763722.373878
0.001386,-3049567.995510
-0.007442,-3101686.426947
-0.015914,-3151671.469601
-0.023626,-3197094.413866
-0.030208,-3235744.522874
-0.035348,-3265734.659399
-0.038799,-3285591.451493
-0.040395,-3294325.688790
-0.040062,-3227690.891540
-0.037815,-2778228.507095
-0.033761,-1967413.421959
-0.028094,-833985.612002
-0.021084,567900.816848
-0.013068,2171265.060431
-0.004426,3019465.549332
0.005533,3078373.945688
0.016334,3142335.693186
0.026355,3201614.793497
0.035117,3253338.475755
0.042201,3294994.959805
0.047269,3324553.466674
0.050078,3340561.247267
0.050494,3342212.993341
0.048498,2942992.321632
0.044185,2080331.866765
0.037761,795448.727210
0.029532,-850266.599081
0.019892,-2778183.394453
0.009302,-2978350.789846
-0.001732,-3043710.593848
-0.012684,-3108573.832709
-0.023030,-3169800.930718
-0.032275,-3224426.043526
-0.039978,-3269798.763377
-0.045771,-3303710.753077
-0.049378,-3324501.258249
-0.050625,-3331136.456604
-0.049453,-3096784.963585
-0.045918,-2389870.497024
-0.040190,-1244168.759766
-0.032541,285579.705655
-0.023338,2126284.968223
-0.013019,2944191.751022
-0.002078,3008988.358552
0.008962,3074380.793073
0.019573,3137204.194408
0.029250,3194416.448349
0.037529,3243243.535990
0.044015,3281312.073720
0.048398,3306762.711238
0.050468,3318338.969551
0.050127,3250184.423576
0.047392,2703021.119969
0.042392,1702992.002499
0.035366,297877.514071
0.026651,-1445187.307531
0.016662,-2910475.284466
0.005877,-2974336.777334
-0.005188,-3039883.113542
-0.016006,-3103942.079634
-0.026059,-3163412.527292
-0.034867,-3215412.543254
-0.042009,-3257417.144403
-0.047144,-3287378.919060
-0.050026,-3303825.850380
-0.050518,-3305931.647912
-0.048596,-2921619.577627
-0.044353,-2072928.958149
-0.037990,-800409.422462
-0.029813,835139.252751
-0.020211,2755572.102782
-0.009643,2939884.987424
0.001663,3006872.047727
0.014818,3084953.609803
0.027265,3158787.301183
0.038409,3224804.946443
0.047718,3279811.813429
0.054747,3321139.254532
0.059160,3346772.212141
0.060747,3355445.496181
0.059431,3092305.374204
0.055276,2261252.953627
0.048480,901995.131017
0.039367,-920524.043848
0.028373,-2816488.776344
0.016024,-2889736.722319
0.002909,-2967578.415350
-0.010344,-3046254.181494
-0.023104,-3121964.495585
-0.034760,-3191051.518946
-0.044754,-3250173.867449
-0.052611,-3296466.259679
-0.057954,-3327676.417369
-0.060528,-3342272.677114
-0.060210,-3278657.793972
-0.057015,-2639690.200887
-0.051096,-1455899.163522
-0.042736,216154.904947
-0.032334,2296582.846743
-0.020387,2851704.428595
-0.007465,2928383.688641
0.005812,3007203.105331
0.018812,3084356.290014
0.030914,3156116.465022
0.041538,3219014.525576
0.050177,3270004.790322
0.056419,3306610.521098
0.059966,3327042.259132
0.060647,3330283.323690
0.058431,2887020.765244
0.053423,1885403.533668
0.045862,373287.950453
0.036110,-1577078.535778
0.024633,-2814365.159819
0.011979,-2889442.744990
-0.001247,-2967954.444822
-0.014414,-3046108.573084
-0.026892,-3120130.527973
-0.038086,-3186443.139013
-0.047459,-3241837.580865
-0.054565,-3283626.687960
-0.059064,-3309773.344723
-0.060741,-3318987.817022
-0.059516,-3073941.691757
-0.055447,-2260173.141973
-0.048729,-916563.257279
-0.039683,892691.556180
-0.028740,2777863.280886
-0.016425,2850909.023922
-0.003325,2928663.382928
0.011590,3017305.215167
0.026505,3105949.198115
0.040154,3186994.804363
0.051884,3256529.280033
0.061136,3311189.862151
0.067466,3348324.448269
0.070573,3366118.311411
0.070308,3313103.425233
0.066683,2588242.588354
0.059873,1226168.964173
0.050202,-708038.861204
0.038132,-2709653.637859
0.024241,-2792155.934051
0.009191,-2881607.409789
-0.006298,-2973693.686722
-0.021486,-3063974.498196
-0.035647,-3148095.840986
-0.048106,-3221998.005438
-0.058265,-3282109.544548
-0.065641,-3325517.914315
-0.069881,-3350108.632328
-0.070782,-3354666.305732
-0.068301,-2858448.127024
-0.062556,-1709562.862692
-0.053823,37096.838823
-0.042518,2298077.233344
-0.029182,2750651.855150
-0.014451,2838188.605713
0.000970,2929868.063412
0.016345,3021269.399033
0.030939,3107985.071768
0.044054,3185831.417337
0.055065,3251048.539506
0.063445,3300479.954355
0.068793,3331723.404090
0.070855,3343245.634645
0.069531,3078481.544008
0.064885,2149293.893969
0.057139,600078.389297
0.046663,-1495144.922319
0.033957,-2710139.782133
0.019629,-2795261.050203
0.004363,-2886009.459961
-0.011111,-2978008.666779
-0.026055,-3066822.564131
-0.039753,-3148167.236556
-0.051553,-3218115.641079
-0.060889,-3273285.237595
-0.067316,-3310999.603434
-0.070526,-3329416.310292
-0.070367,-3297606.385139
-0.066846,-2593380.860156
-0.060131,-1250386.963111
-0.050543,667208.331160
-0.038540,2670782.056096
-0.024696,2753000.769785
-0.009672,2842299.177943
0.006645,2939354.196028
0.024026,3042794.208665
