Chord Rotation [rads],Moment [kN-mm]
0.000000,0.000000
0.001467,293320.990992
0.002863,572627.383190
0.004123,824574.182044
0.005186,1037123.608424
0.006001,1200120.252300
0.006529,1305776.288597
0.006745,1349043.572094
0.006639,1327854.833017
0.006216,1243222.449226
0.005496,1099190.075760
0.004513,902639.442838
0.003315,662961.553312
0.001958,391607.989456
0.000508,101543.767226
-0.000967,-193372.119907
-0.002395,-479048.870527
-0.003709,-741837.120396
-0.004846,-969181.096137
-0.005751,-1150218.518181
-0.006381,-1276299.590180
-0.006707,-1341400.278078
-0.006712,-1342410.132741
-0.006396,-1279280.904271
-0.005775,-1155028.847340
-0.004878,-975590.607398
-0.003748,-749539.573389
-0.002438,-487676.249353
-0.001013,-202512.216587
0.000462,92327.657845
0.001914,382756.204339
0.003274,654897.022359
0.004479,895747.481690
0.005469,1093799.975784
0.006198,1239591.744288
0.006631,1326156.994757
0.006747,1349359.721613
0.006540,1308091.320570
0.006022,1204323.556696
0.005215,1043014.355345
0.004159,831870.917187
0.002905,580981.475471
0.001512,302333.289802
0.000046,9239.906250
-0.001421,-284294.951260
-0.002821,-564246.465597
-0.004086,-817238.818883
-0.005156,-1031184.276392
-0.005979,-1195860.727049
-0.006517,-1303400.086204
-0.006743,-1348664.225256
-0.006647,-1329490.466566
-0.006234,-1246794.914142
-0.005523,-1104528.683058
-0.004547,-909489.118923
-0.003355,-670995.027156
-0.002002,-400441.429297
-0.000554,-110755.119686
0.001842,368445.929029
0.004704,940798.100339
0.007341,1468199.830575
0.009627,1925452.365203
0.011454,2193709.493646
0.012733,2200819.038604
0.013403,2204278.478579
0.013434,2203895.543697
0.012822,2081585.920319
0.011598,1836751.478020
0.009820,1481090.174275
0.007572,1031595.168903
0.004963,509742.907003
0.002116,-59533.005222
-0.000831,-649033.104534
-0.003739,-1230591.635211
-0.006468,-1776422.282149
-0.008888,-2170975.872324
-0.010884,-2182383.871079
-0.012359,-2190671.825224
-0.013244,-2195416.763056
-0.013496,-2196364.994834
-0.013103,-2117829.824179
-0.012085,-1914080.563488
-0.010489,-1594852.159222
-0.008391,-1175397.041811
-0.005893,-675756.378995
-0.003113,-119802.527834
-0.000185,465901.563876
0.002753,1053371.510056
0.005558,1614538.553779
0.008099,2122590.665848
0.010252,2170688.268837
0.011915,2180104.475535
0.013010,2186104.828306
0.013482,2188375.654873
0.013311,2154059.894696
0.012503,1992550.200497
0.011098,1711563.352303
0.009163,1324524.635262
0.006790,849926.392244
0.004093,310444.477238
0.001200,-268145.175447
-0.001751,-858198.100885
-0.004617,-1431522.129846
-0.007263,-1960724.383911
-0.009562,-2158644.158386
-0.011404,-2169132.068649
-0.012702,-2176350.640619
-0.013392,-2179927.996661
-0.013442,-2179666.232986
-0.012851,-2061311.172888
-0.011645,-1820157.871671
-0.009883,-1467728.405380
-0.007648,-1020861.519705
-0.005049,-500908.090679
-0.002208,67288.999931
0.001108,730464.729433
0.005475,1603813.816428
0.009580,2151410.278920
0.013228,2172730.125667
0.016243,2190257.967920
0.018482,2203129.360884
0.019839,2210702.340500
0.020247,2212588.095870
0.019688,2100793.305623
0.018188,1800863.132436
0.015820,1327127.955560
0.012695,702222.392502
0.008964,-43996.161533
0.004805,-875874.091674
0.000416,-1753665.059291
-0.003993,-2110546.535984
-0.008211,-2135290.044766
-0.012037,-2157679.646165
-0.015287,-2176618.605145
-0.017808,-2191175.055094
-0.019477,-2200626.521528
-0.020216,-2204494.441230
-0.019989,-2159070.848104
-0.018806,-1922639.771906
-0.016726,-1506497.665251
-0.013846,-930527.403366
-0.010305,-222248.299169
-0.006271,584498.743402
-0.001937,1451168.115693
0.002488,2093613.280257
0.006796,2118890.680664
0.010778,2142219.984191
0.014245,2162459.557727
0.017032,2178615.392529
0.019005,2189888.597021
0.020070,2195713.567069
0.020176,2195785.010018
0.019318,2024192.581488
0.017537,1668001.286893
0.014918,1144229.608513
0.011587,477902.860448
0.007701,-299142.497160
0.003448,-1149779.973996
-0.000970,-2033366.918078
-0.005341,-2102260.308247
-0.009458,-2126393.937297
-0.013122,-2147816.254307
-0.016160,-2165476.740173
-0.018425,-2178504.612517
