Chord Rotation [rads],Moment [kN-mm]
0.000000,0.000000
0.001222,244434.159160
0.002386,477189.485992
0.003436,687145.151703
0.004321,864269.673687
0.005001,1000100.210250
0.005441,1088146.907164
0.005621,1124202.976745
0.005533,1106545.694181
0.005180,1036018.707688
0.004580,915991.729800
0.003761,752199.535698
0.002762,552467.961093
0.001632,326339.991213
0.000423,84619.806022
-0.000806,-161143.433256
-0.001996,-399207.392106
-0.003091,-618197.600330
-0.004038,-807650.913447
-0.004793,-958515.431817
-0.005318,-1063582.991817
-0.005589,-1117833.565065
-0.005593,-1118675.110617
-0.005330,-1066067.420226
-0.004813,-962524.039450
-0.004065,-812992.172831
-0.003123,-624616.311157
-0.002032,-406396.874461
-0.000844,-168760.180489
0.000385,76939.714871
0.001595,318963.503616
0.002729,545747.518632
0.003732,746456.234742
0.004557,911499.979820
0.005165,1032993.120240
0.005526,1105130.828964
0.005622,1124466.434678
0.005450,1090076.100475
0.005018,1003602.963913
0.004346,869178.629454
0.003466,693225.764323
0.002421,484151.229559
0.001260,251944.408169
0.000038,7699.921875
-0.001185,-236912.459384
-0.002351,-470205.387998
-0.003405,-681032.349070
-0.004297,-859320.230327
-0.004983,-996550.605874
-0.005431,-1086166.738503
-0.005619,-1123886.854380
-0.005540,-1107908.722139
-0.005195,-1038995.761785
-0.004602,-920440.569215
-0.003790,-757907.599102
-0.002796,-559162.522630
-0.001669,-333701.191081
-0.000461,-92295.933072
0.001535,307038.274191
0.003920,783998.416949
0.006117,1223499.858813
0.008023,1604543.637669
0.009545,1828091.244705
0.010610,1834015.865503
0.011169,1836898.732149
0.011195,1836579.619748
0.010685,1734654.933599
0.009665,1530626.231683
0.008183,1234241.811896
0.006310,859662.640752
0.004136,424785.755836
0.001764,-49610.837685
-0.000693,-540860.920445
-0.003116,-1025493.029342
-0.005390,-1480351.901791
-0.007407,-1809146.560270
-0.009070,-1818653.225899
-0.010299,-1825559.854353
-0.011037,-1829513.969213
-0.011247,-1830304.162362
-0.010920,-1764858.186816
-0.010071,-1595067.136240
-0.008740,-1329043.466018
-0.006993,-979497.534842
-0.004911,-563130.315829
-0.002594,-99835.439862
-0.000154,388251.303230
0.002294,877809.591714
0.004632,1345448.794815
0.006749,1768825.554874
0.008543,1808906.890698
0.009930,1816753.729613
0.010841,1821754.023588
0.011235,1823646.379061
0.011092,1795049.912247
0.010419,1660458.500414
0.009248,1426302.793586
0.007636,1103770.529385
0.005658,708271.993537
0.003410,258703.731032
0.001000,-223454.312873
-0.001459,-715165.084071
-0.003848,-1192935.108205
-0.006053,-1633936.986592
-0.007969,-1798870.131988
-0.009504,-1807610.057207
-0.010585,-1813625.533849
-0.011160,-1816606.663885
-0.011202,-1816388.527488
-0.010709,-1717759.310740
-0.009704,-1516798.226393
-0.008236,-1223107.004483
-0.006374,-850717.933088
-0.004207,-417423.408899
-0.001840,56074.166609
0.000924,608720.607861
0.004562,1336511.513690
0.007983,1792841.899100
0.011023,1810608.438056
0.013536,1825214.973266
0.015402,1835941.134070
0.016532,1842251.950417
0.016873,1843823.413225
0.016407,1750661.088019
0.015157,1500719.277030
0.013183,1105939.962967
0.010579,585185.327085
0.007470,-36663.467944
0.004004,-729895.076395
0.000346,-1461387.549409
-0.003328,-1758788.779987
-0.006843,-1779408.370639
-0.010031,-1798066.371804
-0.012740,-1813848.837621
-0.014840,-1825979.212579
-0.016231,-1833855.434607
-0.016846,-1837078.701025
-0.016657,-1799225.706753
-0.015672,-1602199.809922
-0.013938,-1255414.721043
-0.011538,-775439.502805
-0.008587,-185206.915974
-0.005226,487082.286168
-0.001615,1209306.763078
0.002074,1744677.733547
0.005663,1765742.233887
0.008982,1785183.320160
0.011871,1802049.631439
0.014193,1815512.827108
0.015837,1824907.164184
0.016725,1829761.305891
0.016813,1829820.841682
0.016098,1686827.151240
0.014614,1390001.072411
0.012432,953524.673761
0.009655,398252.383706
0.006418,-249285.414300
0.002873,-958149.978330
-0.000808,-1694472.431732
-0.004451,-1751883.590206
-0.007882,-1771994.947748
-0.010935,-1789846.878589
-0.013467,-1804563.950144
-0.015354,-1815420.510431
-0.016509,-1821875.359034
-0.016874,-1823597.605148
-0.016433,-1735446.282339
-0.015207,-1490260.945003
-0.013255,-1099756.316048
-0.010669,-582590.336330
-0.007573,36527.294069
-0.004116,728015.721880
-0.000462,1458836.285761
0.004286,1744302.097093
0.008982,1772012.316383
0.013250,1797147.499481
0.016885,1818484.226916
0.019712,1834980.565823
0.021598,1845825.852514
0.022452,1850479.425216
0.022234,1806733.405135
0.020953,1550526.143757
0.018671,1094098.981069
0.015496,459259.574073
0.011582,-323660.052384
0.007114,-1217252.740993
0.002306,-1698634.956073
-0.002612,-1727672.543407
-0.007405,-1755961.311479
-0.011845,-1782127.165518
-0.015718,-1804897.441571
-0.018841,-1823161.713181
-0.021063,-1836024.846512
-0.022279,-1842849.768991
-0.022430,-1843287.908036
-0.021510,-1659238.765266
-0.019562,-1269643.263910
-0.016679,-693115.907570
-0.013000,42797.373390
-0.008699,902935.340273
-0.003983,1681985.007000
0.000924,1710954.193585
0.005786,1739658.568173
0.010372,1766704.178709
0.014463,1790776.327308
0.017862,1810702.385278
0.020408,1825507.820206
0.021979,1834462.758192
0.022500,1837116.856530
0.021946,1726268.602031
0.020343,1405712.098395
0.017768,890763.231383
0.014344,206025.769533
0.010235,-615784.180566
0.005637,-1535401.318821
0.000770,-1694204.441950
