Chord Rotation [rads],Moment [kN-mm]
0.000000,0.000000
0.002281,456277.097098
0.004454,890753.707185
0.006413,1282670.949846
0.008067,1613303.390882
0.009334,1866853.725800
0.010156,2031207.560039
0.010493,2098512.223258
0.010328,2065551.962471
0.009670,1933901.587684
0.008549,1709851.228960
0.007021,1404105.799970
0.005156,1031273.527374
0.003046,609167.983598
0.000790,157956.971241
-0.001504,-300801.075412
-0.003726,-745187.131931
-0.005770,-1153968.853949
-0.007538,-1507615.038435
-0.008946,-1789228.806059
-0.009927,-1985354.918058
-0.010433,-2086622.654788
-0.010441,-2088193.539819
-0.009950,-1989992.517755
-0.008984,-1796711.540306
-0.007588,-1517585.389285
-0.005830,-1165950.447494
-0.003793,-758607.498993
-0.001575,-315019.003579
0.000718,143620.801092
0.002977,595398.540084
0.005094,1018728.701447
0.006967,1393384.971517
0.008507,1701466.628998
0.009641,1928253.824449
0.010315,2062910.880733
0.010495,2099004.011398
0.010174,2034808.720887
0.009367,1873392.199305
0.008112,1622466.774980
0.006470,1294021.426735
0.004519,903748.961843
0.002351,470296.228581
0.000072,14373.187500
-0.002211,-442236.590850
-0.004389,-877716.724262
-0.006356,-1271260.384930
-0.008020,-1604064.429944
-0.009301,-1860227.797632
-0.010138,-2027511.245206
-0.010490,-2097922.128176
-0.010340,-2068096.281326
-0.009697,-1939458.755332
-0.008591,-1718155.729201
-0.007074,-1414760.851658
-0.005219,-1043770.042243
-0.003115,-622908.890018
-0.000861,-172285.741734
0.002866,573138.111823
0.007317,1463463.711638
0.011419,2283866.403117
0.014976,2995148.123649
0.017817,3412436.990116
0.019806,3423496.282273
0.020850,3428877.633345
0.020897,3428281.956862
0.019945,3238022.542719
0.018041,2857168.965809
0.015275,2303918.048872
0.011779,1604703.596071
0.007720,792933.410894
0.003292,-92606.897013
-0.001293,-1009607.051498
-0.005816,-1914253.654772
-0.010061,-2763323.550010
-0.013826,-3377073.579170
-0.016930,-3394819.355012
-0.019225,-3407711.728126
-0.020602,-3415092.742531
-0.020994,-3416567.769742
-0.020383,-3294401.948723
-0.018798,-2977458.654315
-0.016316,-2480881.136567
-0.013053,-1828395.398372
-0.009167,-1051176.589548
-0.004843,-186359.487742
-0.000287,724735.766029
0.004282,1638577.904532
0.008646,2511504.416989
0.012598,3301807.702431
0.015948,3376626.195969
0.018535,3391273.628610
0.020237,3400607.510698
0.020972,3404139.907581
0.020705,3350759.836194
0.019449,3099522.534106
0.017264,2662431.881360
0.014253,2060371.654851
0.010562,1322107.721268
0.006366,482913.631260
0.001866,-417114.717362
-0.002723,-1334974.823599
-0.007182,-2226812.201983
-0.011298,-3050015.708305
-0.014875,-3357890.913045
-0.017740,-3374205.440120
-0.019758,-3385434.329851
-0.020832,-3390999.105918
-0.020910,-3390591.917978
-0.019990,-3206484.046715
-0.018114,-2831356.689266
-0.015373,-2283133.075036
-0.011897,-1588006.808430
-0.007853,-779190.363279
-0.003434,104671.777671
0.001724,1136278.468007
0.008517,2494821.492221
0.014902,3346638.211654
0.020576,3379802.417705
0.025267,3407067.950097
0.028750,3427090.116931
0.030860,3438870.307444
0.031495,3441803.704687
0.030626,3267900.697635
0.028293,2801342.650456
0.024608,2064421.264204
0.019748,1092345.943893
0.013944,-68438.473496
0.007474,-1362470.809271
0.000647,-2727923.425563
-0.006211,-3283072.389308
-0.012773,-3321562.291859
-0.018724,-3356390.560701
-0.023780,-3385851.163558
-0.027701,-3408494.530147
-0.030298,-3423196.811266
-0.031447,-3429213.575247
-0.031093,-3358554.652606
-0.029255,-2990772.978521
-0.026018,-2343440.812613
-0.021538,-1447487.071902
-0.016029,-345719.576485
-0.009755,909220.267514
-0.003014,2257372.624412
0.003871,3256731.769289
0.010571,3296052.169923
0.016766,3332342.197631
0.022159,3363825.978687
0.026494,3388957.277268
0.029563,3406493.373143
0.031220,3415554.437663
0.031385,3415665.571140
0.030050,3148744.015647
0.027280,2594668.668500
0.023206,1779912.724354
0.018023,743404.449585
0.011980,-465332.773360
0.005364,-1788546.626216
-0.001509,-3163015.205899
-0.008309,-3270182.701717
-0.014712,-3307723.902462
-0.020412,-3341047.506700
-0.025138,-3368519.373603
-0.028662,-3388784.952804
-0.030816,-3400834.003530
-0.031498,-3404048.862943
-0.030676,-3239499.727032
-0.028387,-2781820.430672
-0.024742,-2052878.456623
-0.019916,-1087501.961149
-0.014137,68184.282263
-0.007683,1358962.680843
-0.000862,2723161.066754
0.008000,3256030.581240
0.016767,3307756.323915
0.024733,3354675.332365
0.031518,3394503.890243
0.036797,3425297.056203
0.040317,3445541.591359
0.041911,3454228.260403
0.041503,3372569.022918
0.039112,2894315.468346
0.034852,2042318.097995
0.028927,857284.538269
0.021619,-604165.431116
0.013279,-2272205.116519
0.004304,-3170785.251336
-0.004876,-3224988.747693
-0.013823,-3277794.448094
-0.022110,-3326637.375633
-0.029341,-3369141.890932
-0.035169,-3403235.197938
-0.039318,-3427246.380156
-0.041587,-3439986.235451
-0.041870,-3440804.095000
-0.040152,-3097245.695162
-0.036516,-2370000.759299
-0.031135,-1293816.360798
-0.024267,79888.430327
-0.016239,1685479.301844
-0.007435,3139705.346400
0.001724,3193781.161358
0.010801,3247362.660590
0.019362,3297847.800256
0.026997,3342782.477641
0.033343,3379977.785852
0.038095,3407614.597718
0.041028,3424330.481958
