Chord Rotation [rads],Moment [kN-mm]
0.000000,0.000000
0.001955,391094.654655
0.003818,763503.177587
0.005497,1099432.242725
0.006914,1382831.477899
0.008001,1600160.336400
0.008705,1741035.051462
0.008994,1798724.762792
0.008852,1770473.110690
0.008288,1657629.932301
0.007328,1465586.767680
0.006018,1203519.257117
0.004420,883948.737749
0.002611,522143.985941
0.000677,135391.689635
-0.001289,-257829.493210
-0.003194,-638731.827369
-0.004946,-989116.160527
-0.006461,-1292241.461516
-0.007668,-1533624.690908
-0.008509,-1701732.786907
-0.008943,-1788533.704104
-0.008949,-1789880.176988
-0.008529,-1705707.872362
-0.007700,-1540038.463119
-0.006504,-1300787.476530
-0.004997,-999386.097852
-0.003251,-650234.999137
-0.001350,-270016.288782
0.000616,123103.543793
0.002552,510341.605786
0.004366,873196.029812
0.005972,1194329.975586
0.007292,1458399.967713
0.008264,1652788.992384
0.008841,1768209.326343
0.008996,1799146.295484
0.008721,1744121.760760
0.008029,1605764.742261
0.006953,1390685.807126
0.005546,1109161.222916
0.003873,774641.967294
0.002016,403111.053070
0.000062,12319.875000
-0.001895,-379059.935014
-0.003762,-752328.620796
-0.005448,-1089651.758511
-0.006875,-1374912.368523
-0.007972,-1594480.969399
-0.008689,-1737866.781605
-0.008991,-1798218.967008
-0.008863,-1772653.955422
-0.008312,-1662393.218856
-0.007364,-1472704.910743
-0.006063,-1212652.158564
-0.004473,-894660.036208
-0.002670,-533921.905730
-0.000738,-147673.492915
0.002456,491261.238705
0.006272,1254397.467119
0.009788,1957599.774100
0.012836,2567269.820270
0.015271,2924945.991528
0.016977,2934425.384805
0.017871,2939037.971438
0.017911,2938527.391596
0.017096,2775447.893759
0.015464,2449001.970693
0.013093,1974786.899033
0.010096,1375460.225203
0.006617,679657.209338
0.002822,-79377.340297
-0.001108,-865377.472712
-0.004985,-1640788.846948
-0.008624,-2368563.042866
-0.011851,-2894634.496432
-0.014511,-2909845.161439
-0.016479,-2920895.766965
-0.017659,-2927222.350741
-0.017995,-2928486.659779
-0.017471,-2823773.098905
-0.016113,-2552107.417984
-0.013985,-2126469.545629
-0.011188,-1567196.055748
-0.007857,-901008.505327
-0.004151,-159736.703779
-0.000246,621202.085167
0.003670,1404495.346742
0.007411,2152718.071705
0.010798,2830120.887798
0.013669,2894251.025116
0.015887,2906805.967380
0.017346,2914806.437741
0.017976,2917834.206498
0.017748,2872079.859595
0.016671,2656733.600662
0.014798,2282084.469737
0.012217,1766032.847016
0.009053,1133235.189658
0.005457,413925.969651
0.001599,-357526.900596
-0.002334,-1144264.134513
-0.006156,-1908696.173128
-0.009684,-2614299.178547
-0.012750,-2878192.211181
-0.015206,-2892176.091531
-0.016935,-2901800.854158
-0.017856,-2906570.662215
-0.017923,-2906221.643981
-0.017134,-2748414.897185
-0.015526,-2426877.162228
-0.013177,-1956971.207173
-0.010198,-1361148.692940
-0.006731,-667877.454239
-0.002944,89718.666575
0.001478,973952.972578
0.007300,2138418.421904
0.012774,2868547.038560
0.017637,2896973.500890
0.021657,2920343.957226
0.024643,2937505.814512
0.026452,2947603.120666
0.026996,2950117.461160
0.026251,2801057.740830
0.024251,2401150.843248
0.021093,1769503.940746
0.016927,936296.523336
0.011952,-58661.548711
0.006406,-1167832.122232
0.000554,-2338220.079054
-0.005324,-2814062.047978
-0.010948,-2847053.393022
-0.016049,-2876906.194886
-0.020383,-2902158.140193
-0.023743,-2921566.740126
-0.025969,-2934168.695370
-0.026954,-2939325.921640
-0.026651,-2878761.130805
-0.025075,-2563519.695875
-0.022301,-2008663.553668
-0.018461,-1240703.204487
-0.013739,-296331.065559
-0.008361,779331.657870
-0.002583,1934890.820925
0.003318,2791484.373676
0.009061,2825187.574219
0.014370,2856293.312255
0.018994,2883279.410303
0.022709,2904820.523373
0.025340,2919851.462694
0.026760,2927618.089426
0.026901,2927713.346691
0.025757,2698923.441983
0.023383,2224001.715857
0.019891,1525639.478017
0.015449,637203.813930
0.010268,-398856.662880
0.004597,-1533039.965328
-0.001293,-2711155.890771
-0.007122,-2803013.744329
-0.012610,-2835191.916396
-0.017496,-2863755.005743
-0.021546,-2887302.320231
-0.024567,-2904672.816689
-0.026414,-2915000.574454
-0.026999,-2917756.168237
-0.026293,-2776714.051742
-0.024332,-2384417.512004
-0.021208,-1759610.105677
-0.017071,-932144.538128
-0.012118,58443.670511
-0.006586,1164825.155008
-0.000739,2334138.057218
0.006857,2790883.355348
0.014372,2835219.706213
0.021200,2875435.999170
0.027015,2909574.763065
0.031540,2935968.905317
0.034557,2953321.364022
0.035924,2960767.080345
0.035574,2890773.448216
0.033524,2480841.830011
0.029873,1750558.369710
0.024794,734815.318516
0.018531,-517856.083814
0.011382,-1947604.385588
0.003690,-2717815.929717
-0.004179,-2764276.069451
-0.011849,-2809538.098367
-0.018952,-2851403.464829
-0.025149,-2887835.906513
-0.030145,-2917058.741090
-0.033701,-2937639.754419
-0.035646,-2948559.630386
-0.035889,-2949260.652857
-0.034416,-2654782.024425
-0.031299,-2031429.222256
-0.026687,-1108985.452113
-0.020800,68475.797423
-0.013919,1444696.544437
-0.006373,2691176.011200
0.001478,2737526.709735
0.009258,2783453.709077
0.016596,2826726.685934
0.023140,2865242.123692
0.028579,2897123.816445
0.032653,2920812.512330
0.035167,2935140.413107
0.036000,2939386.970448
0.035113,2762029.763249
0.032549,2249139.357433
0.028429,1425221.170213
0.022951,329641.231252
0.016377,-985254.688906
0.009020,-2456642.110114
0.001232,-2710727.107120
-0.006615,-2757054.601731
-0.014146,-2801485.750756
-0.021000,-2841861.701214
-0.026852,-2876217.353665
-0.031420,-2902875.252799
-0.034488,-2920525.734660
-0.035907,-2928289.501147
-0.035611,-2869058.570258
-0.033613,-2469536.450751
-0.030010,-1748811.930630
-0.024972,-741320.544002
-0.018742,504800.726087
-0.011616,1930013.387050
-0.003935,2683969.377184
0.004918,2736332.396167
0.014519,2793187.282832
0.023427,2845879.816442
0.031215,2891856.422893
0.037512,2928884.408716
0.042017,2955158.637044
0.044514,2969387.775349
0.044884,2970855.994081
0.043110,2615993.174784
0.039275,1849183.881569
0.033565,707065.535298
0.026251,-755792.532517
0.017682,-2469496.350625
0.008269,-2647422.924307
-0.001540,-2705520.527865
-0.011275,-2763176.740186
-0.020471,-2817600.827305
-0.028689,-2866156.483134
-0.035536,-2906487.789669
-0.040686,-2936631.780513
-0.043891,-2955112.229555
-0.045000,-2961010.183648
-0.043958,-2752697.745409
-0.040816,-2124329.330688
-0.035724,-1105927.786458
-0.028925,253848.627249
-0.020745,1890031.082864
-0.011572,2617059.334242
-0.001847,2674656.318713
0.007966,2732782.927176
0.017398,2788625.950585
0.026000,2839481.287421
0.033359,2882883.143103
0.039124,2916721.843306
0.043020,2939344.632211
0.044861,2949634.639601
0.044558,2889052.820957
0.042126,2402685.439972
0.037681,1513770.668888
0.031436,264780.012507
0.023689,-1284610.940028
0.014811,-2587089.141748
0.005224,-2643854.913186
-0.004612,-2702118.323148
-0.014228,-2759059.626341
-0.023164,-2811922.246481
-0.030993,-2858144.482892
-0.037341,-2895481.906136
-0.041905,-2922114.594720
-0.044467,-2936734.089227
-0.044905,-2938605.909255
-0.043197,-2596995.180113
-0.039425,-1842603.518354
-0.033769,-711475.042188
-0.026500,742346.002446
-0.017965,2449397.424695
-0.008571,2613231.099932
0.001478,2672775.153535
0.013171,2742180.986492
0.024235,2807810.934385
0.034141,2866493.285727
0.042416,2915388.278603
0.048664,2952123.781806
0.052587,2974908.633014
0.053997,2982618.218827
0.052828,2748715.888181
0.049134,2010002.625446
0.043093,801773.449793
0.034993,-818243.594531
0.025221,-2503545.578973
0.014244,-2568654.864283
0.002586,-2637847.480311
-0.009195,-2707781.494661
-0.020537,-2775079.551631
-0.030897,-2836490.239063
-0.039782,-2889043.437732
-0.046765,-2930192.230826
-0.051515,-2957934.593217
-0.053802,-2970909.046323
-0.053520,-2914362.483531
-0.050680,-2346391.289677
-0.045419,-1294132.589798
-0.037987,192137.693287
-0.028741,2041406.974883
-0.018121,2534848.380973
-0.006636,2603007.723236
0.005166,2673069.426961
0.016722,2741650.035568
0.027479,2805436.857797
0.036922,2861346.244957
0.044602,2906670.924731
0.050151,2939209.352087
0.053303,2957370.897006
0.053909,2960251.843280
0.051939,2566240.680217
0.047487,1675914.252149
0.040766,331811.511514
0.032098,-1401847.587359
0.021896,-2501657.919839
0.010648,-2568393.551102
-0.001109,-2638181.728731
-0.012813,-2707652.064964
-0.023904,-2773449.358199
